set_type,true,pred,residual
train,17.53,17.529127,0.0008728790283214494
train,16.85,16.850088,-8.811950683451641e-05
train,16.47,16.470608,-0.0006077575683605119
train,16.48,16.48008,-7.965087890582367e-05
train,16.52,16.52005,-5.0048828125426326e-05
train,16.81,16.809486,0.000513610839842471
train,17.0,17.000137,-0.0001373291015625
train,16.54,16.540413,-0.00041290283203210265
train,16.61,16.609753,0.00024734497070255657
train,16.14,16.140543,-0.0005429840087884941
train,16.26,16.259874,0.0001256561279312507
train,16.03,16.030056,-5.599975585823813e-05
train,15.9,15.899702,0.00029792785644566777
train,15.7,15.700919,-0.0009191513061530543
train,15.8,15.800044,-4.405975341725821e-05
train,15.8,15.799023,0.0009773254394538355
train,16.2,16.19997,2.9754638671164457e-05
train,16.57,16.56895,0.0010493469238284092
train,16.55,16.550768,-0.000767898559569602
train,16.98,16.979225,0.0007748413085941763
train,16.78,16.780296,-0.00029632568359261313
train,16.97,16.969448,0.0005519104003894881
train,16.82,16.820263,-0.0002629089355465908
train,16.99,16.989964,3.6468505857811806e-05
train,17.36,17.360258,-0.00025810241699275593
train,17.43,17.428875,0.0011250305175778408
train,17.0,17.000895,-0.0008945465087890625
train,17.49,17.48947,0.0005304718017562493
train,17.5,17.500092,-9.1552734375e-05
train,17.36,17.3605,-0.0005003356933599434
train,17.71,17.70986,0.00014015197753991515
train,17.74,17.739697,0.0003034973144515618
train,17.48,17.47974,0.0002598571777348013
train,17.48,17.480541,-0.0005412292480464487
train,17.51,17.510015,-1.5487670896874306e-05
train,17.83,17.828701,0.0012989807128889197
train,17.62,17.619883,0.00011741638183693226
train,15.86,15.860291,-0.00029052734375056843
train,15.3,15.299528,0.00047187805175852304
train,14.53,14.5306835,-0.000683517456055327
train,15.0,14.999873,0.00012683868408203125
train,15.75,15.749801,0.00019931793212890625
train,15.39,15.390333,-0.00033317565917911907
train,14.3,14.30135,-0.0013496398925774145
train,15.0,14.9997425,0.0002574920654296875
train,14.71,14.710286,-0.0002861404418936786
train,15.48,15.479496,0.0005039978027348013
train,15.4,15.399538,0.00046195983886754277
train,15.3,15.301012,-0.001012039184569602
train,15.09,15.089546,0.0004537963867186079
train,15.13,15.1293335,0.0006665039062507816
train,15.01,15.011111,-0.001111259460449432
train,15.29,15.289904,9.635925292883485e-05
train,15.46,15.459552,0.0004481887817391339
train,15.64,15.64013,-0.00013004302978458782
train,16.0,16.000309,-0.000308990478515625
train,15.55,15.550965,-0.0009653091430656957
train,15.65,15.649947,5.283355712926152e-05
train,15.95,15.949339,0.000661087036132102
train,16.06,16.060032,-3.189086914190398e-05
train,16.03,16.03022,-0.00022003173828011313
train,15.78,15.779855,0.00014522552490170426
train,15.79,15.7897005,0.0002994918823233661
train,15.61,15.611532,-0.001532211303711506
train,15.65,15.649396,0.000604057312012074
train,15.8,15.800893,-0.0008928298950188207
train,15.53,15.530191,-0.000191421508789702
train,15.62,15.619737,0.00026332855224531215
train,15.99,15.989055,0.0009453201293947444
train,16.3,16.299885,0.00011520385742258554
train,16.3,16.299961,3.890991211008554e-05
train,16.7,16.699722,0.00027770996093678946
train,16.7,16.699738,0.00026245117187428946
train,16.35,16.350325,-0.0003246307373032664
train,16.39,16.390133,-0.00013290405273380657
train,16.22,16.220383,-0.00038269042968863687
train,16.22,16.219162,0.0008380126953113631
train,16.12,16.121048,-0.0010479736328115052
test,16.13,16.141197,-0.011197204589844745
test,16.0,15.983228,0.01677227020263672
test,16.11,15.99607,0.11393009185790959
test,16.0,16.011705,-0.011705398559570312
test,16.27,16.054152,0.2158484649658199
test,16.46,16.391273,0.0687265014648446
test,16.27,16.181377,0.0886225891113277
test,16.09,16.136833,-0.04683319091796889
test,16.0,16.088884,-0.08888435363769531
test,16.08,16.080004,-3.7384033220178026e-06
test,16.61,16.473398,0.13660179138183537
test,16.51,16.549631,-0.0396311187744125
test,16.43,16.434523,-0.004522628784179972
test,16.68,16.565718,0.11428230285644503
test,16.7,16.392069,0.3079311370849602
test,16.5,16.475847,0.024152755737304688
test,16.58,16.531145,0.04885490417480298
test,16.33,16.434145,-0.10414497375488452
test,16.17,16.148325,0.021675033569337643
test,16.02,16.093431,-0.07343147277832074
