date,predicted_price,model
2025-06-27,17.861799999999995,Random Forest
2025-06-28,17.903399999999994,Random Forest
2025-06-29,17.835800000000013,Random Forest
2025-06-30,17.704300000000018,Random Forest
2025-07-01,17.385500000000008,Random Forest
