set_type,true,pred,residual
train,232.4,232.40005,-5.493164061931566e-05
train,236.8,236.7989,0.0010955810546988687
train,240.0,240.00052,-0.000518798828125
train,251.19,251.19055,-0.0005517578125022737
train,254.05,254.04921,0.0007904052734488687
train,252.67,252.671,-0.0010052490234500056
train,252.33,252.32979,0.00021179199220000555
train,251.0,251.00058,-0.000579833984375
train,261.8,261.7995,0.0005004882812613687
train,258.84,258.84018,-0.0001794433594000111
train,256.4,256.3998,0.00018920898435226263
train,256.0,256.00128,-0.00128173828125
train,256.66,256.65964,0.0003625488281500111
train,257.82,257.82062,-0.0006176757812568212
train,260.37,260.3688,0.0011950683593795475
train,254.5,254.50053,-0.0005340576171875
train,255.28,255.2801,-0.00010559082031136313
train,255.79,255.78877,0.001227416992179542
train,252.91,252.91075,-0.0007513427734409106
train,249.91,249.9098,0.0001947021484340894
train,246.0,246.00049,-0.00048828125
train,243.25,243.25029,-0.0002899169921875
train,247.34,247.33865,0.0013464355468784106
train,244.08,244.08012,-0.00012390136717499445
train,245.8,245.7997,0.0003021240234488687
train,245.1,245.09941,0.0005889892578068157
train,244.21,244.21208,-0.002081909179679542
train,244.55,244.54929,0.0007141113281363687
train,250.42,250.41995,4.760742186249445e-05
train,250.15,250.1498,0.00020446777344318434
train,250.52,250.5205,-0.0004925537109272682
train,249.12,249.11748,0.0025225830078170475
train,243.98,243.98009,-8.728027344773182e-05
train,240.5,240.50133,-0.0013275146484375
train,239.5,239.49985,0.000152587890625
train,240.33,240.33012,-0.00012390136717499445
train,240.1,240.1011,-0.0011047363281306843
train,242.38,242.379,0.0010021972656204525
train,238.08,238.07985,0.00015075683595000555
train,234.0,234.00018,-0.00018310546875
train,236.66,236.65942,0.0005761718749965894
train,229.86,229.86037,-0.0003668212890488576
train,225.27,225.26993,7.202148438523182e-05
train,211.59,211.59082,-0.0008203124999965894
train,214.11,214.10883,0.0011743164062636424
train,213.76,213.76059,-0.000589599609384095
train,215.85,215.8499,0.00010070800780681566
train,214.9,214.89946,0.0005401611328181843
train,214.71,214.71008,-8.300781249204192e-05
train,214.15,214.14966,0.00034179687500568434
train,213.26,213.26094,-0.000940551757821595
train,221.66,221.65958,0.0004235839843715894
train,217.08,217.08012,-0.00012390136717499445
train,216.02,216.02045,-0.0004467773437397682
train,219.6,219.60005,-5.187988281818434e-05
train,217.22,217.21857,0.0014331054687488631
train,214.71,214.71127,-0.001273193359367042
train,217.01,217.00883,0.001165161132803405
train,214.8,214.80013,-0.00012512207030113132
train,215.85,215.85019,-0.00018920898438068434
train,219.66,219.66106,-0.0010565185546909106
train,220.24,220.2387,0.001306762695321595
train,222.41,222.4107,-0.0007055664062534106
train,225.85,225.8497,0.00029907226561931566
train,224.0,224.00014,-0.0001373291015625
train,229.15,229.15036,-0.00036010742186931566
train,232.98,232.97923,0.0007672119140522682
train,231.9,231.89977,0.00023498535156818434
train,228.58,228.58057,-0.0005664062499874944
train,226.35,226.34877,0.0012298583984318157
train,226.01,226.01007,-7.080078125909495e-05
train,223.72,223.72186,-0.0018627929687511369
train,226.67,226.66896,0.0010394287109249944
train,225.6,225.60025,-0.00025024414063068434
train,231.9,231.8995,0.0004943847656306843
train,228.31,228.31154,-0.0015386962890602263
train,227.28,227.27972,0.00027587890625113687
train,230.51,230.50972,0.00028015136717840505
test,227.71,227.91023,-0.20023254394530454
test,225.87,227.74521,-1.8752087402343705
test,232.69,228.73164,3.9583563232421852
test,228.85,226.67374,2.1762634277343693
test,235.3,230.29707,5.002926635742199
test,232.5,231.66153,0.838470458984375
test,235.75,231.73517,4.01483154296875
test,235.75,239.21999,-3.4699859619140625
test,237.32,239.209,-1.8889996337890693
test,236.6,231.78137,4.818627929687494
test,237.28,241.37291,-4.092909545898436
test,236.61,239.49768,-2.8876806640624864
test,232.01,231.64606,0.3639428710937409
test,229.3,229.04108,0.25892333984376137
test,225.95,226.66144,-0.7114379882812614
test,227.26,224.59296,2.667043457031241
test,225.83,225.33054,0.4994641113281375
test,224.84,225.35262,-0.5126153564453091
test,229.05,225.363,3.6869934082031364
test,227.5,226.44196,1.05804443359375
