ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603833.SH,20250627,56.1,56.48,55.52,55.69,56.07,-0.38,-0.6777,18252.75,102151.515
603833.SH,20250626,56.19,56.88,55.85,56.07,56.18,-0.11,-0.1958,21715.75,122187.469
603833.SH,20250625,55.56,56.34,55.36,56.18,55.51,0.67,1.207,24482.84,136962.666
603833.SH,20250624,54.57,55.66,54.57,55.51,54.49,1.02,1.8719,25265.63,139315.763
603833.SH,20250623,54.75,54.88,54.31,54.49,55.29,-0.8,-1.4469,23992.89,130785.797
603833.SH,20250620,54.5,55.7,54.23,55.29,54.54,0.75,1.3751,20014.62,110395.939
603833.SH,20250619,54.78,55.19,54.41,54.54,55.06,-0.52,-0.9444,22428.99,122830.656
603833.SH,20250618,55.84,55.85,54.74,55.06,55.88,-0.82,-1.4674,22870.0,126147.488
603833.SH,20250617,56.81,56.98,55.35,55.88,56.77,-0.89,-1.5677,30446.8,169878.187
603833.SH,20250616,57.2,57.5,56.65,56.77,57.38,-0.61,-1.0631,22989.7,130966.6
603833.SH,20250613,56.85,57.66,56.75,57.38,57.28,0.1,0.1746,26760.15,153237.156
603833.SH,20250612,57.95,57.96,56.71,57.28,57.96,-0.68,-1.1732,25907.92,148017.818
603833.SH,20250611,56.99,58.2,56.74,57.96,57.12,0.84,1.4706,28339.66,163876.638
603833.SH,20250610,57.89,57.96,56.64,57.12,57.87,-0.75,-1.296,31935.88,182976.387
603833.SH,20250609,58.96,58.96,57.57,57.87,58.98,-1.11,-1.882,38306.62,221817.86
603833.SH,20250606,60.76,60.76,58.71,58.98,60.8,-1.82,-2.9934,52989.77,315412.409
603833.SH,20250605,60.87,61.36,60.63,60.8,61.27,-0.47,-0.7671,14977.4,91258.521
603833.SH,20250604,61.1,61.5,60.52,61.27,61.4,-0.13,-0.2117,23685.0,144242.721
603833.SH,20250603,61.3,62.25,60.85,61.4,61.63,-0.23,-0.3732,16949.05,104386.588
603833.SH,20250530,62.11,62.4,61.53,61.63,62.1,-0.47,-0.7568,8653.84,53474.216
603833.SH,20250529,61.66,62.2,61.31,62.1,61.66,0.44,0.7136,10834.62,67087.109
603833.SH,20250528,61.27,61.74,61.07,61.66,61.28,0.38,0.6201,10722.25,65900.408
603833.SH,20250527,61.98,62.36,61.11,61.28,61.98,-0.7,-1.1294,14543.85,89684.87
603833.SH,20250526,62.05,62.4,61.4,61.98,62.14,-0.16,-0.2575,18030.0,111452.099
603833.SH,20250523,62.1,62.85,61.91,62.14,62.33,-0.19,-0.3048,10916.32,68147.119
603833.SH,20250522,62.83,63.26,62.3,62.33,63.23,-0.9,-1.4234,16837.0,105550.194
603833.SH,20250521,63.46,63.5,62.86,63.23,63.68,-0.45,-0.7067,15291.2,96480.093
603833.SH,20250520,63.34,63.75,62.6,63.68,63.22,0.46,0.7276,25468.95,160867.988
603833.SH,20250519,62.61,63.88,62.36,63.22,62.81,0.41,0.6528,18859.0,119243.213
603833.SH,20250516,63.21,63.57,62.54,62.81,63.31,-0.5,-0.7898,20342.0,128082.098
603833.SH,20250515,63.87,64.19,63.1,63.31,63.89,-0.58,-0.9078,24135.77,153566.846
603833.SH,20250514,65.03,65.03,63.13,63.89,65.12,-1.23,-1.8888,38063.4,242594.952
603833.SH,20250513,66.09,66.63,64.9,65.12,65.8,-0.68,-1.0334,21991.0,144057.704
