date,predicted_price,model
2025-06-27,25.42401,XGBoost
2025-06-28,25.354181,XGBoost
2025-06-29,25.354445,XGBoost
2025-06-30,25.287842,XGBoost
2025-07-01,24.764067,XGBoost
