date,predicted_price,model
2025-06-27,370.56839999999977,Random Forest
2025-06-28,377.46349999999984,Random Forest
2025-06-29,382.6022999999998,Random Forest
2025-06-30,386.2696999999999,Random Forest
2025-07-01,385.6760999999999,Random Forest
