date,predicted_price,model
2025-06-27,21.974600000000006,Random Forest
2025-06-28,21.915699999999987,Random Forest
2025-06-29,21.92119999999998,Random Forest
2025-06-30,21.877099999999995,Random Forest
2025-07-01,21.806799999999996,Random Forest
