date,predicted_price,model
2025-06-27,7.905700000000003,Random Forest
2025-06-28,7.8175000000000034,Random Forest
2025-06-29,7.775500000000002,Random Forest
2025-06-30,7.677800000000006,Random Forest
2025-07-01,7.611799999999997,Random Forest
