set_type,true,pred,residual
train,27.77,27.77026,-0.0002598571777348013
train,26.61,26.609568,0.00043235778808536907
train,26.75,26.750397,-0.000396728515625
train,26.98,26.979776,0.00022361755371136383
train,27.1,27.098793,0.001206970214845171
train,26.98,26.98027,-0.0002703857421870737
train,26.74,26.741581,-0.0015809631347671882
train,26.76,26.759924,7.60650634781257e-05
train,26.88,26.879581,0.00041854858398338024
train,26.76,26.760462,-0.0004618072509749993
train,26.48,26.479452,0.0005478668212894888
train,26.4,26.399416,0.0005840301513657664
train,26.39,26.39026,-0.00026069641113224407
train,26.17,26.169724,0.0002764892578142053
train,26.66,26.660202,-0.0002020263671873579
train,25.99,25.990088,-8.75091552750007e-05
train,26.11,26.110096,-9.597778320369343e-05
train,26.82,26.819654,0.0003455352783205967
train,26.25,26.250963,-0.0009632110595703125
train,25.93,25.931522,-0.0015223693847659092
train,26.0,26.00009,-8.96453857421875e-05
train,26.22,26.21894,0.0010592651367176131
train,26.43,26.429771,0.00022857666015596578
train,26.59,26.589983,1.701354980454539e-05
train,26.82,26.81919,0.0008109283447268467
train,27.15,27.149536,0.0004638671874985789
train,26.47,26.470688,-0.0006878662109386369
train,26.36,26.36006,-5.9738159180255934e-05
train,27.3,27.298706,0.0012939453125007105
train,27.54,27.54078,-0.0007791137695321027
train,27.93,27.929504,0.0004956054687497158
train,28.14,28.139921,7.881164550838093e-05
train,27.68,27.680191,-0.00019104003906278422
train,27.5,27.50075,-0.0007495880126953125
train,28.29,28.288662,0.0013380432128897723
train,28.2,28.2,-7.629394538355427e-07
train,27.93,27.930351,-0.0003512573242190342
train,28.06,28.059246,0.000753936767576846
train,27.16,27.160503,-0.0005033874511717329
train,27.34,27.339336,0.0006636047363279829
train,26.95,26.950766,-0.000765609741211648
train,27.02,27.019663,0.0003371429443355112
train,26.2,26.199812,0.00018806457519460196
train,23.58,23.581354,-0.0013541412353532678
train,24.75,24.749992,7.62939453125e-06
train,25.04,25.039198,0.0008020782470694598
train,25.51,25.51008,-8.03375244124993e-05
train,25.07,25.070004,-3.509521484090783e-06
train,24.77,24.7701,-9.963989257855133e-05
train,24.77,24.770723,-0.0007233428955082388
train,24.99,24.989496,0.0005037689208968743
train,24.65,24.649752,0.0002483367919907664
train,24.55,24.550928,-0.000928115844725852
train,24.78,24.779152,0.0008480834960948869
train,24.68,24.680277,-0.0002768707275393467
train,24.88,24.87981,0.00018966674804588024
train,24.78,24.780441,-0.00044128417968636313
train,25.02,25.019379,0.0006213378906245737
train,24.96,24.960665,-0.0006647491455069598
train,25.04,25.039282,0.0007181549072257098
train,24.79,24.790468,-0.00046821594238366515
train,25.12,25.11951,0.0004893493652353698
train,25.18,25.181223,-0.0012229156494143467
train,25.41,25.410242,-0.0002420806884764204
train,25.39,25.389536,0.00046409606933650593
train,26.13,26.129858,0.00014198303222556774
train,25.99,25.991507,-0.0015065765380875007
train,26.13,26.129534,0.00046623229980369274
train,26.02,26.019897,0.00010253906249957367
train,25.68,25.679853,0.00014656066894502828
train,25.72,25.7201,-0.00010040283203238687
train,26.3,26.298603,0.0013969421386725855
train,26.22,26.219877,0.00012275695800667563
train,26.19,26.190279,-0.0002790069580065335
train,25.76,25.761053,-0.0010530853271468743
train,25.51,25.509754,0.0002458190917984382
train,25.22,25.221603,-0.0016033935546886369
train,25.11,25.108768,0.0012315368652338066
test,25.4,25.231781,0.16821899414062358
test,25.04,24.969187,0.07081321716308508
test,24.73,24.904795,-0.17479469299316364
test,24.84,24.802662,0.03733810424804673
test,24.71,24.825981,-0.1159811401367179
test,24.83,24.7706,0.059400634765623295
test,24.98,24.946688,0.033312301635742614
test,24.88,24.847258,0.03274238586425682
test,25.15,24.892761,0.2572387695312486
test,24.97,24.875263,0.09473678588867074
test,24.44,24.727694,-0.28769355773925653
test,24.42,24.756454,-0.3364544677734358
test,24.91,24.911863,-0.0018633270263670454
test,25.0,25.019968,-0.019968032836914062
test,24.7,24.930187,-0.23018722534179759
test,24.65,24.868134,-0.21813354492187642
test,24.55,24.775072,-0.2250720977783196
test,24.72,24.863432,-0.14343193054199332
test,24.93,24.863688,0.06631248474121065
test,24.72,24.928383,-0.2083828735351574
