set_type,true,pred,residual
train,19.19,19.190865,-0.000864562988279971
train,19.79,19.79032,-0.00031944274902429015
train,21.03,21.02976,0.00023963928222769937
train,20.96,20.960632,-0.0006323242187491473
train,21.51,21.509714,0.0002858734130875007
train,21.45,21.450466,-0.00046615600586008554
train,21.47,21.469576,0.00042411804199105063
train,21.02,21.020313,-0.0003132629394535513
train,21.27,21.268843,0.0011573028564448862
train,21.18,21.180052,-5.180358886747172e-05
train,20.15,20.150515,-0.0005146026611342336
train,20.64,20.639292,0.0007082366943365059
train,21.42,21.420061,-6.11114501936072e-05
train,21.67,21.670435,-0.0004349517822248572
train,22.08,22.07888,0.0011196899414045447
train,22.02,22.019943,5.6762695312073674e-05
train,21.69,21.689966,3.379821777471648e-05
train,20.93,20.929802,0.00019805908203096578
train,19.73,19.731173,-0.0011725616455073862
train,19.69,19.690203,-0.00020271301269403352
train,20.09,20.089476,0.0005243682861326704
train,21.29,21.290272,-0.00027175903320397765
train,21.8,21.799213,0.0007865905761725855
train,21.6,21.600039,-3.8528442381391415e-05
train,21.44,21.44023,-0.00022941589355340852
train,21.46,21.460371,-0.00037101745605383485
train,21.15,21.149529,0.0004714965820298289
train,20.67,20.670565,-0.0005646514892561072
train,20.84,20.838577,0.0014227294921873579
train,20.69,20.690145,-0.00014549255370965852
train,20.55,20.54981,0.00018959045410227304
train,20.38,20.38089,-0.0008898925781259948
train,20.51,20.510021,-2.1209716795311806e-05
train,20.33,20.33023,-0.0002307128906267053
train,19.79,19.789177,0.0008230590820303973
train,19.6,19.60101,-0.001009368896482954
train,19.54,19.538675,0.0013246917724600848
train,19.38,19.380035,-3.540039062599476e-05
train,19.09,19.091002,-0.0010015106201173296
train,19.05,19.049074,0.000925827026367898
train,19.51,19.510262,-0.0002615356445296868
train,19.44,19.439972,2.8076171876278977e-05
train,19.78,19.778893,0.0011074829101573869
train,17.8,17.801365,-0.0013648986816399145
train,18.58,18.580292,-0.0002917480468767053
train,19.45,19.449596,0.00040359497070241446
train,19.45,19.450914,-0.000914382934571023
train,20.07,20.069265,0.0007346343994143467
train,19.93,19.930126,-0.00012619018554715922
train,19.76,19.759596,0.0004041290283218757
train,19.7,19.69982,0.00018043518066335196
train,19.56,19.560106,-0.00010627746582159148
train,19.59,19.589178,0.0008219146728514204
train,19.84,19.839794,0.0002058410644529829
train,19.69,19.690323,-0.000322875976561221
train,19.85,19.849373,0.0006271362304701711
train,19.62,19.620352,-0.00035179138183494274
train,19.5,19.500519,-0.000518798828125
train,19.1,19.100267,-0.0002674102783188914
train,19.08,19.079166,0.0008335876464826697
train,18.93,18.930666,-0.0006659698486330967
train,19.63,19.630182,-0.00018226623535255726
train,19.95,19.95012,-0.00012092590332102304
train,20.21,20.209837,0.00016304016113366515
train,19.79,19.790243,-0.00024314880371179015
train,20.5,20.500195,-0.000194549560546875
train,19.86,19.859995,5.111694335369066e-06
train,19.64,19.63955,0.00045074462890681843
train,19.27,19.27178,-0.0017800140380863638
train,19.27,19.269953,4.7225952148011174e-05
train,19.43,19.428999,0.0010010528564450283
train,19.54,19.541052,-0.0010518646240242902
train,19.48,19.479767,0.00023315429687542633
train,19.29,19.290182,-0.00018211364746179015
train,18.98,18.980665,-0.0006652069091792612
train,19.1,19.100294,-0.0002941131591782664
train,19.48,19.478899,0.0011009979248051138
train,19.18,19.180033,-3.273010253934672e-05
test,19.56,19.695002,-0.13500160217285284
test,19.57,19.389826,0.18017417907714872
test,19.6,19.593012,0.006988143920899859
test,19.57,19.687489,-0.11748855590820284
test,19.82,19.771997,0.04800254821777372
test,19.62,19.749962,-0.12996185302734276
test,19.65,19.552744,0.09725608825683452
test,19.56,19.859333,-0.2993330383300794
test,19.41,19.58469,-0.17469009399414048
test,19.3,19.151173,0.14882736206054759
test,19.64,19.52547,0.11452926635742244
test,19.65,19.53045,0.11954917907714702
test,19.62,19.508608,0.11139213562011818
test,19.65,19.55614,0.09385910034179545
test,19.32,19.375425,-0.0554253387451169
test,19.13,19.128887,0.0011128234863271302
test,19.46,19.399734,0.06026550292968835
test,19.55,19.420547,0.1294525146484382
test,19.88,19.648197,0.23180282592773338
test,19.93,20.014458,-0.08445770263671903
