date,predicted_price,model
2025-06-27,49.51589999999997,Random Forest
2025-06-28,49.31419999999994,Random Forest
2025-06-29,48.543299999999974,Random Forest
2025-06-30,47.99739999999999,Random Forest
2025-07-01,47.740699999999975,Random Forest
