ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600016.SH,20250627,4.88,4.98,4.75,4.78,4.89,-0.11,-2.2495,3264641.49,1588706.38
600016.SH,20250626,4.81,4.93,4.76,4.89,4.83,0.06,1.2422,2367707.57,1148804.366
600016.SH,20250625,4.78,4.83,4.72,4.83,4.79,0.04,0.8351,2018734.23,964906.853
600016.SH,20250624,4.8,4.81,4.7,4.79,4.8,-0.01,-0.2083,2503650.75,1194372.54
600016.SH,20250623,4.78,4.82,4.72,4.8,4.79,0.01,0.2088,1995153.04,954876.479
600016.SH,20250620,4.7,4.82,4.68,4.79,4.68,0.11,2.3504,2405510.35,1146600.831
600016.SH,20250619,4.74,4.75,4.65,4.68,4.74,-0.06,-1.2658,1817766.29,852466.262
600016.SH,20250618,4.72,4.76,4.67,4.74,4.72,0.02,0.4237,1824534.75,861509.909
600016.SH,20250617,4.79,4.81,4.71,4.72,4.8,-0.08,-1.6667,1967555.91,932850.734
600016.SH,20250616,4.75,4.81,4.72,4.8,4.77,0.03,0.6289,2026329.45,964915.647
600016.SH,20250613,4.8,4.82,4.72,4.77,4.8,-0.03,-0.625,2323615.78,1106432.3
600016.SH,20250612,4.73,4.81,4.67,4.8,4.73,0.07,1.4799,2370305.95,1127976.703
600016.SH,20250611,4.73,4.74,4.64,4.73,4.72,0.01,0.2119,2308543.11,1085166.547
600016.SH,20250610,4.6,4.77,4.59,4.72,4.59,0.13,2.8322,3644150.71,1719390.823
600016.SH,20250609,4.49,4.61,4.48,4.59,4.48,0.11,2.4554,2941676.73,1337803.615
600016.SH,20250606,4.45,4.53,4.44,4.48,4.45,0.03,0.6742,1590586.35,712985.294
600016.SH,20250605,4.51,4.52,4.42,4.45,4.5,-0.05,-1.1111,1575713.99,702090.291
600016.SH,20250604,4.48,4.54,4.47,4.5,4.48,0.02,0.4464,1882196.94,847211.637
600016.SH,20250603,4.34,4.52,4.33,4.48,4.35,0.13,2.9885,3540597.5,1572115.522
600016.SH,20250530,4.31,4.37,4.3,4.35,4.3,0.05,1.1628,2342206.49,1017167.12
600016.SH,20250529,4.28,4.31,4.26,4.3,4.28,0.02,0.4673,2078953.88,891772.477
600016.SH,20250528,4.28,4.32,4.25,4.28,4.27,0.01,0.2342,1529495.72,655026.56
600016.SH,20250527,4.2,4.3,4.19,4.27,4.2,0.07,1.6667,2943362.44,1256211.916
600016.SH,20250526,4.16,4.21,4.15,4.2,4.16,0.04,0.9615,2053035.67,860955.392
600016.SH,20250523,4.19,4.22,4.16,4.16,4.2,-0.04,-0.9524,1826634.16,764805.016
600016.SH,20250522,4.16,4.2,4.14,4.2,4.16,0.04,0.9615,1314136.79,549494.458
600016.SH,20250521,4.14,4.18,4.13,4.16,4.14,0.02,0.4831,1168871.73,486670.138
600016.SH,20250520,4.13,4.16,4.11,4.14,4.12,0.02,0.4854,1103034.32,456293.673
600016.SH,20250519,4.13,4.17,4.11,4.12,4.13,-0.01,-0.2421,1256940.23,520583.924
600016.SH,20250516,4.16,4.18,4.1,4.13,4.15,-0.02,-0.4819,1354950.21,559329.914
600016.SH,20250515,4.19,4.22,4.15,4.15,4.2,-0.05,-1.1905,1548370.1,646592.466
600016.SH,20250514,4.13,4.2,4.11,4.2,4.13,0.07,1.6949,2678568.46,1117606.286
600016.SH,20250513,4.1,4.14,4.07,4.13,4.08,0.05,1.2255,2293018.25,943958.21
600016.SH,20250512,4.09,4.12,4.07,4.08,4.09,-0.01,-0.2445,1556574.0,637139.732
600016.SH,20250509,4.07,4.1,4.06,4.09,4.06,0.03,0.7389,1618305.05,661067.285
600016.SH,20250508,4.04,4.08,4.02,4.06,4.04,0.02,0.495,1828726.06,741870.301
600016.SH,20250507,3.99,4.04,3.97,4.04,3.97,0.07,1.7632,2226994.53,893290.59
600016.SH,20250506,3.98,3.99,3.96,3.97,3.98,-0.01,-0.2513,1496990.22,594932.375
600016.SH,20250430,3.96,3.98,3.92,3.98,3.97,0.01,0.2519,1690262.58,667290.73
600016.SH,20250429,3.98,4.03,3.96,3.97,3.98,-0.01,-0.2513,1465439.84,584946.818
600016.SH,20250428,3.96,4.0,3.95,3.98,3.95,0.03,0.7595,1565020.56,623137.742
600016.SH,20250425,3.97,3.99,3.94,3.95,3.97,-0.02,-0.5038,1257561.42,498066.269
600016.SH,20250424,3.97,3.99,3.96,3.97,3.97,0.0,0.0,1216099.64,482897.693
600016.SH,20250423,4.01,4.02,3.96,3.97,4.01,-0.04,-0.9975,1459714.08,580826.161
600016.SH,20250422,3.99,4.03,3.97,4.01,3.98,0.03,0.7538,1335267.22,535333.8
600016.SH,20250421,4.01,4.05,3.97,3.98,4.02,-0.04,-0.995,1691294.48,677456.28
600016.SH,20250418,4.02,4.04,4.01,4.02,4.02,0.0,0.0,1428832.55,574589.351
600016.SH,20250417,4.01,4.03,3.98,4.02,4.02,0.0,0.0,1487529.85,596111.682
600016.SH,20250416,4.0,4.03,3.98,4.02,4.01,0.01,0.2494,1806333.14,722820.923
600016.SH,20250415,3.95,4.02,3.94,4.01,3.95,0.06,1.519,2195054.71,876055.116
600016.SH,20250414,3.99,4.0,3.93,3.95,3.98,-0.03,-0.7538,1639393.08,648322.096
600016.SH,20250411,3.89,3.99,3.87,3.98,3.89,0.09,2.3136,2224397.27,875421.69
600016.SH,20250410,3.91,3.92,3.88,3.89,3.91,-0.02,-0.5115,1327068.14,517708.25
600016.SH,20250409,3.89,3.92,3.82,3.91,3.89,0.02,0.5141,2376093.61,921648.931
600016.SH,20250408,3.8,3.89,3.8,3.89,3.8,0.09,2.3684,2890888.48,1113144.095
600016.SH,20250407,3.88,3.9,3.71,3.8,3.99,-0.19,-4.7619,4144853.2,1580808.591
600016.SH,20250403,4.0,4.02,3.97,3.99,4.01,-0.02,-0.4988,1306657.16,521380.287
600016.SH,20250402,3.94,4.02,3.94,4.01,3.95,0.06,1.519,1729274.59,690345.753
600016.SH,20250401,3.9,3.98,3.9,3.95,3.9,0.05,1.2821,2296566.55,904858.132
600016.SH,20250331,3.95,3.96,3.87,3.9,4.02,-0.12,-2.9851,3740912.95,1463588.03
600016.SH,20250328,4.04,4.05,4.02,4.02,4.04,-0.02,-0.495,1164245.42,469265.078
600016.SH,20250327,4.04,4.05,4.03,4.04,4.04,0.0,0.0,1292079.2,522375.371
600016.SH,20250326,4.08,4.09,4.04,4.04,4.08,-0.04,-0.9804,2287574.37,927790.552
600016.SH,20250325,4.09,4.1,4.07,4.08,4.08,0.0,0.0,1157485.35,472621.5
600016.SH,20250324,4.09,4.12,4.07,4.08,4.09,-0.01,-0.2445,1649824.52,674625.501
600016.SH,20250321,4.14,4.16,4.08,4.09,4.14,-0.05,-1.2077,2005894.23,825167.124
600016.SH,20250320,4.16,4.19,4.13,4.14,4.16,-0.02,-0.4808,1731252.47,718937.761
600016.SH,20250319,4.15,4.17,4.14,4.16,4.15,0.01,0.241,1273973.08,529391.576
600016.SH,20250318,4.17,4.17,4.14,4.15,4.16,-0.01,-0.2404,920279.82,381984.292
600016.SH,20250317,4.16,4.18,4.15,4.16,4.16,0.0,0.0,1163748.9,484846.5
600016.SH,20250314,4.12,4.17,4.11,4.16,4.12,0.04,0.9709,1858627.63,771567.353
600016.SH,20250313,4.1,4.13,4.09,4.12,4.1,0.02,0.4878,1178594.36,484453.641
600016.SH,20250312,4.11,4.12,4.09,4.1,4.11,-0.01,-0.2433,807529.47,331814.826
600016.SH,20250311,4.09,4.11,4.08,4.11,4.1,0.01,0.2439,1031576.37,422574.406
600016.SH,20250310,4.13,4.13,4.08,4.1,4.13,-0.03,-0.7264,1552606.04,636398.709
600016.SH,20250307,4.14,4.16,4.13,4.13,4.14,-0.01,-0.2415,1167745.71,483473.554
600016.SH,20250306,4.21,4.22,4.13,4.14,4.2,-0.06,-1.4286,2520919.78,1046752.202
600016.SH,20250305,4.16,4.22,4.15,4.2,4.15,0.05,1.2048,1993190.32,835338.377
600016.SH,20250304,4.14,4.16,4.12,4.15,4.15,0.0,0.0,1100706.07,456315.263
600016.SH,20250303,4.11,4.15,4.1,4.15,4.12,0.03,0.7282,1675531.92,692032.472
600016.SH,20250228,4.12,4.15,4.12,4.12,4.13,-0.01,-0.2421,1915194.35,791554.765
600016.SH,20250227,4.13,4.14,4.1,4.13,4.12,0.01,0.2427,1268322.06,522148.55
600016.SH,20250226,4.1,4.16,4.1,4.12,4.1,0.02,0.4878,1586738.13,655536.529
600016.SH,20250225,4.12,4.14,4.1,4.1,4.12,-0.02,-0.4854,1184867.45,487294.61
600016.SH,20250224,4.13,4.15,4.11,4.12,4.13,-0.01,-0.2421,1465280.25,604783.875
600016.SH,20250221,4.17,4.18,4.12,4.13,4.16,-0.03,-0.7212,1745775.14,722611.179
600016.SH,20250220,4.17,4.19,4.15,4.16,4.17,-0.01,-0.2398,1160670.12,483900.418
600016.SH,20250219,4.22,4.22,4.17,4.17,4.22,-0.05,-1.1848,1718891.71,720787.788
600016.SH,20250218,4.19,4.27,4.18,4.22,4.19,0.03,0.716,2692523.74,1141243.41
600016.SH,20250217,4.19,4.2,4.15,4.19,4.18,0.01,0.2392,1432845.12,598433.992
600016.SH,20250214,4.16,4.19,4.14,4.18,4.17,0.01,0.2398,1527063.95,635787.312
600016.SH,20250213,4.16,4.19,4.15,4.17,4.16,0.01,0.2404,1308389.5,546198.045
600016.SH,20250212,4.16,4.17,4.13,4.16,4.15,0.01,0.241,1126214.63,467207.985
600016.SH,20250211,4.16,4.18,4.14,4.15,4.15,0.0,0.0,1432838.5,595339.76
600016.SH,20250210,4.11,4.16,4.1,4.15,4.11,0.04,0.9732,1652964.57,685029.85
600016.SH,20250207,4.1,4.12,4.08,4.11,4.09,0.02,0.489,1688278.26,692914.873
600016.SH,20250206,4.09,4.12,4.07,4.09,4.09,0.0,0.0,1567321.35,640579.173
600016.SH,20250205,4.15,4.17,4.08,4.09,4.15,-0.06,-1.4458,1683211.58,692208.456
600016.SH,20250127,4.12,4.2,4.11,4.15,4.1,0.05,1.2195,2098742.98,873405.961
600016.SH,20250124,4.14,4.15,4.06,4.1,4.15,-0.05,-1.2048,1938487.48,795439.311
600016.SH,20250123,4.06,4.17,4.05,4.15,4.03,0.12,2.9777,3100480.02,1278091.112
600016.SH,20250122,4.08,4.09,4.02,4.03,4.08,-0.05,-1.2255,1572604.77,635610.711
600016.SH,20250121,4.08,4.11,4.05,4.08,4.06,0.02,0.4926,2065869.88,844069.247
600016.SH,20250120,4.03,4.09,4.02,4.06,4.01,0.05,1.2469,1979771.99,802898.454
600016.SH,20250117,4.03,4.04,3.99,4.01,4.04,-0.03,-0.7426,1448586.34,582053.801
600016.SH,20250116,4.05,4.05,4.01,4.04,4.03,0.01,0.2481,1233041.18,497415.828
600016.SH,20250115,4.02,4.08,4.01,4.03,4.02,0.01,0.2488,1582701.27,639651.872
600016.SH,20250114,3.94,4.02,3.93,4.02,3.93,0.09,2.2901,1959509.01,781489.469
600016.SH,20250113,3.96,3.97,3.89,3.93,3.97,-0.04,-1.0076,1810443.52,711316.605
600016.SH,20250110,4.0,4.02,3.96,3.97,4.0,-0.03,-0.75,1626790.02,648078.323
600016.SH,20250109,4.05,4.05,3.99,4.0,4.04,-0.04,-0.9901,1762826.16,706494.959
600016.SH,20250108,4.06,4.1,4.01,4.04,4.06,-0.02,-0.4926,2408227.29,976140.991
600016.SH,20250107,4.01,4.06,3.99,4.06,4.02,0.04,0.995,1652007.51,665634.542
600016.SH,20250106,4.01,4.03,3.93,4.02,4.0,0.02,0.5,2300339.79,918247.577
600016.SH,20250103,4.02,4.05,3.97,4.0,4.01,-0.01,-0.2494,2602005.48,1043274.709
600016.SH,20250102,4.14,4.18,3.99,4.01,4.13,-0.12,-2.9056,3683967.25,1497954.362
600016.SH,20241231,4.19,4.28,4.12,4.13,4.19,-0.06,-1.432,3084614.04,1294276.163
600016.SH,20241230,4.1,4.2,4.1,4.19,4.1,0.09,2.1951,3094325.18,1285093.4
600016.SH,20241227,4.08,4.11,4.05,4.1,4.08,0.02,0.4902,1836501.74,749889.25
600016.SH,20241226,4.11,4.13,4.07,4.08,4.12,-0.04,-0.9709,1461696.31,597183.232
600016.SH,20241225,4.11,4.16,4.1,4.12,4.1,0.02,0.4878,2165075.95,893513.153
600016.SH,20241224,4.07,4.11,4.06,4.1,4.07,0.03,0.7371,1888896.21,772986.15
600016.SH,20241223,4.04,4.1,4.03,4.07,4.03,0.04,0.9926,2390657.28,973767.457
