date,predicted_price,model
2025-06-27,13.2093725,XGBoost
2025-06-28,13.225839,XGBoost
2025-06-29,13.191886,XGBoost
2025-06-30,13.22277,XGBoost
2025-07-01,13.217509,XGBoost
