date,predicted_price,model
2025-06-27,3.8032193,XGBoost
2025-06-28,3.809764,XGBoost
2025-06-29,3.7692738,XGBoost
2025-06-30,3.626695,XGBoost
2025-07-01,3.630505,XGBoost
