date,predicted_price,model
2025-06-27,187.38147,XGBoost
2025-06-28,187.45145,XGBoost
2025-06-29,189.84721,XGBoost
2025-06-30,195.79198,XGBoost
2025-07-01,192.62543,XGBoost
