date,predicted_price,model
2025-06-27,34.509037,XGBoost
2025-06-28,34.548164,XGBoost
2025-06-29,34.545486,XGBoost
2025-06-30,34.513046,XGBoost
2025-07-01,33.50329,XGBoost
