set_type,true,pred,residual
train,26.38,26.379353,0.0006474304199208802
train,25.73,25.73044,-0.0004401397705073862
train,25.41,25.409784,0.0002156829833985796
train,25.24,25.240324,-0.0003240203857437507
train,25.28,25.279879,0.00012138366699332437
train,25.26,25.260307,-0.0003073120117171868
train,25.49,25.48846,0.0015394592285140618
train,25.76,25.760027,-2.6931762693749306e-05
train,25.53,25.53023,-0.00022956848144417563
train,25.01,25.010092,-9.17816162093743e-05
train,25.22,25.219845,0.00015518188476448813
train,24.73,24.731525,-0.0015254211425776987
train,25.0,24.99986,0.0001392364501953125
train,24.73,24.72967,0.0003304290771488638
train,24.4,24.400055,-5.4931640626421085e-05
train,23.91,23.909927,7.263183593764211e-05
train,24.03,24.030159,-0.00015899658203011313
train,24.39,24.389145,0.0008551025390630684
train,24.28,24.280994,-0.0009944152832019881
train,24.26,24.25911,0.0008905029296890632
train,24.51,24.510214,-0.0002138519287093743
train,24.64,24.639597,0.00040306091308650593
train,24.59,24.590437,-0.0004369354248048296
train,24.65,24.648365,0.001634979248045454
train,24.19,24.191328,-0.0013280487060534085
train,24.16,24.160048,-4.753112792954539e-05
train,24.36,24.359642,0.00035797119140568157
train,24.85,24.850168,-0.00016822814941264141
train,25.8,25.799711,0.00028877258300852304
train,25.68,25.679995,5.416870116903283e-06
train,25.48,25.479778,0.00022171020507855133
train,26.67,26.669706,0.0002936553955095178
train,26.17,26.17011,-0.0001107025146467322
train,25.99,25.990341,-0.0003411865234390632
train,25.9,25.899954,4.6157836912641415e-05
train,26.4,26.399313,0.0006870269775376414
train,26.2,26.200346,-0.00034599304199289804
train,26.4,26.399769,0.00023117065429545391
train,26.35,26.350107,-0.00010719299316264141
train,25.82,25.820234,-0.00023429870605440328
train,25.58,25.580431,-0.0004309844970720178
train,25.81,25.809511,0.0004888153076159085
train,25.36,25.360199,-0.00019897460937556843
train,23.26,23.261305,-0.0013048553466781243
train,23.57,23.56991,8.995056152372172e-05
train,23.36,23.360598,-0.0005976104736333809
train,23.9,23.899984,1.5640258787641415e-05
train,23.68,23.67983,0.00016944885253877828
train,23.89,23.890629,-0.0006288146972650566
train,24.09,24.089037,0.0009630584716795454
train,24.52,24.519537,0.0004630279541011362
train,24.46,24.46015,-0.00014976501464758485
train,24.6,24.599985,1.4877319337358585e-05
train,24.23,24.23011,-0.00011016845703082367
train,24.37,24.37091,-0.0009106445312490052
train,24.48,24.47924,0.0007595825195316763
train,24.83,24.82991,8.97216796857947e-05
train,24.74,24.741035,-0.0010354614257828132
train,24.96,24.959742,0.00025840759277429015
train,24.25,24.250063,-6.29425048828125e-05
train,23.9,23.901003,-0.0010028839111342336
train,24.03,24.030252,-0.00025245666503792563
train,24.28,24.280396,-0.00039550781249886313
train,24.97,24.969389,0.0006110382080066756
train,25.26,25.260296,-0.0002958679199203118
train,25.32,25.320051,-5.119323730440328e-05
train,25.48,25.48005,-4.9133300780823674e-05
train,26.32,26.31965,0.0003493499755862217
train,26.21,26.21109,-0.0010900878906241473
train,26.23,26.229506,0.0004944610595707388
train,25.98,25.979763,0.00023696899414105133
train,26.37,26.370935,-0.0009354400634755677
train,27.15,27.148392,0.001608276367186079
train,27.11,27.110157,-0.00015701293945369343
train,27.04,27.039946,5.439758300695985e-05
train,27.06,27.05921,0.0007901763916002835
train,26.93,26.93023,-0.00022918701171903422
train,26.78,26.779888,0.00011184692382926187
test,26.5,26.192614,0.3073863983154297
test,26.71,26.203394,0.5066060638427743
test,27.22,27.046154,0.173845977783202
test,26.81,26.568253,0.24174743652343622
test,26.64,25.989367,0.6506334686279303
test,26.62,26.033749,0.5862513732910166
test,26.55,26.03319,0.5168102264404304
test,26.6,26.371855,0.22814521789550923
test,26.86,26.03103,0.8289693450927729
test,27.06,26.372396,0.6876035308837878
test,26.61,26.369226,0.24077354431152287
test,26.74,26.03758,0.7024195098876937
test,26.61,26.037336,0.5726636505126947
test,26.73,26.040194,0.6898064422607426
test,26.54,26.040071,0.49992851257324133
test,26.75,26.03911,0.7108898162841797
test,26.87,26.124804,0.7451964569091807
test,27.23,26.59612,0.6338791656494145
test,28.05,27.017754,1.032246398925782
test,28.62,27.023703,1.59629737854004
