set_type,true,pred,residual
train,7.01,7.009071,0.00092912673950174
train,6.72,6.7211723,-0.0011723327636721237
train,6.7,6.7003107,-0.0003107070922849786
train,6.95,6.9497895,0.000210475921631037
train,6.9,6.900499,-0.0004988670349117541
train,6.89,6.8896894,0.0003105545043942115
train,6.85,6.8503337,-0.00033369064331090215
train,6.85,6.8498235,0.0001765251159664416
train,6.8,6.799954,4.606246948224424e-05
train,6.76,6.7599516,4.840850830056809e-05
train,6.74,6.7408185,-0.000818500518798615
train,6.65,6.6500382,-3.8242340087535354e-05
train,6.65,6.6502204,-0.0002203941345211291
train,6.71,6.70963,0.0003699874877929332
train,6.72,6.7189465,0.0010535430908200638
train,6.63,6.630372,-0.00037204742431651283
train,6.94,6.939807,0.00019306182861367205
train,7.08,7.0801263,-0.00012628555297844457
train,7.08,7.07989,0.00011022567749030543
train,7.27,7.269337,0.0006628227233882455
train,7.26,7.260457,-0.0004570388793947444
train,7.35,7.350095,-9.479522705113652e-05
train,7.37,7.36921,0.0007902336120606535
train,7.5,7.5003624,-0.000362396240234375
train,7.38,7.380717,-0.0007168006896973722
train,7.51,7.5090837,0.0009162521362302556
train,7.48,7.4801936,-0.00019361495971637055
train,7.55,7.5486474,0.0013525962829588067
train,7.45,7.450169,-0.0001690864562986505
train,7.49,7.4900584,-5.842208862283371e-05
train,7.4,7.3998747,0.00012531280517613652
train,7.3,7.300555,-0.0005552291870118964
train,7.38,7.37974,0.0002597618103026278
train,7.51,7.5098677,0.0001323318481443181
train,7.53,7.528892,0.0011079597473147018
train,7.53,7.5300756,-7.555007934545444e-05
train,7.44,7.4405494,-0.0005493736267085936
train,7.42,7.4194293,0.0005706977844237571
train,7.33,7.3298693,0.0001307296752930398
train,7.2,7.2004023,-0.0004022598266599786
train,7.32,7.3196664,0.0003336143493655186
train,7.23,7.2300425,-4.2457580565979924e-05
train,7.26,7.259879,0.00012088775634744309
train,6.69,6.690454,-0.0004540061950679686
train,6.79,6.7902207,-0.0002207374572753551
train,6.83,6.829625,0.0003748703002930398
train,6.77,6.770966,-0.0009660530090336295
train,6.78,6.7801156,-0.00011560440063451694
train,6.81,6.8091354,0.0008645629882808592
train,6.74,6.740301,-0.00030113220214822434
train,6.78,6.778814,0.0011861610412600143
train,6.68,6.680138,-0.00013811111450223734
train,6.78,6.779574,0.00042608261108423306
train,6.71,6.710853,-0.0008530998229980824
train,6.62,6.619825,0.0001751136779786222
train,6.53,6.5301914,-0.0001914215087888138
train,6.52,6.5213776,-0.0013775634765629263
train,6.64,6.640072,-7.186889648469474e-05
train,6.92,6.920139,-0.00013883590698249293
train,6.93,6.9299164,8.361816406221578e-05
train,6.84,6.840401,-0.00040117263793959523
train,6.89,6.889911,8.882522582975838e-05
train,6.95,6.9496045,0.0003954887390138495
train,6.88,6.8809314,-0.0009313774108887785
train,6.93,6.929242,0.0007578659057614345
train,6.91,6.9104304,-0.00043043136596665477
train,6.98,6.980053,-5.2947998046448674e-05
train,7.01,7.0096164,0.00038362503051736496
train,6.97,6.9699616,3.8356781005610685e-05
train,6.96,6.9601035,-0.0001035118103027699
train,6.97,6.9690223,0.000977725982665767
train,6.94,6.940974,-0.000974235534667578
train,6.95,6.949814,0.00018615722656267764
train,6.86,6.859111,0.000889167785644851
train,6.86,6.8601213,-0.00012125015258757088
train,6.8,6.8010044,-0.0010044097900392401
train,6.72,6.7194095,0.0005905342102048294
train,6.67,6.6710525,-0.0010524559020996804
test,6.69,6.70196,-0.011960086822509375
test,6.74,6.742502,-0.0025022125244138493
test,6.58,6.6349964,-0.05499641418457024
test,6.68,6.644877,0.03512304306030245
test,6.64,6.6444683,-0.004468307495117507
test,6.65,6.696448,-0.046447849273681285
test,6.67,6.6970515,-0.027051525115966868
test,6.68,6.694584,-0.01458389282226591
test,6.7,6.636361,0.06363887786865252
test,6.74,6.6885967,0.051403274536133026
test,6.73,6.67307,0.056930046081543395
test,6.64,6.639804,0.0001961135864254615
test,6.64,6.6664243,-0.026424274444580398
test,6.61,6.598513,0.011486873626709304
test,6.49,6.562452,-0.07245183944702127
test,6.58,6.562397,0.017602996826171946
test,6.47,6.562397,-0.09239700317382837
test,6.54,6.5623198,-0.022319755554199183
test,6.59,6.574572,0.015427913665771342
test,6.55,6.56457,-0.014569950103759943
