set_type,true,pred,residual
train,49.66,49.660915,-0.0009153747558627856
train,49.0,48.999916,8.392333984375e-05
train,48.8,48.79964,0.00035934448241903283
train,48.05,48.05041,-0.00041122436523721717
train,47.84,47.840458,-0.0004579162597622144
train,48.31,48.30869,0.0013108825683616487
train,48.91,48.909615,0.0003854370117153394
train,48.5,48.50064,-0.000640869140625
train,49.54,49.540005,-4.730224610227651e-06
train,49.4,49.399693,0.0003074645996079539
train,49.33,49.329857,0.0001431274414045447
train,48.55,48.55106,-0.0010597229003934672
train,48.98,48.979652,0.0003475952148406236
train,48.58,48.579857,0.0001431274414045447
train,47.88,47.87991,9.048461914318295e-05
train,47.1,47.101074,-0.001074218749998579
train,47.9,47.899975,2.5177001951703915e-05
train,48.1,48.1,1.5258789076710855e-06
train,50.94,50.939766,0.00023406982421647626
train,52.56,52.560276,-0.00027603149413835126
train,52.15,52.14997,2.8991699217328915e-05
train,51.36,51.359886,0.00011383056640568157
train,50.52,50.519207,0.0007929992675812514
train,51.05,51.050095,-9.460449219034217e-05
train,50.14,50.140083,-8.331298828068157e-05
train,51.92,51.91997,2.8533935548580303e-05
train,50.5,50.500103,-0.000102996826171875
train,50.03,50.030804,-0.0008036804199207381
train,50.35,50.348904,0.001096343994142046
train,50.21,50.21121,-0.0012083435058585223
train,50.06,50.06031,-0.00031036376952897626
train,50.1,50.098946,0.001054382324220171
train,49.81,49.810474,-0.00047439575195085126
train,48.89,48.890434,-0.00043426513671818157
train,50.46,50.459408,0.0005921936035164777
train,50.73,50.72885,0.0011486816406218736
train,49.98,49.981194,-0.0011935424804718764
train,50.13,50.12953,0.00046813964844005795
train,49.51,49.51049,-0.0004904174804707395
train,49.95,49.950275,-0.00027542114257528283
train,50.16,50.1607,-0.0007017517089877856
train,50.08,50.07911,0.0008908081054670447
train,51.24,51.239822,0.00017761230468948952
train,48.0,48.000404,-0.00040435791015625
train,50.28,50.279976,2.410888671988687e-05
train,52.13,52.13028,-0.00027954101562244205
train,52.57,52.568844,0.0011561584472659092
train,52.19,52.190395,-0.00039535522461164874
train,52.19,52.189846,0.00015396118163835126
train,52.05,52.0502,-0.00020141601562784217
train,52.43,52.43029,-0.0002902221679690342
train,53.1,53.099857,0.00014266967773579609
train,52.3,52.299942,5.798339843465783e-05
train,52.15,52.149723,0.0002769470214829539
train,54.64,54.639164,0.0008360290527349434
train,53.05,53.050602,-0.0006019592285184672
train,54.41,54.41016,-0.0001600646972690356
train,53.39,53.39081,-0.0008081054687494316
train,54.21,54.209827,0.00017257690429772765
train,54.95,54.949875,0.00012512207031534217
train,55.48,55.47878,0.0012211608886687486
train,54.38,54.38064,-0.000638122558591192
train,53.7,53.699894,0.00010604858398721717
train,53.73,53.730328,-0.0003276062011750014
train,55.39,55.388668,0.0013319396972661934
train,54.43,54.43028,-0.0002787780761721592
train,54.34,54.33971,0.0002897644043002856
train,57.3,57.29974,0.00026016235351278283
train,57.43,57.43002,-1.9378662109659217e-05
train,56.28,56.281498,-0.0014979553222644881
train,57.01,57.00946,0.0005395507812480105
train,58.34,58.340385,-0.0003854370117153394
train,58.6,58.599903,9.689331054829609e-05
train,59.8,59.800358,-0.00035781860351846717
train,59.09,59.09029,-0.0002900695800747144
train,59.91,59.909805,0.0001947021484340894
train,60.64,60.638626,0.0013739013671880684
train,60.0,59.999897,0.000102996826171875
test,59.84,59.95503,-0.11502853393554346
test,60.61,59.82365,0.7863496398925776
test,62.6,60.588154,2.0118461608886733
test,63.59,60.588154,3.0018461608886753
test,62.27,60.588154,1.681846160888675
test,61.76,60.587856,1.1721437072753886
test,61.45,59.956287,1.4937126159667997
test,61.85,59.95548,1.8945213317871108
test,61.9,59.959995,1.940004730224608
test,60.5,59.917667,0.5823326110839844
test,60.0,59.917046,0.08295440673828125
test,59.46,59.79508,-0.3350782775878898
test,57.96,58.962524,-1.0025244140624991
test,58.36,55.024075,3.33592544555664
test,58.72,52.239143,6.480856628417968
test,59.73,52.29409,7.435909729003903
test,59.0,52.285656,6.714344024658203
test,59.31,52.29321,7.016790924072268
test,59.72,52.34807,7.371931762695311
test,59.09,52.232185,6.857814636230472
