date,predicted_price,model
2025-06-27,5.695491,XGBoost
2025-06-28,5.8956666,XGBoost
2025-06-29,5.888391,XGBoost
2025-06-30,5.8951817,XGBoost
2025-07-01,5.308947,XGBoost
