date,predicted_price,model
2025-06-27,129.71585,XGBoost
2025-06-28,136.19643,XGBoost
2025-06-29,136.27051,XGBoost
2025-06-30,136.26698,XGBoost
2025-07-01,136.45895,XGBoost
