set_type,true,pred,residual
train,4.46,4.459907,9.29450988769176e-05
train,4.51,4.510139,-0.00013898849487326004
train,4.54,4.5393867,0.0006132507324219105
train,4.54,4.5400066,-6.637573242151973e-06
train,4.51,4.510389,-0.00038885116577169754
train,4.5,4.500411,-0.00041103363037109375
train,4.55,4.549504,0.0004961967468259942
train,4.51,4.5106006,-0.000600566864013885
train,4.58,4.5797086,0.00029142379760749293
train,4.59,4.58861,0.0013898277282713423
train,4.53,4.530086,-8.604049682592319e-05
train,4.5,4.499978,2.193450927734375e-05
train,4.5,4.5004935,-0.0004935264587402344
train,4.54,4.5398426,0.00015739440917972303
train,4.57,4.569434,0.0005658340454104405
train,4.55,4.55001,-1.020431518572451e-05
train,4.48,4.480193,-0.00019313812255816742
train,4.38,4.380337,-0.0003372383117676847
train,4.31,4.3098526,0.0001473999023433592
train,4.34,4.339745,0.00025495529174790477
train,4.37,4.370795,-0.000794773101806534
train,4.38,4.3800197,-1.9664764404403456e-05
train,4.45,4.448914,0.0010859489440919745
train,4.42,4.4197736,0.00022642135620110082
train,4.4,4.4005923,-0.0005923271179195666
train,4.4,4.3986053,0.0013946533203128553
train,4.36,4.360806,-0.0008059883117672584
train,4.31,4.3098407,0.00015932083129843733
train,4.4,4.398778,0.001222038269043324
train,4.38,4.379852,0.00014818191528309654
train,4.4,4.3999124,8.764266967808965e-05
train,4.35,4.3506804,-0.000680351257324574
train,4.31,4.3092837,0.0007162666320796873
train,4.25,4.2501383,-0.00013828277587890625
train,4.27,4.26953,0.00047018051147418305
train,4.22,4.2198906,0.00010940551757787631
train,4.22,4.2200794,-7.942199707056119e-05
train,4.21,4.21002,-2.0065307617223027e-05
train,4.21,4.209986,1.3790130615198848e-05
train,4.15,4.150326,-0.00032577514648401973
train,4.2,4.2000384,-3.843307495099424e-05
train,4.21,4.210033,-3.29399108887074e-05
train,4.16,4.159719,0.00028100967407240773
train,3.74,3.740318,-0.0003180599212644353
train,3.74,3.7399275,7.24697113039241e-05
train,3.73,3.731368,-0.0013680648803711115
train,3.79,3.7897003,0.00029973030090335584
train,3.76,3.7605278,-0.0005278491973879085
train,3.8,3.8001268,-0.00012679100036638857
train,3.78,3.7794917,0.000508337020873828
train,3.81,3.810065,-6.50310516356889e-05
train,3.81,3.810413,-0.0004128837585448686
train,3.82,3.8196764,0.0003236007690428089
train,3.83,3.829944,5.610466003425074e-05
train,3.84,3.8400292,-2.9239654541157734e-05
train,3.83,3.8294992,0.0005007553100586648
train,3.8,3.8012135,-0.0012135028839113104
train,3.86,3.859754,0.0002459144592283913
train,3.84,3.8399324,6.755828857407664e-05
train,3.82,3.820753,-0.0007530975341798474
train,3.84,3.839648,0.0003519916534422407
train,3.88,3.8799877,1.2283325195205919e-05
train,3.87,3.8701165,-0.00011647224426258873
train,3.88,3.8802023,-0.00020229339599620033
train,3.86,3.8602703,-0.00027026176452649153
train,3.93,3.9294186,0.0005814361572267224
train,3.92,3.9204454,-0.0004454421997071023
train,3.95,3.9496558,0.0003442287445070136
train,3.89,3.8903508,-0.0003508186340330788
train,3.89,3.8903952,-0.0003951644897459694
train,3.88,3.8796747,0.0003253269195555575
train,3.9,3.8992996,0.0007003784179686612
train,3.88,3.8804638,-0.0004638385772706144
train,3.87,3.8700738,-7.379531860340904e-05
train,3.82,3.8210957,-0.0010957050323487927
train,3.83,3.8295476,0.0004523563385010476
train,3.83,3.8299818,1.8196105957102304e-05
train,3.82,3.8202934,-0.00029342651367203487
test,3.85,3.8245804,0.02541956901550302
test,3.8,3.8108773,-0.010877323150634943
test,3.8,3.8130121,-0.013012123107910334
test,3.91,3.8344166,0.07558337211608901
test,3.94,3.886063,0.053936901092529244
test,3.94,3.8831725,0.05682748794555659
test,3.96,3.894364,0.06563588142395016
test,3.9,3.8941236,0.005876445770263583
test,3.93,3.8930564,0.036943607330322425
test,3.93,3.892542,0.0374581146240236
test,3.89,3.8898277,0.00017227172851574934
test,3.89,3.8923166,-0.0023165798187254616
test,3.92,3.8926482,0.02735177993774407
test,3.95,3.8924842,0.05751581192016619
test,3.93,3.8917072,0.03829281806945817
test,3.93,3.8971317,0.03286831855773942
test,3.96,3.899809,0.06019111633300778
test,3.98,3.8958805,0.08411953926086424
test,3.96,3.894991,0.06500907897949215
test,3.95,3.894548,0.05545206069946307
