set_type,true,pred,residual
train,13.47,13.469432,0.0005681228637701707
train,13.31,13.310805,-0.0008053207397455964
train,13.27,13.26976,0.00023986816406207367
train,13.43,13.429156,0.000843696594237997
train,13.34,13.340419,-0.00041881561279311086
train,13.26,13.260673,-0.0006725692749025569
train,13.16,13.159809,0.0001908874511720171
train,13.39,13.389493,0.0005070114135747872
train,13.34,13.33975,0.0002497100830076704
train,13.2,13.2002,-0.0002000808715827418
train,13.07,13.070453,-0.00045269012451143453
train,13.03,13.030283,-0.000282974243164702
train,13.05,13.050162,-0.0001623153686516332
train,13.05,13.050048,-4.787445068288321e-05
train,13.29,13.288915,0.001085319519042116
train,13.43,13.430501,-0.0005009841918948155
train,13.42,13.420306,-0.0003062057495117898
train,13.38,13.378545,0.0014551925659187503
train,13.27,13.270322,-0.0003218460083012076
train,13.36,13.359668,0.0003322219848627128
train,13.11,13.110578,-0.0005775833129888497
train,13.13,13.130188,-0.0001879882812492184
train,13.15,13.149226,0.0007738113403323865
train,13.21,13.210345,-0.0003452682495108661
train,13.4,13.399744,0.00025596618652379277
train,13.45,13.448984,0.001015853881835227
train,13.31,13.310697,-0.0006966018676752839
train,13.65,13.649944,5.569458007848027e-05
train,13.63,13.631195,-0.0011950683593742184
train,13.7,13.699219,0.0007812499999992895
train,13.55,13.550056,-5.645751953053946e-05
train,13.5,13.499774,0.00022602081298828125
train,13.55,13.550726,-0.000725936889647727
train,13.59,13.588776,0.0012243652343748579
train,13.65,13.650452,-0.00045166015624964473
train,13.97,13.968725,0.001274795532227202
train,13.93,13.929861,0.00013893127441377828
train,13.91,13.910052,-5.229949951157664e-05
train,13.61,13.610044,-4.3525695801349684e-05
train,13.32,13.320388,-0.00038784027099580953
train,13.44,13.439833,0.00016731262206981512
train,13.28,13.279362,0.0006382751464837355
train,13.21,13.210254,-0.0002537155151358661
train,12.09,12.091358,-0.0013581848144532671
train,12.66,12.660096,-9.616851806626414e-05
train,12.65,12.649712,0.00028839111328160527
train,12.73,12.730252,-0.0002522659301753549
train,12.64,12.640861,-0.0008605575561517753
train,12.92,12.919671,0.0003289413452147727
train,12.8,12.800395,-0.0003950119018547582
train,12.87,12.869635,0.0003653717041007809
train,12.85,12.849375,0.0006252288818355822
train,12.68,12.680573,-0.0005734634399416905
train,12.56,12.55966,0.0003400421142583099
train,12.46,12.459993,6.637573243040151e-06
train,12.4,12.400315,-0.000315284729003551
train,12.4,12.399332,0.0006679534912112928
train,12.43,12.42986,0.00013988494873018453
train,12.28,12.279936,6.416320800717301e-05
train,12.25,12.25096,-0.0009603500366210938
train,12.2,12.199906,9.365081787038321e-05
train,12.47,12.470147,-0.00014713287353451676
train,12.48,12.479694,0.0003056335449223013
train,12.44,12.439751,0.0002493286132807526
train,12.4,12.400239,-0.00023899078369105098
train,12.41,12.410583,-0.0005825424194334516
train,12.63,12.630181,-0.00018131256103437465
train,12.96,12.959738,0.00026222229003991515
train,12.87,12.870186,-0.0001858520507820316
train,12.74,12.739468,0.0005323791503908382
train,12.68,12.681088,-0.0010884475708010655
train,12.71,12.709336,0.0006637191772469464
train,13.09,13.089659,0.0003412628173826704
train,13.03,13.030023,-2.262115478579574e-05
train,12.9,12.900646,-0.0006462097167965197
train,12.88,12.879626,0.00037372589111406285
train,12.73,12.7310505,-0.0010504913330073862
train,12.9,12.899899,0.00010147094726598027
test,12.95,12.873083,0.07691688537597585
test,12.87,12.848826,0.02117359161376875
test,12.75,12.8014,-0.051400184631347656
test,12.85,12.805214,0.044786071777343395
test,12.69,12.802618,-0.11261802673339893
test,12.6,12.705468,-0.10546817779541051
test,12.61,12.611842,-0.0018421554565435372
test,12.79,12.951726,-0.16172595977783288
test,12.95,12.847069,0.10293121337890554
test,12.85,12.843045,0.0069547653198238635
test,12.98,12.973346,0.006654243469238708
test,12.9,12.888462,0.01153793334960973
test,13.01,12.9795,0.030500183105468537
test,12.25,12.415583,-0.16558265686035156
test,12.07,12.306286,-0.2362858581542966
test,12.19,12.306498,-0.11649757385253956
test,12.26,12.483881,-0.22388099670410178
test,12.23,12.399439,-0.16943885803222614
test,12.22,12.583016,-0.363016395568847
test,12.16,12.61797,-0.4579704666137694
