ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002812.SZ,20250627,29.58,30.9,29.54,29.62,29.36,0.26,0.8856,270226.76,809620.279
002812.SZ,20250626,28.75,30.44,28.69,29.36,28.43,0.93,3.2712,402192.48,1199077.977
002812.SZ,20250625,28.19,28.54,28.0,28.43,28.12,0.31,1.1024,186313.38,526852.623
002812.SZ,20250624,26.78,28.12,26.77,28.12,26.77,1.35,5.043,259586.04,718486.399
002812.SZ,20250623,26.26,26.77,26.07,26.77,26.31,0.46,1.7484,113249.89,301277.375
002812.SZ,20250620,26.28,26.87,26.26,26.31,26.24,0.07,0.2668,116843.97,310546.498
002812.SZ,20250619,26.44,26.98,26.19,26.24,26.5,-0.26,-0.9811,123933.11,329673.007
002812.SZ,20250618,26.49,26.62,26.1,26.5,26.55,-0.05,-0.1883,100697.77,264976.059
002812.SZ,20250617,26.05,26.94,26.01,26.55,26.07,0.48,1.8412,186208.76,495587.254
002812.SZ,20250616,26.08,26.15,25.87,26.07,26.27,-0.2,-0.7613,126799.04,329954.317
002812.SZ,20250613,27.18,27.19,26.05,26.27,27.85,-1.58,-5.6732,393697.29,1041393.603
002812.SZ,20250612,28.1,28.1,27.68,27.85,28.16,-0.31,-1.1009,104989.04,291786.921
002812.SZ,20250611,27.92,28.63,27.92,28.16,27.92,0.24,0.8596,101465.79,286915.531
002812.SZ,20250610,28.22,28.91,27.73,27.92,28.14,-0.22,-0.7818,129627.86,366790.674
002812.SZ,20250609,27.82,28.33,27.81,28.14,27.78,0.36,1.2959,112192.18,315726.955
002812.SZ,20250606,27.86,28.08,27.68,27.78,27.88,-0.1,-0.3587,62595.64,174502.955
002812.SZ,20250605,28.02,28.02,27.68,27.88,27.99,-0.11,-0.393,62556.81,173719.496
002812.SZ,20250604,27.77,28.21,27.76,27.99,27.7,0.29,1.0469,80931.64,226419.605
002812.SZ,20250603,27.65,27.83,27.45,27.7,27.79,-0.09,-0.3239,59106.46,163250.11
002812.SZ,20250530,28.15,28.15,27.77,27.79,28.2,-0.41,-1.4539,54021.85,150645.859
002812.SZ,20250529,27.94,28.26,27.9,28.2,27.96,0.24,0.8584,45816.34,128990.43
002812.SZ,20250528,28.29,28.35,27.94,27.96,28.43,-0.47,-1.6532,50015.22,140295.956
002812.SZ,20250527,28.1,28.72,27.87,28.43,28.1,0.33,1.1744,76445.18,215860.816
002812.SZ,20250526,28.35,28.38,28.02,28.1,28.48,-0.38,-1.3343,64723.39,182241.176
002812.SZ,20250523,28.71,29.08,28.41,28.48,28.76,-0.28,-0.9736,71716.45,206257.298
002812.SZ,20250522,29.29,29.38,28.75,28.76,29.69,-0.93,-3.1324,111792.5,323871.753
002812.SZ,20250521,28.71,30.5,28.71,29.69,28.7,0.99,3.4495,216313.2,647226.942
002812.SZ,20250520,28.53,28.88,28.36,28.7,28.43,0.27,0.9497,58087.45,166501.382
002812.SZ,20250519,28.44,28.47,27.96,28.43,28.44,-0.01,-0.0352,55010.0,155235.442
002812.SZ,20250516,28.58,28.85,28.42,28.44,28.62,-0.18,-0.6289,45575.15,130151.391
002812.SZ,20250515,29.08,29.18,28.62,28.62,29.25,-0.63,-2.1538,56320.45,162285.645
002812.SZ,20250514,29.04,29.38,28.8,29.25,29.17,0.08,0.2743,64735.97,188500.048
002812.SZ,20250513,29.46,29.48,28.86,29.17,29.19,-0.02,-0.0685,83007.11,242002.202
002812.SZ,20250512,28.86,29.23,28.75,29.19,28.5,0.69,2.4211,87497.76,253544.616
002812.SZ,20250509,28.54,28.63,27.98,28.5,28.66,-0.16,-0.5583,68417.87,193581.945
002812.SZ,20250508,27.94,28.88,27.85,28.66,28.08,0.58,2.0655,77658.99,221101.918
002812.SZ,20250507,28.46,28.51,27.8,28.08,28.07,0.01,0.0356,66551.7,187092.718
002812.SZ,20250506,27.7,28.08,27.63,28.07,27.7,0.37,1.3357,62549.38,174434.922
002812.SZ,20250430,27.56,27.8,27.35,27.7,27.12,0.58,2.1386,58306.5,160958.796
002812.SZ,20250429,26.52,27.24,26.43,27.12,26.65,0.47,1.7636,77949.41,209718.924
002812.SZ,20250428,28.0,28.04,26.34,26.65,27.97,-1.32,-4.7193,156746.64,422772.392
002812.SZ,20250425,27.88,28.12,27.77,27.97,27.96,0.01,0.0358,49221.15,137572.552
