set_type,true,pred,residual
train,20.15,20.150097,-9.689331054829609e-05
train,20.63,20.628613,0.0013874816894521302
train,20.3,20.300192,-0.00019187927246022696
train,20.31,20.30963,0.0003705596923815335
train,20.16,20.159414,0.0005857086181642046
train,20.15,20.150637,-0.0006366729736342336
train,20.17,20.16977,0.0002307128906267053
train,20.04,20.040901,-0.0009011840820321027
train,20.2,20.198904,0.001095962524413352
train,20.03,20.030416,-0.00041648864745980063
train,19.82,19.820042,-4.165649414034078e-05
train,19.82,19.819046,0.0009539794921877842
train,19.75,19.75059,-0.0005893707275390625
train,19.66,19.660103,-0.00010284423828110789
train,19.58,19.579046,0.0009537506103498572
train,19.34,19.340479,-0.0004788970947267046
train,19.41,19.409306,0.0006944274902345171
train,19.43,19.429735,0.0002648162841794033
train,19.2,19.19999,1.0681152343039457e-05
train,19.33,19.330572,-0.0005721282959001428
train,19.27,19.269901,9.872436523394867e-05
train,19.05,19.050415,-0.00041503906249928946
train,19.13,19.129438,0.0005615997314443177
train,18.92,18.920597,-0.0005970764160139197
train,19.11,19.110031,-3.1127929688068434e-05
train,19.05,19.04893,0.001070785522461648
train,18.96,18.960438,-0.00043777465820227235
train,19.11,19.110195,-0.00019515991210994343
train,19.39,19.389078,0.0009218597412115059
train,19.26,19.260752,-0.0007517242431624993
train,19.23,19.229643,0.0003571319580082388
train,19.25,19.249619,0.0003814697265625
train,19.23,19.231455,-0.0014548492431636362
train,19.09,19.090036,-3.639221191420461e-05
train,18.96,18.960312,-0.00031188964843664735
train,19.1,19.09993,7.019042968892109e-05
train,18.99,18.99004,-3.9825439454688194e-05
train,19.42,19.419498,0.0005015563964860803
train,19.11,19.10968,0.00031982421874943157
train,18.55,18.550714,-0.000714492797850852
train,19.0,18.99975,0.0002498626708984375
train,18.91,18.909988,1.1596679687642109e-05
train,18.94,18.9399,0.00010055541992315398
train,17.8,17.801222,-0.001221847534178977
train,18.49,18.489746,0.0002539062499984368
train,18.7,18.699928,7.171630859303946e-05
train,18.7,18.699768,0.00023193359374928946
train,18.64,18.639935,6.546020507869343e-05
train,18.62,18.619913,8.689880371193226e-05
train,18.58,18.580671,-0.0006713104248063928
train,18.7,18.699104,0.0008956909179680395
train,18.62,18.61986,0.00014030456543068226
train,18.55,18.550413,-0.00041313171386647696
train,18.36,18.358912,0.001088485717772869
train,18.32,18.32009,-8.934020996065328e-05
train,18.24,18.241304,-0.0013043975830093757
train,18.3,18.29903,0.0009696960449225855
train,18.24,18.240189,-0.0001885986328140632
train,18.13,18.130203,-0.00020324707031349476
train,17.98,17.979687,0.0003132629394535513
train,17.96,17.96016,-0.00015930175781164735
train,17.91,17.910614,-0.0006140136718748579
train,18.22,18.219728,0.00027153015136605063
train,18.17,18.16972,0.0002803039550798303
train,18.17,18.170889,-0.0008889007568342322
train,18.22,18.219625,0.00037452697753792563
train,18.36,18.359627,0.00037322998046818157
train,18.36,18.359169,0.0008309936523431816
train,18.26,18.261555,-0.0015547180175765618
train,18.3,18.299477,0.0005233764648444605
train,18.22,18.220478,-0.00047805786132926187
train,18.38,18.379946,5.424499511619274e-05
train,18.53,18.52968,0.00031974792480582437
train,18.42,18.420307,-0.0003071594238264197
train,18.29,18.289932,6.774902343664735e-05
train,18.06,18.06103,-0.0010294342041028415
train,18.16,18.158607,0.0013925170898438921
train,18.1,18.100922,-0.0009216308593735789
test,18.22,18.14849,0.07150909423828011
test,18.42,18.352238,0.06776229858398608
test,18.6,18.602903,-0.0029033660888657664
test,18.55,18.638124,-0.0881244659423821
test,18.41,18.434801,-0.02480110168457017
test,18.45,18.333565,0.11643524169921804
test,18.66,18.638422,0.02157798767089858
test,18.49,18.624891,-0.13489128112793125
test,18.53,18.55933,-0.029329986572264488
test,18.54,18.440678,0.09932235717773352
test,18.35,18.612877,-0.26287689208984233
test,17.84,18.108877,-0.2688771820068361
test,17.82,18.409475,-0.5894753265380857
test,17.6,18.3174,-0.7173999786376939
test,17.52,18.112143,-0.5921425628662114
test,17.47,18.11572,-0.6457207489013683
test,17.47,18.119791,-0.6497910308837902
test,17.62,18.115572,-0.4955719757080068
test,17.76,18.115517,-0.3555166625976547
test,17.72,18.115807,-0.3958065795898449
