set_type,true,pred,residual
train,7.32,7.320245,-0.00024478912353487203
train,6.98,6.9805727,-0.0005727005004878549
train,6.97,6.9700756,-7.560729980493619e-05
train,7.05,7.0501037,-0.00010366439819353701
train,7.09,7.089737,0.0002630615234373579
train,7.09,7.0895395,0.00046047210693345164
train,7.06,7.0601177,-0.0001177215576175783
train,6.97,6.9711485,-0.0011484909057619674
train,7.22,7.2190166,0.0009834480285642044
train,7.27,7.270412,-0.0004119682312015982
train,7.14,7.139924,7.5950622558274e-05
train,7.35,7.35005,-4.997253418004277e-05
train,7.4,7.3991413,0.0008586883544925428
train,7.35,7.350711,-0.000710868835449574
train,7.62,7.6198025,0.00019752502441416908
train,7.5,7.5002923,-0.0002923011779785156
train,7.62,7.6199183,8.16535949708097e-05
train,8.12,8.119706,0.00029384613037031215
train,8.0,7.9999833,1.6689300537109375e-05
train,8.12,8.120228,-0.0002278137207039066
train,7.9,7.9004455,-0.0004454612731930041
train,8.25,8.249988,1.239776611328125e-05
train,8.23,8.230081,-8.060455322222992e-05
train,8.28,8.279164,0.0008356857299798293
train,8.39,8.388653,0.0013471984863286934
train,8.32,8.319944,5.561828613309672e-05
train,8.22,8.220127,-0.0001271057128899855
train,8.12,8.11981,0.0001898956298820309
train,8.11,8.110207,-0.00020660400390681843
train,8.08,8.080742,-0.0007418823242186789
train,8.13,8.128885,0.001114730834961719
train,8.08,8.080074,-7.431030273430395e-05
train,8.02,8.019477,0.0005231094360347299
train,8.02,8.019716,0.0002837371826167612
train,8.02,8.020295,-0.0002951431274418326
train,7.82,7.8199635,3.654479980497172e-05
train,7.71,7.7100573,-5.725860595706678e-05
train,7.61,7.6099606,3.9443969726882244e-05
train,7.51,7.51049,-0.00048994064331076
train,7.52,7.5197287,0.0002713394165034799
train,7.5,7.49963,0.000370025634765625
train,7.62,7.619632,0.00036823272705088783
train,7.55,7.5505304,-0.0005304336547853339
train,6.8,6.801676,-0.0016757965087892401
train,6.94,6.939982,1.8062591553125174e-05
train,7.17,7.1701813,-0.00018127441406257105
train,7.4,7.3999763,2.3746490478870896e-05
train,7.52,7.5194926,0.0005073738098140268
train,7.48,7.480315,-0.0003152084350581674
train,7.44,7.4394903,0.000509681701660547
train,7.35,7.3507915,-0.0007914543151859021
train,7.35,7.350434,-0.0004338264465335584
train,7.36,7.3595657,0.00043426513671906974
train,7.52,7.518744,0.001256008148192933
train,7.45,7.450532,-0.0005319595336912286
train,7.5,7.4991417,0.000858306884765625
train,7.43,7.429994,5.893707275106408e-06
train,7.4,7.3996205,0.00037946701049840215
train,7.32,7.3212037,-0.0012037086486813564
train,7.28,7.279558,0.0004418182373049362
train,7.33,7.3308153,-0.0008153152465819602
train,7.64,7.6390467,0.000953330993652024
train,7.54,7.5402274,-0.00022741317749019885
train,7.6,7.600709,-0.0007089614868167615
train,7.63,7.6289353,0.0010646629333495028
train,7.7,7.699837,0.0001627922058107245
train,7.64,7.64032,-0.00031982421875031974
train,7.6,7.5997243,0.0002757072448726916
train,7.41,7.4115763,-0.0015762710571287641
train,7.4,7.3996797,0.00032033920288121465
train,7.39,7.389586,0.00041402816772428963
train,7.36,7.3606844,-0.0006843948364254615
train,7.36,7.3597803,0.0002196884155276635
train,7.26,7.2597156,0.00028444290161111496
train,7.18,7.18088,-0.0008800697326662998
train,7.18,7.178932,0.0010678100585934658
train,7.14,7.140163,-0.00016294479370149162
train,7.11,7.1102734,-0.00027336120605436776
test,7.15,7.1106224,0.03937759399414098
test,7.13,7.11147,0.018529777526855362
test,7.04,7.0282125,0.011787452697753942
test,7.05,7.0341587,0.01584129333496076
test,7.01,7.0061646,0.003835449218749787
test,7.05,7.009471,0.040529060363769354
test,7.06,7.051162,0.008838233947753515
test,7.07,7.0475883,0.02241165161132841
test,7.17,7.061935,0.10806505203247063
test,7.15,7.1123557,0.03764429092407262
test,7.12,7.0854554,0.034544582366943466
test,7.11,7.1091843,0.0008157348632815697
test,7.17,7.1420493,0.027950687408447195
test,7.15,7.173554,-0.023553943634032848
test,7.09,7.119819,-0.02981916427612319
test,7.05,7.1048956,-0.05489559173584002
test,7.07,7.109219,-0.039219074249267294
test,7.19,7.1157146,0.07428544998168984
test,7.25,7.191938,0.058062076568603516
test,7.21,7.1912723,0.018727741241455043
