date,predicted_price,model
2025-06-27,20.40166,XGBoost
2025-06-28,20.555168,XGBoost
2025-06-29,20.473717,XGBoost
2025-06-30,20.584288,XGBoost
2025-07-01,16.197035,XGBoost
