date,predicted_price,model
2025-06-27,220.33728,XGBoost
2025-06-28,217.04585,XGBoost
2025-06-29,217.04585,XGBoost
2025-06-30,217.04585,XGBoost
2025-07-01,219.7826,XGBoost
