set_type,true,pred,residual
train,40.19,40.190426,-0.00042587280273664874
train,40.42,40.419594,0.0004061889648454553
train,41.58,41.58034,-0.0003413391113298303
train,42.6,42.60036,-0.0003608703613267039
train,42.66,42.659485,0.0005151367187465894
train,42.23,42.230125,-0.0001254272460968764
train,44.35,44.349102,0.0008979797363295461
train,43.41,43.410553,-0.0005529785156284106
train,43.53,43.529755,0.00024536132812613687
train,42.77,42.770157,-0.0001568603515593736
train,42.09,42.091915,-0.0019151306152309644
train,42.75,42.749374,0.0006256103515625
train,43.95,43.950367,-0.00036697387695028283
train,44.98,44.97968,0.0003208923339812486
train,44.9,44.900368,-0.0003677368164076711
train,46.18,46.17863,0.0013691711425778408
train,44.95,44.949753,0.00024719238281534217
train,44.58,44.5797,0.0002995300292951697
train,43.15,43.15069,-0.0006881713867201711
train,42.31,42.309566,0.00043350219726789874
train,41.85,41.850185,-0.00018539428710795391
train,41.91,41.908745,0.0012551879882778394
train,42.37,42.37055,-0.000548248291018183
train,41.53,41.529377,0.0006230163574230119
train,41.08,41.081257,-0.0012568664550798303
train,40.27,40.26955,0.0004496765136750014
train,40.55,40.550137,-0.00013656616211221717
train,40.37,40.370625,-0.000624542236330683
train,41.0,40.999302,0.000698089599609375
train,40.67,40.670567,-0.0005665588378889197
train,40.86,40.857834,0.0021661376953119316
train,40.73,40.730133,-0.0001330566406281264
train,40.42,40.420998,-0.0009976196289045447
train,39.86,39.860962,-0.0009619140625005684
train,41.06,41.058838,0.0011621093750022737
train,40.78,40.779213,0.0007870483398448869
train,40.76,40.76056,-0.0005590820312519895
train,40.78,40.779827,0.00017288208007926187
train,41.21,41.20955,0.00045104980468835265
train,40.89,40.89003,-2.9907226561931566e-05
train,40.44,40.440277,-0.00027709960937727374
train,39.35,39.350193,-0.00019302368163920391
train,35.42,35.419624,0.0003756713867204553
train,31.88,31.879572,0.00042808532714744274
train,29.0,29.000189,-0.0001888275146484375
train,28.68,28.681356,-0.0013564300537112217
train,30.73,30.730284,-0.0002837371826167612
train,32.18,32.179417,0.0005833435058590908
train,32.2,32.20005,-5.035400390340783e-05
train,30.81,30.809708,0.000292358398436221
train,29.59,29.590311,-0.0003110504150392046
train,29.46,29.460249,-0.00024894714355383485
train,29.95,29.949759,0.00024147033691335196
train,30.87,30.86979,0.00021087646484474476
train,30.3,30.30077,-0.0007698059082024145
train,31.53,31.529512,0.00048759460449332437
train,30.76,30.760033,-3.2653808592186806e-05
train,31.61,31.609549,0.00045143127441349407
train,30.95,30.95164,-0.001639175415039773
train,30.53,30.529676,0.00032356262207144937
train,30.85,30.850035,-3.4713745115766415e-05
train,31.81,31.809816,0.00018363952636590852
train,31.52,31.520588,-0.0005879211425785513
train,32.74,32.739147,0.0008528137207051145
train,32.08,32.07997,2.8686523435794697e-05
train,34.12,34.120075,-7.522583008068295e-05
train,33.8,33.800983,-0.0009834289550809672
train,33.52,33.519028,0.0009722900390656264
train,32.66,32.66113,-0.0011289978027377856
train,32.5,32.499332,0.000667572021484375
train,32.23,32.230236,-0.0002360534668000014
train,32.6,32.598083,0.001916503906251421
train,32.12,32.12109,-0.001089935302736933
train,31.77,31.770107,-0.00010726928710980133
train,31.3,31.300531,-0.000531387329100852
train,31.24,31.238707,0.0012934112548812493
train,30.52,30.52099,-0.0009903717041019888
train,30.39,30.389477,0.0005232238769536934
test,31.41,30.921057,0.4889432525634767
test,30.4,30.528522,-0.12852249145507955
test,30.32,30.239267,0.08073265075683622
test,30.8,30.894936,-0.09493560791015554
test,31.63,31.778524,-0.14852439880371193
test,31.32,31.026274,0.2937262725830081
test,31.93,31.81059,0.11940925598144503
test,31.78,31.887936,-0.10793563842773324
test,31.97,32.330597,-0.36059692382812614
test,31.84,31.946749,-0.10674873352050795
test,31.25,31.417452,-0.1674518585205078
test,31.91,31.467886,0.4421140289306642
test,32.67,32.424805,0.2451953125000017
test,32.94,32.56277,0.37722915649413835
test,32.72,32.663197,0.05680343627929574
test,33.21,32.729763,0.4802369689941415
test,33.19,33.666607,-0.47660690307617415
test,33.23,33.68057,-0.4505686950683625
test,33.24,32.852,0.3879988098144551
test,32.97,33.65958,-0.6895802307128918
