set_type,true,pred,residual
train,170.02,170.01993,7.202148438523182e-05
train,167.96,167.96034,-0.0003424072265545419
train,172.96,172.96022,-0.00022033691405454192
train,176.26,176.26018,-0.00017761230469659495
train,177.94,177.93973,0.00027221679687272626
train,174.18,174.18077,-0.0007708740234306788
train,176.4,176.39925,0.0007537841796931843
train,183.17,183.17049,-0.00048645019532500555
train,183.07,183.0689,0.0011065673828056788
train,181.91,181.91048,-0.0004766845703159106
train,175.53,175.53012,-0.00012084960937386313
train,178.63,178.62984,0.00016296386718295253
train,183.5,183.49995,4.57763671875e-05
train,183.44,183.43997,2.8076171872726263e-05
train,176.96,176.95975,0.0002526855468829581
train,173.04,173.042,-0.002007446289070458
train,175.02,175.01947,0.0005297851562602318
train,176.58,176.57994,5.920410157500555e-05
train,169.86,169.86015,-0.00015319824217385758
train,170.01,170.01094,-0.000940551757821595
train,169.72,169.71918,0.0008227539062488631
train,168.15,168.15036,-0.00036010742186931566
train,173.16,173.15994,5.7373046871589395e-05
train,172.49,172.48987,0.00013183593750909495
train,174.89,174.88971,0.0002905273437363576
train,200.99,200.98923,0.000772705078134095
train,193.0,193.00076,-0.000762939453125
train,200.23,200.22995,5.0048828114768185e-05
train,200.0,200.00015,-0.000152587890625
train,203.99,203.98862,0.001383056640634095
train,200.04,200.04001,-8.544921882958079e-06
train,196.74,196.7398,0.00019287109375909495
train,193.93,193.93095,-0.0009539794921806788
train,190.1,190.0996,0.00040588378905681566
train,187.61,187.6091,0.0008996582031386424
train,188.75,188.75002,-1.52587890625e-05
train,186.68,186.68022,-0.0002215576171806788
train,184.13,184.12941,0.0005902099609329525
train,180.26,180.26018,-0.00017761230469659495
train,179.45,179.44962,0.0003845214843636313
train,178.89,178.89062,-0.0006250000000136424
train,180.49,180.48984,0.00016235351563409495
train,181.17,181.16975,0.00024597167967499445
train,166.34,166.34093,-0.0009271240234340894
train,171.44,171.43991,8.911132812272626e-05
train,177.55,177.54996,4.2724609386368684e-05
train,185.65,185.64935,0.0006469726562556843
train,183.08,183.08025,-0.00024597167967499445
train,183.83,183.83058,-0.0005816650390499944
train,185.28,185.27916,0.0008404541015636369
train,183.5,183.50017,-0.0001678466796875
train,183.4,183.39935,0.0006469726562556843
train,179.0,179.00114,-0.0011444091796875
train,178.3,178.29906,0.0009429931640738687
train,177.21,177.21092,-0.0009222412109295419
train,174.4,174.39864,0.0013641357421931843
train,172.79,172.79086,-0.0008630371093829581
train,177.19,177.1898,0.00019592285156022626
train,173.53,173.53064,-0.0006396484374988631
train,175.0,174.99821,0.0017852783203125
train,173.0,173.00029,-0.0002899169921875
train,172.67,172.66963,0.00036804199217499445
train,172.14,172.14006,-6.042480470114242e-05
train,171.34,171.34024,-0.0002404785156215894
train,170.69,170.69102,-0.0010247802734397737
train,172.92,172.9177,0.0023059082031124944
train,171.5,171.5013,-0.0012969970703125
train,172.86,172.85924,0.0007623291015761424
train,175.64,175.63977,0.00022949218748635758
train,172.03,172.02975,0.00024536132812613687
train,170.3,170.30093,-0.0009338378906136313
train,176.99,176.99036,-0.00035644531249090505
train,175.44,175.44,-2.4414062522737368e-06
train,172.92,172.91994,6.286621092499445e-05
train,171.65,171.65044,-0.00043640136718181566
train,170.58,170.5801,-9.338378904999445e-05
train,171.07,171.06886,0.0011370849609306788
train,170.6,170.59999,9.155273431815658e-06
test,172.0,173.44896,-1.4489593505859375
test,170.0,172.28635,-2.286346435546875
test,173.98,173.45486,0.5251354980468648
test,179.75,176.90904,2.8409576416015625
test,175.25,176.78842,-1.538421630859375
test,173.03,173.6835,-0.6535021972656239
test,175.15,175.7734,-0.6234069824218693
test,172.1,172.31738,-0.21738281250000568
test,177.0,176.52475,0.475250244140625
test,181.9,179.28545,2.614553833007818
test,177.46,179.23032,-1.770316162109367
test,174.79,176.28316,-1.4931573486328205
test,173.01,173.5504,-0.5403997802734466
test,172.07,173.98334,-1.9133374023437568
test,169.71,170.99876,-1.2887640380859295
test,171.47,172.2176,-0.7476055908203136
test,170.5,171.70895,-1.208953857421875
test,172.49,171.84909,0.6409094238281341
test,174.1,172.2573,1.8427062988281193
test,172.18,174.35287,-2.172874755859368
