date,predicted_price,model
2025-06-27,36.152973,XGBoost
2025-06-28,36.00495,XGBoost
2025-06-29,35.819836,XGBoost
2025-06-30,35.846935,XGBoost
2025-07-01,36.11512,XGBoost
