set_type,true,pred,residual
train,7.06,7.0601377,-0.00013774871826210955
train,6.97,6.971318,-0.0013177680969240768
train,7.09,7.0902233,-0.0002233123779298296
train,7.13,7.1298447,0.00015533447265614342
train,7.6,7.600279,-0.00027885437011754277
train,7.8,7.800043,-4.3106079101740136e-05
train,7.74,7.739302,0.0006978416442873225
train,7.76,7.7613144,-0.0013143920898439632
train,7.9,7.899621,0.000378990173340199
train,8.15,8.150285,-0.000284767150878551
train,8.15,8.149812,0.00018825531005894902
train,8.06,8.060478,-0.0004782104492182526
train,7.82,7.8197255,0.0002744865417483311
train,8.6,8.598206,0.0017944335937496447
train,8.36,8.360176,-0.00017608642578181843
train,8.12,8.120068,-6.75964355476566e-05
train,8.06,8.060162,-0.00016159057617137762
train,7.9,7.8998456,0.00015439987182652715
train,7.75,7.751002,-0.0010018348693847656
train,7.92,7.920338,-0.0003381538391113992
train,7.8,7.8001146,-0.00011463165283220889
train,8.04,8.039307,0.0006933593749991473
train,8.26,8.259979,2.0751953124786837e-05
train,8.22,8.219926,7.411956787173324e-05
train,7.96,7.9598956,0.0001043891906737926
train,8.04,8.039825,0.00017456054687414735
train,7.93,7.9305863,-0.0005863380432131748
train,7.83,7.82964,0.00036008834838874293
train,7.82,7.819916,8.422851562528422e-05
train,7.81,7.809849,0.0001512145996089842
train,7.86,7.8601146,-0.00011457443237272713
train,7.64,7.640834,-0.0008338546752932885
train,7.51,7.5103645,-0.00036453247070333816
train,7.52,7.520015,-1.4762878418395076e-05
train,7.61,7.6097407,0.00025926589965852287
train,7.57,7.570417,-0.00041692733764620016
train,7.65,7.6498375,0.00016250610351598027
train,7.71,7.7101226,-0.0001225852966308949
train,7.72,7.7197323,0.0002677154541013138
train,7.85,7.8495793,0.0004206657409664416
train,7.81,7.810378,-0.00037807464599648455
train,7.88,7.8794985,0.0005015182495116122
train,8.03,8.030124,-0.00012371063232485824
train,7.87,7.870004,-4.177093505752794e-06
train,8.22,8.219802,0.00019809722900454574
train,8.3,8.298759,0.0012405395507819605
train,8.18,8.179813,0.00018661499023409078
train,7.93,7.9310656,-0.0010655593872073155
train,7.89,7.8891997,0.0008002662658688209
train,7.98,7.9792566,0.0007433700561527701
train,8.12,8.119884,0.00011646270751874965
train,8.06,8.059911,8.922576904346613e-05
train,7.97,7.9699073,9.271621704076694e-05
train,7.93,7.9295044,0.0004956054687497158
train,7.87,7.8705015,-0.0005015182495116122
train,7.76,7.7610984,-0.0010983848571779475
train,7.77,7.7687664,0.0012335968017573862
train,7.7,7.7007,-0.0006998062133787286
train,7.76,7.7592974,0.0007026290893552556
train,7.73,7.7300787,-7.869720458941742e-05
train,7.69,7.690242,-0.00024181365966757795
train,7.78,7.779764,0.0002358245849611862
train,7.91,7.90871,0.0012899971008302202
train,7.81,7.8104424,-0.0004424476623539064
train,7.81,7.8100824,-8.243560791054705e-05
train,7.8,7.8000236,-2.355575561541201e-05
train,7.76,7.7612715,-0.001271476745605682
train,7.87,7.869554,0.0004459571838379972
train,7.92,7.919666,0.00033418655395500707
train,7.82,7.820493,-0.0004932212829587002
train,7.77,7.7699647,3.530502319293305e-05
train,7.86,7.860366,-0.000365867614745774
train,7.92,7.9198675,0.0001324844360350852
train,7.9,7.899712,0.00028791427612340215
train,7.92,7.9198546,0.00014535903930656957
train,7.85,7.8510737,-0.0010737419128421521
train,7.93,7.928869,0.0011312294006344814
train,7.91,7.9103575,-0.00035747528076157664
test,8.04,7.981877,0.05812314987182532
test,8.03,7.9336967,0.09630325317382749
test,7.95,7.9819508,-0.031950759887695135
test,7.89,7.9065804,-0.016580448150635085
test,7.96,7.9690914,-0.009091415405273473
test,8.02,7.9953527,0.02464725494384723
test,8.0,7.971769,0.028231143951416016
test,7.88,7.9728303,-0.09283029556274425
test,7.76,7.791846,-0.031845798492431854
test,7.62,7.7787023,-0.1587022590637206
test,7.67,7.725832,-0.055831985473632884
test,7.75,7.7679944,-0.017994403839111328
test,7.76,7.800332,-0.04033206939697287
test,7.81,7.753018,0.05698209762573203
test,7.84,7.8122334,0.027766551971435405
test,7.9,7.857629,0.0423711776733402
test,7.86,7.886399,-0.026398792266845383
test,7.91,7.89358,0.016420040130615376
test,7.88,7.904453,-0.02445280075073253
test,7.83,7.819039,0.010961132049560618
