date,predicted_price,model
2025-06-27,24.168300000000023,Random Forest
2025-06-28,24.151600000000016,Random Forest
2025-06-29,23.984299999999983,Random Forest
2025-06-30,24.10070000000001,Random Forest
2025-07-01,24.383799999999994,Random Forest
