set_type,true,pred,residual
train,24.9,24.898848,0.0011524200439438914
train,23.73,23.730421,-0.0004210662841792612
train,23.79,23.789513,0.00048736572265539735
train,23.96,23.960545,-0.0005445861816397723
train,24.06,24.060102,-0.00010246276855596648
train,24.02,24.01945,0.0005507659912105112
train,23.79,23.790146,-0.00014587402343835265
train,24.1,24.099022,0.000978088378907671
train,23.83,23.83052,-0.0005206298828142053
train,23.48,23.480726,-0.0007262420654292612
train,23.39,23.390259,-0.00025878906249943157
train,23.29,23.28956,0.00043968200683508485
train,23.11,23.110342,-0.00034202575683650593
train,22.67,22.669672,0.0003279876709001428
train,22.66,22.659956,4.402160644545461e-05
train,22.49,22.491278,-0.0012776947021500007
train,22.66,22.66034,-0.0003393554687498579
train,23.06,23.060204,-0.00020355224609502898
train,23.26,23.259928,7.22503662125007e-05
train,23.31,23.309885,0.00011497497558465852
train,23.2,23.2002,-0.00019912719726633554
train,24.01,24.010038,-3.8375854490624306e-05
train,23.96,23.95993,6.958007812585265e-05
train,24.09,24.089947,5.325317382798289e-05
train,24.16,24.160309,-0.0003088378906248579
train,24.2,24.199295,0.0007049560546867895
train,23.89,23.890789,-0.0007890319824213066
train,24.18,24.179876,0.00012367248535127828
train,24.36,24.359838,0.00016151428222599407
train,25.25,25.249353,0.0006465911865234375
train,24.87,24.870586,-0.0005863952636708802
train,24.84,24.839697,0.0003031158447264204
train,24.67,24.670208,-0.0002079772949201697
train,24.92,24.92059,-0.0005894470214826697
train,24.75,24.749512,0.00048828125
train,24.29,24.290117,-0.00011726379394616515
train,24.61,24.608524,0.0014756774902338066
train,24.76,24.760984,-0.0009844207763656243
train,24.6,24.599873,0.00012741088867329609
train,24.29,24.290062,-6.195068359460265e-05
train,24.2,24.200476,-0.00047569274902414804
train,24.07,24.070362,-0.0003620910644528408
train,24.16,24.160324,-0.0003240966796873579
train,23.65,23.650082,-8.163452148579609e-05
train,24.82,24.8193,0.0007003021240237217
train,25.5,25.500175,-0.00017547607421875
train,25.7,25.698631,0.0013687133789055395
train,25.58,25.579725,0.0002747344970686072
train,25.17,25.16994,5.90515136735803e-05
train,25.38,25.38054,-0.0005408477783213073
train,25.5,25.498913,0.001087188720703125
train,25.32,25.320955,-0.0009552764892575283
train,25.11,25.109642,0.00035797119140568157
train,24.88,24.880503,-0.0005027008056650573
train,25.1,25.099203,0.0007968902587904836
train,24.88,24.880232,-0.00023185729980568226
train,24.89,24.889711,0.00028861999511775593
train,24.57,24.57064,-0.0006405639648434658
train,24.54,24.539833,0.00016693115234289735
train,24.43,24.43019,-0.00018913269042997172
train,24.08,24.079798,0.0002022552490217322
train,24.02,24.02059,-0.0005898284912113638
train,24.1,24.099922,7.781982422017109e-05
train,23.93,23.92994,6.072998046846578e-05
train,24.0,23.99909,0.0009098052978515625
train,23.76,23.760098,-9.75036621078118e-05
train,23.9,23.901312,-0.0013118743896498586
train,24.06,24.05847,0.0015302276611315335
train,23.83,23.830156,-0.0001563262939470178
train,23.53,23.5303,-0.00030014038085823813
train,23.48,23.48007,-7.011413574176117e-05
train,23.46,23.459373,0.0006265258789071027
train,23.77,23.769524,0.0004763793945308237
train,23.76,23.759977,2.2659301759375694e-05
train,23.61,23.610401,-0.00040115356445369343
train,23.1,23.101477,-0.0014766693115220164
train,23.1,23.099735,0.0002647399902357961
train,23.1,23.099619,0.0003810882568373586
test,23.12,22.891602,0.228398437500001
test,23.23,23.096622,0.1333775329589848
test,22.78,23.159933,-0.3799330902099598
test,23.03,22.905733,0.12426689147949332
test,22.8,22.727818,0.07218246459961009
test,22.92,22.736582,0.18341819763183764
test,22.82,22.736427,0.08357269287109403
test,22.72,22.695654,0.024346084594725426
test,22.76,22.696308,0.06369186401367344
test,22.54,22.694927,-0.15492721557617273
test,22.35,22.544638,-0.19463768005370952
test,22.17,22.545467,-0.37546737670898267
test,22.24,22.54574,-0.3057401275634781
test,22.05,22.545822,-0.4958221435546868
test,21.75,22.545828,-0.7958278656005859
test,21.69,22.509514,-0.8195138549804675
test,21.58,22.51035,-0.9303492736816423
test,21.97,22.499456,-0.5294564056396496
test,22.09,22.534546,-0.44454589843750014
test,22.14,22.499544,-0.35954414367675724
