date,predicted_price,model
2025-06-27,34.95799999999999,Random Forest
2025-06-28,34.507199999999955,Random Forest
2025-06-29,34.20709999999996,Random Forest
2025-06-30,34.149899999999974,Random Forest
2025-07-01,34.329399999999964,Random Forest
