ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300628.SZ,20250627,33.83,35.05,33.7,34.59,33.81,0.78,2.307,119169.17,410747.764
300628.SZ,20250626,34.6,34.65,33.65,33.81,34.8,-0.99,-2.8448,139428.85,473287.48
300628.SZ,20250625,34.53,34.87,34.43,34.8,34.51,0.29,0.8403,47840.92,165664.341
300628.SZ,20250624,33.96,34.74,33.96,34.51,33.8,0.71,2.1006,52256.28,180004.78
300628.SZ,20250623,34.11,34.2,33.45,33.8,34.21,-0.41,-1.1985,54049.8,182214.32
300628.SZ,20250620,34.67,34.67,34.17,34.21,34.39,-0.18,-0.5234,31759.3,108944.359
300628.SZ,20250619,35.0,35.2,34.32,34.39,34.99,-0.6,-1.7148,40160.6,139309.282
300628.SZ,20250618,34.51,35.2,34.41,34.99,34.74,0.25,0.7196,46010.29,160812.862
300628.SZ,20250617,34.59,34.75,34.24,34.74,34.55,0.19,0.5499,44307.82,153001.489
300628.SZ,20250616,34.18,34.78,34.12,34.55,34.27,0.28,0.817,41435.77,143147.321
300628.SZ,20250613,34.89,35.08,34.18,34.27,35.0,-0.73,-2.0857,62056.33,214171.269
300628.SZ,20250612,34.82,35.53,34.72,35.0,34.95,0.05,0.1431,59746.43,210086.066
300628.SZ,20250611,34.17,35.18,33.93,34.95,34.06,0.89,2.613,71702.18,248578.708
300628.SZ,20250610,34.72,34.78,33.86,34.06,34.73,-0.67,-1.9292,49761.06,170592.053
300628.SZ,20250609,34.28,34.85,34.2,34.73,34.23,0.5,1.4607,46681.75,161230.788
300628.SZ,20250606,34.66,34.75,33.96,34.23,34.45,-0.22,-0.6386,45776.9,156324.446
300628.SZ,20250605,33.81,34.54,33.68,34.45,33.62,0.83,2.4688,74640.22,255900.603
300628.SZ,20250604,33.69,33.95,33.53,33.62,33.64,-0.02,-0.0595,47146.02,158942.989
300628.SZ,20250603,33.56,33.84,33.2,33.64,33.74,-0.1,-0.2964,55358.84,185764.471
300628.SZ,20250530,34.4,34.45,33.73,33.74,34.4,-0.66,-1.9186,64556.74,219594.55
300628.SZ,20250529,35.24,35.7,35.17,35.7,35.23,0.47,1.3341,68104.8,241980.804
300628.SZ,20250528,35.07,35.51,34.98,35.23,35.08,0.15,0.4276,53725.35,189463.53
300628.SZ,20250527,34.75,35.26,34.64,35.08,34.64,0.44,1.2702,51305.46,179592.442
300628.SZ,20250526,34.84,34.84,34.45,34.64,34.84,-0.2,-0.5741,32456.53,112200.23
300628.SZ,20250523,35.05,35.24,34.68,34.84,35.1,-0.26,-0.7407,41389.24,144734.365
300628.SZ,20250522,34.94,35.49,34.71,35.1,34.8,0.3,0.8621,53987.62,189299.184
300628.SZ,20250521,35.19,35.19,34.7,34.8,35.13,-0.33,-0.9394,39463.09,137435.902
300628.SZ,20250520,34.82,35.36,34.5,35.13,34.81,0.32,0.9193,62099.45,217841.387
