set_type,true,pred,residual
train,4.06,4.0592055,0.0007944679260249998
train,4.02,4.019921,7.917404174762055e-05
train,4.0,4.000099,-9.918212890625e-05
train,4.12,4.1186748,0.0013252449035645597
train,4.08,4.080213,-0.00021306991577141332
train,4.05,4.049855,0.00014476776123029111
train,3.97,3.9700556,-5.558013915996085e-05
train,3.93,3.930189,-0.00018889427185042607
train,3.93,3.929743,0.0002569484710694958
train,3.88,3.8800352,-3.516197204600502e-05
train,3.86,3.8604474,-0.00044740676879895247
train,3.84,3.8397956,0.00020441055297837352
train,3.83,3.8303123,-0.0003122520446776633
train,3.84,3.8396823,0.0003176593780516157
train,3.82,3.8200557,-5.572319030777706e-05
train,3.78,3.780477,-0.0004770469665529298
train,3.8,3.7997081,0.0002918720245359552
train,3.76,3.759756,0.00024391174316384934
train,3.72,3.7202883,-0.00028827667236308585
train,3.77,3.77044,-0.0004401016235351385
train,3.8,3.7998548,0.00014524459838849424
train,3.83,3.8285873,0.0014127063751221414
train,3.83,3.8302708,-0.00027076721191399145
train,3.86,3.8599942,5.8269500731178425e-06
train,3.9,3.9007604,-0.0007604122161866123
train,3.91,3.9086194,0.001380596160888814
train,3.87,3.8707113,-0.0007113265991209872
train,3.88,3.8791575,0.0008424568176268465
train,3.88,3.8803632,-0.000363225936889755
train,3.86,3.8602698,-0.0002697849273682884
train,3.87,3.8697643,0.00023567199707041908
train,3.85,3.8491907,0.0008092880249024326
train,3.83,3.8306425,-0.0006424617767333274
train,3.79,3.7909203,-0.0009202575683593395
train,3.86,3.8591468,0.000853166580200071
train,3.92,3.9192116,0.0007883739471434836
train,3.83,3.830308,-0.0003079605102538352
train,3.82,3.819977,2.2954940795738565e-05
train,3.89,3.8895051,0.0004948520660401634
train,3.81,3.8104813,-0.000481309890747017
train,3.84,3.8395867,0.00041326522827134227
train,3.79,3.7903385,-0.00033851623535152697
train,3.7,3.7003841,-0.00038414001464825986
train,3.33,3.3301225,-0.00012247085571281957
train,3.32,3.3200743,-7.431983947769893e-05
train,3.3,3.3012874,-0.0012874126434327948
train,3.38,3.380017,-1.704216003428627e-05
train,3.36,3.360275,-0.0002750301361085228
train,3.48,3.4797602,0.00023983001708982599
train,3.42,3.4201756,-0.00017555236816413355
train,3.41,3.4099336,6.643295288100148e-05
train,3.38,3.3810906,-0.0010906410217286222
train,3.42,3.4195364,0.0004636478424071555
train,3.47,3.4696872,0.0003127765655519532
train,3.46,3.4603648,-0.0003648185729980824
train,3.46,3.460099,-9.898185729984021e-05
train,3.46,3.4603455,-0.00034550666809085584
train,3.47,3.46965,0.00034996986389179696
train,3.67,3.6699457,5.4283142089772696e-05
train,3.65,3.65116,-0.001160001754760831
train,3.65,3.6498644,0.00013556480407705962
train,3.68,3.679934,6.597518920914425e-05
train,3.7,3.7002022,-0.00020222663879376768
train,3.69,3.6899958,4.234313964790459e-06
train,3.71,3.709237,0.0007629013061523082
train,3.66,3.660108,-0.00010808944702134227
train,3.67,3.670753,-0.0007530021667481179
train,3.72,3.7191832,0.0008167934417726563
train,3.71,3.7101014,-0.00010136604309085584
train,3.69,3.6902976,-0.00029760360717778767
train,3.73,3.7298582,0.0001418399810790838
train,3.71,3.710603,-0.0006029987335205433
train,3.81,3.8096428,0.0003572082519531783
train,3.78,3.77992,7.989883422832023e-05
train,3.76,3.760125,-0.00012492179870626785
train,3.77,3.769593,0.0004069995880127131
train,3.72,3.7201295,-0.00012948989868144523
train,3.73,3.729857,0.0001430320739745916
test,3.73,3.719731,0.010268907546997053
test,3.75,3.7249086,0.02509140968322754
test,3.74,3.7160115,0.02398847579956076
test,3.77,3.7344232,0.0355768394470215
test,3.71,3.7549286,-0.044928588867187536
test,3.74,3.7207792,0.019220819473266815
test,3.74,3.723053,0.016947021484375213
test,3.74,3.735621,0.0043790245056154475
test,3.8,3.7979865,0.002013492584228338
test,3.79,3.779934,0.01006607055664066
test,3.8,3.7692018,0.030798244476318182
test,3.8,3.7865796,0.013420391082763494
test,3.8,3.7773192,0.022680807113647283
test,3.84,3.7911055,0.04889449119567857
test,3.77,3.7793496,-0.009349565505981428
test,3.77,3.735093,0.03490688323974611
test,3.73,3.7254114,0.004588584899902326
test,3.76,3.7627096,-0.002709617614746307
test,3.76,3.7248409,0.03515912055969217
test,3.79,3.77857,0.0114300632476807
