date,predicted_price,model
2025-06-27,39.32020000000003,Random Forest
2025-06-28,39.282999999999994,Random Forest
2025-06-29,39.546999999999976,Random Forest
2025-06-30,39.89669999999997,Random Forest
2025-07-01,40.02739999999997,Random Forest
