date,predicted_price,model
2025-06-27,16.93857,XGBoost
2025-06-28,17.128046,XGBoost
2025-06-29,17.126127,XGBoost
2025-06-30,17.118954,XGBoost
2025-07-01,17.045734,XGBoost
