date,predicted_price,model
2025-06-27,22.76167,XGBoost
2025-06-28,22.706644,XGBoost
2025-06-29,22.713484,XGBoost
2025-06-30,22.711458,XGBoost
2025-07-01,22.765877,XGBoost
