ts_code_income,ann_date_income,f_ann_date_income,end_date,report_type_income,comp_type_income,end_type_income,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag_income,ts_code_balance,ann_date_balance,f_ann_date_balance,report_type_balance,comp_type_balance,end_type_balance,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag_balance,ts_code,ann_date,f_ann_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
000938.SZ,20250429,20250429,20250331,1,1,1,0.1219,0.1219,20789771379.75,20789771379.75,,,,,,,,,,,,,,,-64814128.05,52511934.73,1296631.39,,20499020272.65,17532586143.59,,,55977412.4,929371603.1,253327027.74,386157923.09,-149653952.68,,,,,,,,,,,418318873.38,1684864.59,1260158.48,,418743579.49,25840847.57,392902731.92,348545980.85,44356751.07,2727581.67,395630313.59,350782980.25,44847333.34,966102696.72,,,,,1160107949.48,312439269.21,40343342.19,,,,,,,,,,,,,,,392902731.92,1,000938.SZ,20250429,20250429,1,1,1,2860079874.0,15683120.56,10779644061.79,25570446.44,,8511154209.06,375652128.76,314038123.94,12483962955.76,,1058194343.15,,8481372.27,43699139490.33,,118855458.22,,,,,,,2065669598.93,72371557887.75,,,204241675.3,215053301.27,,,9538768.56,1058941404.4,277275476.86,,,,,3991629982.52,,13991754133.34,151391581.69,1983534118.63,,329935751.7,23625285715.67,,,,4414897.83,,,,,,,,,,,,,95996843603.42,11043680718.95,6576485258.08,,,,,4800649802.24,16841953701.56,2250137.9,,,993793245.36,431351244.87,,,,,,,,,,,13832553803.31,2697331102.12,65728618002.69,,,,339552513.27,880463111.22,454241602.78,14182723.92,13758067522.39,,,,,,,,,,,,,,,,,79486685525.08,,2915529.86,,,2827414347.44,13682743730.9,16510158078.34,95996843603.42,18296071.78,-1149301.75,,,,,,,,,,,1317186814.56,18669061776.72,12798001079.7,21642603503.8,532597839.47,1058941404.4,277275476.86,883187930.53,20198898.91,,,1,000938.SZ,20250429,20250429,1,1,1,,,31749776242.28,441874359.5,,,,,,,,,,,,291092870.42,32482743472.2,28510082980.99,2700600859.13,879586005.06,8237818.17,,,,,1224750442.27,33323258105.62,-840514633.42,,489620649.21,60547642.73,464578.7,,550632870.64,139914528.03,769824400.0,,147800.0,,909886728.03,-359253857.39,3035566811.32,,3539445673.49,6575012484.81,,2441714634.25,181273829.66,108.32,2479750238.96,5102738702.87,1472273781.94,-9566286.7,262939004.43,7316512142.72,7579451147.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
000938.SZ,20250429,20250429,20250331,1,1,1,0.1219,0.1219,20789771379.75,20789771379.75,,,,,,,,,,,,,,,-64814128.05,52511934.73,1296631.39,,20499020272.65,17532586143.59,,,55977412.4,929371603.1,253327027.74,386157923.09,-149653952.68,,,,,,,,,,,418318873.38,1684864.59,1260158.48,,418743579.49,25840847.57,392902731.92,348545980.85,44356751.07,2727581.67,395630313.59,350782980.25,44847333.34,966102696.72,,,,,1160107949.48,312439269.21,40343342.19,,,,,,,,,,,,,,,392902731.92,1,000938.SZ,20250429,20250429,1,1,1,2860079874.0,15683120.56,10779644061.79,25570446.44,,8511154209.06,375652128.76,314038123.94,12483962955.76,,1058194343.15,,8481372.27,43699139490.33,,118855458.22,,,,,,,2065669598.93,72371557887.75,,,204241675.3,215053301.27,,,9538768.56,1058941404.4,277275476.86,,,,,3991629982.52,,13991754133.34,151391581.69,1983534118.63,,329935751.7,23625285715.67,,,,4414897.83,,,,,,,,,,,,,95996843603.42,11043680718.95,6576485258.08,,,,,4800649802.24,16841953701.56,2250137.9,,,993793245.36,431351244.87,,,,,,,,,,,13832553803.31,2697331102.12,65728618002.69,,,,339552513.27,880463111.22,454241602.78,14182723.92,13758067522.39,,,,,,,,,,,,,,,,,79486685525.08,,2915529.86,,,2827414347.44,13682743730.9,16510158078.34,95996843603.42,18296071.78,-1149301.75,,,,,,,,,,,1317186814.56,18669061776.72,12798001079.7,21642603503.8,532597839.47,1058941404.4,277275476.86,883187930.53,20198898.91,,,1,000938.SZ,20250429,20250429,1,1,1,,,31749776242.28,441874359.5,,,,,,,,,,,,291092870.42,32482743472.2,28510082980.99,2700600859.13,879586005.06,8237818.17,,,,,1224750442.27,33323258105.62,-840514633.42,,489620649.21,60547642.73,464578.7,,550632870.64,139914528.03,769824400.0,,147800.0,,909886728.03,-359253857.39,3035566811.32,,3539445673.49,6575012484.81,-10129556813.7033,2441714634.25,181273829.66,108.32,2479750238.96,5102738702.87,1472273781.94,-9566286.7,262939004.43,7316512142.72,7579451147.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000938.SZ,20250429,20250429,20241231,1,1,4,0.5498,0.5498,79024078451.16,79024078451.16,,,,,,,,,,,,,,,101428335.7,35341661.82,-11306752.0,,77803539431.16,65282115477.87,,,269667115.36,4144253287.93,1026596617.18,954291984.62,-866346477.89,,,,,,,,,,,2168842074.44,85978622.63,27867300.41,,2226953396.66,244676363.64,1982277033.02,1572434477.25,409842555.77,-2052978.13,1980224054.89,1570713578.08,409510476.81,3037409727.45,3950787316.56,,,,5101818089.81,857978325.77,300574175.18,,,,,,,,,,,,,,,1982277033.02,1,000938.SZ,20250429,20250429,1,1,4,2860079874.0,15683120.56,10431331439.31,25570446.44,,7534450105.88,200928604.5,418507254.68,13832025229.18,650397799.04,1682670300.19,0.0,8640798.61,36846684521.56,,119226419.01,,,,,,,1523226683.66,65130451423.91,,,176955043.91,217418739.97,,,9123747.73,1085712130.0,239607050.2,,,,,4022465753.74,,13991754133.34,143869800.59,1932706171.0,,375711484.83,23683572416.97,,,,70978435.24,,,,,,,,,,,,,88814023840.88,11008719457.17,5064438612.92,,,,,3543815814.02,16120623078.8,1145542.44,,,1760951254.81,669818917.87,0.0,108.32,1150313742.19,,,,,,,,13618227999.82,2583572996.65,59015035264.35,,5045946.6,0.0,331558957.26,858329768.56,441386563.28,13977528.5,13684460811.78,,,,,,,,,,,,,,,,,72699496076.13,,2915529.86,,,2782333655.73,13332194109.02,16114527764.75,88814023840.88,17556513.3,-3386301.15,,,,,,,,,,,1281850677.32,14502127196.51,14250532483.86,19664438892.82,659038597.65,1085712130.0,239607050.2,1150313850.51,5045946.6,,,0,000938.SZ,20250429,20250429,1,1,4,1982277033.02,699611231.26,107712233817.22,1792117692.96,,,,,,,,,,,,1160050413.36,110664401923.54,94105887690.79,9012067966.2,2355916849.86,19078435.82,,,,,2730695156.02,108223646098.69,2440755824.85,,2275062650.97,129487841.26,993854.44,,2405544346.67,533513650.48,2200068037.76,,30269500.0,,2763851188.24,-358306841.57,17703099173.03,,3851063890.64,21561923063.67,11871623104.7177,7457676667.81,1250646423.49,348129360.99,22139805920.68,30848129011.98,-9286205948.31,863768.36,-7202893196.67,14519405339.39,7316512142.72,7760000.0,7760000.0,,,401922425.01,111190964.84,36357424.76,,,-2944443.06,317305.85,-101428335.7,-69245470.99,-191775997.71,69090510.9,-9690721876.74,252819065.72,7586348611.4,,2440755824.85,,,,-7202893196.67,,,,363906774.5,,7316512142.72,14519405339.39,,,1
000938.SZ,20241031,20241031,20240930,1,1,3,0.553,0.553,58839423074.2,58839423074.2,,,,,,,,,,,,,,,-80045835.36,43257569.01,-1591381.27,,57154600004.79,48489111666.84,,,192971889.76,2977094020.38,715654749.28,281813805.49,-594356871.08,,,,,,,,,,,2155411869.34,24654496.7,19737179.46,,2160329186.58,136878289.05,2023450897.53,1581620368.29,441830529.24,-3994148.67,2019456748.86,1578855939.11,440600809.75,3065499895.55,,,,,3774676491.55,406218036.24,247614907.76,,,,,,,,,,,,,,,2023450897.53,1,000938.SZ,20241031,20241031,1,1,3,2860079874.0,15683120.56,10636873207.23,,,7437091509.8,92141800.0,448290254.48,14346023085.03,,2102689168.68,,3687847.92,32739731681.75,,130488877.0,,,,,,,1448711622.49,61415792405.55,,,186670414.64,195212289.04,,,13188031.93,1013514914.44,219839731.99,,,,,4046927223.27,,13991754133.34,82462435.33,1886027816.95,,453351248.55,23663310354.8,,,,,,,,,,,,,,,,,85079102760.35,12780906702.53,7679901639.8,,,,106936715.05,4038862631.91,13320861828.66,1552962.66,,,1423586043.91,361316114.05,,910297.33,,,,,,,,,2956968907.48,2478056512.64,43992146496.14,,,,318812874.13,845309768.9,390861539.85,9121980510.41,24535748526.85,,,,,,,,,,,,,,,,,68527895022.99,,2915529.86,,,3040085836.87,13511121900.49,16551207737.36,85079102760.35,19877817.5,-4429831.16,,,,,,,,,,,1463113128.33,10796628051.2,14794313339.51,17359724460.57,541421242.28,1013514914.44,219839731.99,827475088.78,,,,0,000938.SZ,20241031,20241031,1,1,3,,,70362019653.62,1194252112.27,,,,,,,,,,,,848159919.36,72404431685.25,63706396999.75,7174207379.28,1759784555.78,18677997.45,,,,,2145482921.76,74804549854.02,-2400118168.77,,1931812650.97,95845688.35,923956.49,,2028582295.81,277163655.52,1712300000.0,,20281200.0,,2009744855.52,18837440.29,16828535235.33,,3535314092.51,20368749327.84,-1662393774.0502,4592325529.7,1003172851.22,347219063.08,19788511884.76,25384010265.68,-5015260937.84,-28909717.34,-7425451383.66,14519405339.39,7093953955.73,4900000.0,4900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000938.SZ,20240827,20240827,20240630,1,1,2,0.3498,0.3498,37950866107.59,37950866107.59,,,,,,,,,,,,,,,53235248.03,59050458.15,-1205925.53,,36525150155.73,30727514048.99,,,123073267.62,2069684040.36,464254869.31,223361004.08,-360696305.39,,,,,,,,,,,1885015401.65,8026269.79,10955943.64,,1882085727.8,156613755.99,1725471971.81,1000362167.74,725109804.07,29108594.33,1754580566.14,1029386588.84,725193977.3,2005164527.88,2490917067.92,,,,2410607353.03,228255864.8,178979533.39,,,,,,,,,,,,,,,1725471971.81,1,000938.SZ,20240827,20240827,1,1,2,2860079874.0,17834514329.37,13587656786.87,262904816.64,,13331273072.69,390109781.2,314210579.5,14937315644.0,533609296.44,1742486369.77,0.0,8890981.04,30473339679.88,,123767974.48,,,,,,,1349185074.2,65103703322.81,,,175055870.38,197302939.11,,,20233742.41,1068936039.47,145681671.72,,,,,4076693237.15,,13991754133.34,74117450.18,1789874397.41,,499386210.11,23700422021.94,,,,,,,,,,,,,,,,,88804125344.75,3739857723.0,8301397370.66,,,,,3442222377.66,12249819345.85,1789040.01,,,1232014040.2,408443338.5,0.0,15126264.53,790061562.9,,,,,,,,2531810126.5,2448657032.53,41031484160.0,,,,306098244.82,830886514.53,392524432.02,44449714.19,6695535403.19,,,,,,,,,,,,,,,,,47727019563.19,,2915529.86,,,6501675425.7,34575430355.86,41077105781.56,88804125344.75,259384608.08,27359019.12,,,,,,,,,,,1403661804.59,9610143660.66,15251526223.5,15692041723.51,542500277.48,1068936039.47,145681671.72,805187827.43,,,,0,000938.SZ,20240827,20240827,1,1,2,1725471971.81,198742249.27,43191201253.32,899171662.7,,,,,,,,,,,,640193246.68,44730566162.7,40325935462.11,5109053747.64,1071522119.71,-126797.78,,,,,1443360926.23,47949745457.91,-3219179295.21,,1361386773.3,78937647.3,379897.21,,1440704317.81,155386720.9,1409000000.0,,5600.0,,1564392320.9,-123688003.09,5070566442.77,,2735341803.53,7810008246.3,-2672808923.2258,2652140561.32,855048722.26,308700000.0,2481711747.29,5988901030.87,1821107215.43,-3032333.55,-1524792416.42,14519405339.39,12994612922.97,4100000.0,4100000.0,,506655572.34,218771946.51,64039524.88,20799388.57,,,-933571.38,8034.83,-53235248.03,-59050458.15,-48944224.12,41647256.87,-2844642743.03,-1035449338.32,-1983049483.12,,-3219179295.21,,,,-1524792416.42,,,,182141680.08,,12994612922.97,14519405339.39,,,1
000938.SZ,20240827,20240827,20240630,1,1,2,0.3498,0.3498,37950866107.59,37950866107.59,,,,,,,,,,,,,,,53235248.03,59050458.15,-1205925.53,,36525150155.73,30727514048.99,,,123073267.62,2069684040.36,464254869.31,223361004.08,-360696305.39,,,,,,,,,,,1885015401.65,8026269.79,10955943.64,,1882085727.8,156613755.99,1725471971.81,1000362167.74,725109804.07,29108594.33,1754580566.14,1029386588.84,725193977.3,2005164527.88,2490917067.92,,,,2410607353.03,228255864.8,178979533.39,,,,,,,,,,,,,,,1725471971.81,1,000938.SZ,20240827,20240827,1,1,2,2860079874.0,17834514329.37,13587656786.87,262904816.64,,13331273072.69,390109781.2,314210579.5,14937315644.0,533609296.44,1742486369.77,0.0,8890981.04,30473339679.88,,123767974.48,,,,,,,1349185074.2,65103703322.81,,,175055870.38,197302939.11,,,20233742.41,1068936039.47,145681671.72,,,,,4076693237.15,,13991754133.34,74117450.18,1789874397.41,,499386210.11,23700422021.94,,,,,,,,,,,,,,,,,88804125344.75,3739857723.0,8301397370.66,,,,,3442222377.66,12249819345.85,1789040.01,,,1232014040.2,408443338.5,0.0,15126264.53,790061562.9,,,,,,,,2531810126.5,2448657032.53,41031484160.0,,,,306098244.82,830886514.53,392524432.02,44449714.19,6695535403.19,,,,,,,,,,,,,,,,,47727019563.19,,2915529.86,,,6501675425.7,34575430355.86,41077105781.56,88804125344.75,259384608.08,27359019.12,,,,,,,,,,,1403661804.59,9610143660.66,15251526223.5,15692041723.51,542500277.48,1068936039.47,145681671.72,805187827.43,,,,0,000938.SZ,20240827,20240827,1,1,2,1725471971.81,198742249.27,43191201253.32,899171662.7,,,,,,,,,,,,640193246.68,44730566162.7,40325935462.11,5109053747.64,1071522119.71,-126797.78,,,,,1443360926.23,47949745457.91,-3219179295.21,,1361386773.3,78937647.3,379897.21,,1440704317.81,155386720.9,1409000000.0,,5600.0,,1564392320.9,-123688003.09,5070566442.77,,2735341803.53,7810008246.3,,2652140561.32,855048722.26,308700000.0,2481711747.29,5988901030.87,1821107215.43,-3032333.55,-1524792416.42,14519405339.39,12994612922.97,4100000.0,4100000.0,,506655572.34,218771946.51,64039524.88,20799388.57,,,-933571.38,8034.83,-53235248.03,-59050458.15,-48944224.12,41647256.87,-2844642743.03,-1035449338.32,-1983049483.12,,-3219179295.21,,,,-1524792416.42,,,,182141680.08,,12994612922.97,14519405339.39,,,0
000938.SZ,20240430,20240430,20240331,1,1,1,0.145,0.145,17006236056.21,17006236056.21,,,,,,,,,,,,,,,59801890.32,19980022.87,-494084.01,,16515790599.34,13610726839.89,,,62115601.9,1053600511.77,241796163.35,75588601.48,-151854912.63,,,,,,,,,,,767127006.09,3999873.99,5028893.3,,766097986.78,67137982.45,698960004.33,413681056.33,285278948.0,654773.56,699614777.89,414013622.28,285601155.61,,,,,,1243582000.09,98209475.18,94833550.79,,,,,,,,,,,,,,,698960004.33,0,000938.SZ,20240430,20240430,1,1,1,2860079874.0,17834514329.37,13401386857.82,262904816.64,,13183662759.23,179578165.0,540999318.07,12355645595.66,,2589814347.77,,2724170.29,28224938159.68,,137344337.15,,,,,,,1541755053.25,61072703365.1,,,153767711.9,199393589.18,,,28724076.65,992896861.63,124061007.48,,,,,4094808818.02,,13991754133.34,72537734.62,1801981559.34,,539660420.05,23532709414.62,,,,,,,,,,,,,,,,,84605412779.72,4495194207.55,6690252794.13,,,,,1907941581.57,10619388735.11,4350223.49,,,1125601136.47,451664895.3,,,,,,,,,,,1706208837.99,2009752244.16,36479258229.78,,,,286069916.54,947643453.48,389876913.13,49248478.08,7383875978.92,,,,,,,,,,,,,,,,,43863134208.7,,2915529.86,,,6381809999.36,34360468571.66,40742278571.02,84605412779.72,231396374.55,-1332836.03,,,,,,,,,,,1321051118.72,11212096098.04,12896644913.73,12527330316.68,558446000.45,992896861.63,124061007.48,752001683.52,,,,1,000938.SZ,20240430,20240430,1,1,1,,,21772518170.54,233435000.98,,,,,,,,,,,,420439479.66,22426392651.18,19966576633.62,3172623092.93,506565900.34,6110460.54,,,,,712427699.35,24364303786.78,-1937911135.6,,749508757.29,23326507.87,77594.35,,772912859.51,75463207.15,592400000.0,,5600.0,,667868807.15,105044052.36,2572960312.06,,1130617151.03,3703577463.09,-2680479984.3729,1898271621.19,71351468.09,,1425014097.99,3394637187.27,308940275.82,-5158007.14,-1529084814.56,14519405339.39,12990320524.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000938.SZ,20240430,20240430,20240331,1,1,1,0.145,0.145,17006236056.21,17006236056.21,,,,,,,,,,,,,,,59801890.32,19980022.87,-494084.01,,16515790599.34,13610726839.89,,,62115601.9,1053600511.77,241796163.35,75588601.48,-151854912.63,,,,,,,,,,,767127006.09,3999873.99,5028893.3,,766097986.78,67137982.45,698960004.33,413681056.33,285278948.0,654773.56,699614777.89,414013622.28,285601155.61,,,,,,1243582000.09,98209475.18,94833550.79,,,,,,,,,,,,,,,698960004.33,0,000938.SZ,20240430,20240430,1,1,1,2860079874.0,17834514329.37,13401386857.82,262904816.64,,13183662759.23,179578165.0,540999318.07,12355645595.66,,2589814347.77,,2724170.29,28224938159.68,,137344337.15,,,,,,,1541755053.25,61072703365.1,,,153767711.9,199393589.18,,,28724076.65,,,,,,,4094808818.02,,13991754133.34,72537734.62,1801981559.34,,539660420.05,23532709414.62,,,,,,,,,,,,,,,,,84605412779.72,4495194207.55,6690252794.13,,,,,1907941581.57,10619388735.11,4350223.49,,,1125601136.47,451664895.3,,,,,,,,,,,1706208837.99,2009752244.16,36479258229.78,,,,286069916.54,947643453.48,389876913.13,49248478.08,7383875978.92,,,,,,,,,,,,,,,,,43863134208.7,,2915529.86,,,6381809999.36,34360468571.66,40742278571.02,84605412779.72,231396374.55,-1332836.03,,,,,,,,,,,1321051118.72,11212096098.04,12896644913.73,12527330316.68,558446000.45,992896861.63,124061007.48,752001683.52,,,,0,000938.SZ,20240430,20240430,1,1,1,,,21772518170.54,233435000.98,,,,,,,,,,,,420439479.66,22426392651.18,19966576633.62,3172623092.93,506565900.34,6110460.54,,,,,712427699.35,24364303786.78,-1937911135.6,,749508757.29,23326507.87,77594.35,,772912859.51,75463207.15,592400000.0,,5600.0,,667868807.15,105044052.36,2572960312.06,,1130617151.03,3703577463.09,-2680479984.3729,1898271621.19,71351468.09,,1425014097.99,3394637187.27,308940275.82,-5158007.14,-1529084814.56,14519405339.39,12990320524.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000938.SZ,20240430,20240430,20240331,1,1,1,0.145,0.145,17006236056.21,17006236056.21,,,,,,,,,,,,,,,59801890.32,19980022.87,-494084.01,,16515790599.34,13610726839.89,,,62115601.9,1053600511.77,241796163.35,75588601.48,-151854912.63,,,,,,,,,,,767127006.09,3999873.99,5028893.3,,766097986.78,67137982.45,698960004.33,413681056.33,285278948.0,654773.56,699614777.89,414013622.28,285601155.61,914440645.65,,,,,1243582000.09,98209475.18,94833550.79,,,,,,,,,,,,,,,698960004.33,1,000938.SZ,20240430,20240430,1,1,1,2860079874.0,17834514329.37,13401386857.82,262904816.64,,13183662759.23,179578165.0,540999318.07,12355645595.66,,2589814347.77,,2724170.29,28224938159.68,,137344337.15,,,,,,,1541755053.25,61072703365.1,,,153767711.9,199393589.18,,,28724076.65,992896861.63,124061007.48,,,,,4094808818.02,,13991754133.34,72537734.62,1801981559.34,,539660420.05,23532709414.62,,,,,,,,,,,,,,,,,84605412779.72,4495194207.55,6690252794.13,,,,,1907941581.57,10619388735.11,4350223.49,,,1125601136.47,451664895.3,,,,,,,,,,,1706208837.99,2009752244.16,36479258229.78,,,,286069916.54,947643453.48,389876913.13,49248478.08,7383875978.92,,,,,,,,,,,,,,,,,43863134208.7,,2915529.86,,,6381809999.36,34360468571.66,40742278571.02,84605412779.72,231396374.55,-1332836.03,,,,,,,,,,,1321051118.72,11212096098.04,12896644913.73,12527330316.68,558446000.45,992896861.63,124061007.48,752001683.52,,,,1,000938.SZ,20240430,20240430,1,1,1,,,21772518170.54,233435000.98,,,,,,,,,,,,420439479.66,22426392651.18,19966576633.62,3172623092.93,506565900.34,6110460.54,,,,,712427699.35,24364303786.78,-1937911135.6,,749508757.29,23326507.87,77594.35,,772912859.51,75463207.15,592400000.0,,5600.0,,667868807.15,105044052.36,2572960312.06,,1130617151.03,3703577463.09,-2680479984.3729,1898271621.19,71351468.09,,1425014097.99,3394637187.27,308940275.82,-5158007.14,-1529084814.56,14519405339.39,12990320524.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
000938.SZ,20240430,20240430,20240331,1,1,1,0.145,0.145,17006236056.21,17006236056.21,,,,,,,,,,,,,,,59801890.32,19980022.87,-494084.01,,16515790599.34,13610726839.89,,,62115601.9,1053600511.77,241796163.35,75588601.48,-151854912.63,,,,,,,,,,,767127006.09,3999873.99,5028893.3,,766097986.78,67137982.45,698960004.33,413681056.33,285278948.0,654773.56,699614777.89,414013622.28,285601155.61,914440645.65,,,,,1243582000.09,98209475.18,94833550.79,,,,,,,,,,,,,,,698960004.33,1,000938.SZ,20240430,20240430,1,1,1,2860079874.0,17834514329.37,13401386857.82,262904816.64,,13183662759.23,179578165.0,540999318.07,12355645595.66,,2589814347.77,,2724170.29,28224938159.68,,137344337.15,,,,,,,1541755053.25,61072703365.1,,,153767711.9,199393589.18,,,28724076.65,,,,,,,4094808818.02,,13991754133.34,72537734.62,1801981559.34,,539660420.05,23532709414.62,,,,,,,,,,,,,,,,,84605412779.72,4495194207.55,6690252794.13,,,,,1907941581.57,10619388735.11,4350223.49,,,1125601136.47,451664895.3,,,,,,,,,,,1706208837.99,2009752244.16,36479258229.78,,,,286069916.54,947643453.48,389876913.13,49248478.08,7383875978.92,,,,,,,,,,,,,,,,,43863134208.7,,2915529.86,,,6381809999.36,34360468571.66,40742278571.02,84605412779.72,231396374.55,-1332836.03,,,,,,,,,,,1321051118.72,11212096098.04,12896644913.73,12527330316.68,558446000.45,992896861.63,124061007.48,752001683.52,,,,0,000938.SZ,20240430,20240430,1,1,1,,,21772518170.54,233435000.98,,,,,,,,,,,,420439479.66,22426392651.18,19966576633.62,3172623092.93,506565900.34,6110460.54,,,,,712427699.35,24364303786.78,-1937911135.6,,749508757.29,23326507.87,77594.35,,772912859.51,75463207.15,592400000.0,,5600.0,,667868807.15,105044052.36,2572960312.06,,1130617151.03,3703577463.09,-2680479984.3729,1898271621.19,71351468.09,,1425014097.99,3394637187.27,308940275.82,-5158007.14,-1529084814.56,14519405339.39,12990320524.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
