date,predicted_price,model
2025-06-27,39.705899999999986,Random Forest
2025-06-28,39.7532,Random Forest
2025-06-29,39.735199999999985,Random Forest
2025-06-30,39.66770000000001,Random Forest
2025-07-01,39.693000000000005,Random Forest
