date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
2025-01-27,600584.SH,40.6,40.63,38.8,38.83,40.63,-1.8,-4.4302,594842.62,2341200.151,40.192,40.364999999999995,39.4365,55.251798561151084,0.25407593611589513,0.0,-0.37893703611752727,-0.5172726164033272,0.13833558028579995,0,0,0.0,0.0
2025-02-05,600584.SH,39.87,40.18,39.19,39.59,38.83,0.76,1.9572,478605.22,1897901.378,39.852000000000004,40.263999999999996,39.2675,59.2280701754386,0.2521760221831716,0.035990894370258736,-0.38511642857761785,-0.4908413788381854,0.10572495026056755,0,0,0.0,0.0
2025-02-06,600584.SH,39.5,42.32,39.3,42.28,39.59,2.69,6.7946,1060101.57,4396145.195,40.146,40.492999999999995,39.338499999999996,64.15792720542875,0.2411434388485888,0.03765826708116866,-0.1709821471309354,-0.4268695324967354,0.2558873853658,0,0,0.0,0.0
2025-02-07,600584.SH,42.2,42.91,41.2,41.92,42.28,-0.36,-0.8515,1045976.7,4408683.622,40.65,40.676,39.523,56.4880112834979,0.2372537450363681,0.034375900032224335,-0.029982557426201595,-0.3474921374826287,0.3175095800564271,0,0,0.0,0.0
2025-02-10,600584.SH,42.0,42.25,41.21,41.53,41.92,-0.39,-0.9303,623936.49,2595115.331,40.830000000000005,40.790000000000006,39.7815,59.82076176250934,0.24042726831703962,0.03216567373026615,0.049717777042474154,-0.2680501545776081,0.31776793162008227,0,0,0.0,0.0
2025-02-11,600584.SH,41.53,41.65,40.42,40.6,41.53,-0.93,-2.2393,596329.09,2427921.492,41.184000000000005,40.688,40.028499999999994,50.0,0.24561300353611268,0.03230876179548502,0.0374064404918073,-0.20695883556372505,0.24436527605553235,0,0,0.0,0.0
2025-02-12,600584.SH,40.5,41.55,40.41,41.46,40.6,0.86,2.1182,784891.98,3215350.923,41.55800000000001,40.705,40.233000000000004,55.7109557109557,0.244107719125002,0.03105280769807159,0.09593851082400562,-0.14637936628617892,0.24231787711018454,0,0,0.0,0.0
2025-02-13,600584.SH,41.01,41.1,40.1,40.11,41.46,-1.35,-3.2562,623280.34,2522410.164,41.124,40.635000000000005,40.3905,50.070821529745025,0.24709714101833916,0.03202150718527393,0.03301134643100312,-0.11050122374274252,0.14351257017374563,0,0,0.0,0.0
2025-02-14,600584.SH,40.0,40.5,39.46,40.26,40.11,0.15,0.374,515504.62,2061244.106,40.791999999999994,40.721000000000004,40.519,49.53471725125267,0.25009392070518793,0.03182174786875633,-0.004700948708027397,-0.0893411687357995,0.0846402200277721,0,0,0.0,0.0
2025-02-17,600584.SH,40.26,40.65,40.08,40.51,40.26,0.25,0.621,576028.93,2325185.338,40.588,40.709,40.5405,45.72748267898384,0.247734630261977,0.02858593951110083,-0.014251026680675238,-0.07432314032477465,0.06007211364409941,0,0,0.0,0.0
2025-02-18,600584.SH,40.5,41.13,39.0,39.1,40.51,-1.41,-3.4806,722814.54,2901230.099,40.288,40.736,40.55050000000001,42.21748400852879,0.24914071457108514,0.028909175980038636,-0.13404950911873215,-0.08626841408356614,-0.047781095035166005,0,0,0.0,0.0
2025-02-19,600584.SH,38.99,40.18,38.9,40.07,39.1,0.97,2.4808,710312.78,2829610.308,40.010000000000005,40.784000000000006,40.524,47.458791208791204,0.25102848190500726,0.02771221946995467,-0.14900217189362763,-0.09881516564557843,-0.0501870062480492,0,0,0.0,0.0
2025-02-20,600584.SH,39.82,39.92,38.76,39.34,40.07,-0.73,-1.8218,642300.93,2516224.249,39.856,40.49,40.4915,49.78386167146976,0.25526378670552274,0.02781058335011461,-0.2172528088609269,-0.12250269428864814,-0.09475011457227876,0,0,0.0,0.0
2025-02-21,600584.SH,39.38,40.95,39.18,40.66,39.34,1.32,3.3554,1000933.14,4039317.706,39.936,40.364,40.519999999999996,50.10737294201859,0.24779757693068177,0.0288323179341065,-0.1629505693468687,-0.13059226930029225,-0.032358300046576444,0,0,0.0,0.0
2025-02-24,600584.SH,40.74,41.23,40.01,40.83,40.66,0.17,0.4181,860059.6,3504477.826,40.0,40.294,40.542,58.10372771474879,0.24541733253928713,0.02880327011781012,-0.10498783959258162,-0.12547138335875013,0.02048354376616851,0,0,0.0,0.0
2025-02-25,600584.SH,40.18,41.34,40.1,40.18,40.83,-0.65,-1.592,779855.41,3159435.675,40.215999999999994,40.252,40.47,52.412101390024525,0.2468337672359796,0.028161188508156455,-0.11023085372136165,-0.12242327743127245,0.01219242370991079,0,0,0.0,0.0
2025-02-26,600584.SH,40.15,40.35,39.53,40.08,40.18,-0.1,-0.2489,612563.07,2441148.456,40.218,40.114,40.4095,38.58921161825723,0.25093233002458576,0.028120905326180473,-0.12105964423568594,-0.12215055079215514,0.0010909065564692066,0,0,0.0,0.0
2025-02-27,600584.SH,40.08,40.13,38.88,39.1,40.08,-0.98,-2.4451,610832.42,2402877.827,40.17,40.013,40.324,36.25730994152045,0.2542086880724294,0.028516701674407743,-0.20634078045932114,-0.13898859672558836,-0.06735218373373278,0,0,0.0,0.0
2025-02-28,600584.SH,38.85,38.95,37.27,37.29,39.1,-1.81,-4.6292,690032.66,2616304.793,39.495999999999995,39.715999999999994,40.2185,31.849315068493112,0.2637432235900812,0.02933645366772096,-0.4151924879797235,-0.1942293749764154,-0.22096311300330812,0,0,0.0,0.0
2025-03-03,600584.SH,37.36,37.84,36.9,37.27,37.29,-0.02,-0.0536,408673.7,1526892.68,38.784,39.391999999999996,40.0505,34.54038997214482,0.26765057253401725,0.02826423844096685,-0.5756866464304267,-0.27052082926721766,-0.305165817163209,0,0,0.0,0.0
2025-03-04,600584.SH,36.9,37.88,36.83,37.8,37.27,0.53,1.4221,394615.83,1479102.853,38.30800000000001,39.262,39.999,32.47126436781603,0.2667940428886456,0.02685900652219193,-0.6525901991034075,-0.34693470323445563,-0.3056554958689519,0,0,0.0,0.0
2025-03-05,600584.SH,37.8,38.18,37.41,37.72,37.8,-0.08,-0.2116,296338.66,1118877.595,37.836,39.027,39.9055,36.96837513631402,0.26485351152285785,0.02641875627542115,-0.7117871113218044,-0.4199051848519254,-0.291881926469879,0,0,0.0,0.0
2025-03-06,600584.SH,37.98,38.46,37.9,38.38,37.72,0.66,1.7497,450025.04,1722173.894,37.692,38.931,39.710499999999996,40.28925619834711,0.2613121947602812,0.021290682328917246,-0.6974053518197323,-0.4754052182454868,-0.22200013357424547,0,0,0.0,0.0
2025-03-07,600584.SH,38.2,38.2,37.4,37.7,38.38,-0.68,-1.7718,450073.93,1698847.286,37.774,38.635,39.4995,36.102868447082095,0.2649290102229942,0.021478126970622173,-0.7324349664341199,-0.5268111678832135,-0.2056237985509064,0,0,0.0,0.0
2025-03-10,600584.SH,37.6,37.89,37.16,37.4,37.7,-0.3,-0.7958,278260.8,1040863.216,37.8,38.291999999999994,39.293,40.55555555555553,0.26733656807408973,0.021466272042388046,-0.7754646078962892,-0.5765418558858286,-0.1989227520104606,0,0,0.0,0.0
2025-03-11,600584.SH,36.93,37.58,36.81,37.45,37.4,0.05,0.1337,235146.08,876033.162,37.73,38.019,39.1355,33.78712871287128,0.26842143676748165,0.02110729482997649,-0.7963514824561457,-0.6205037811998921,-0.1758477012562536,0,0,0.0,0.0
2025-03-12,600584.SH,37.58,37.85,37.33,37.43,37.45,-0.02,-0.0534,311452.38,1169368.56,37.672000000000004,37.754000000000005,38.934,37.04206241519671,0.2663423583066061,0.020296595761411778,-0.8052360538924361,-0.657450235738401,-0.14778581815403513,0,0,0.0,0.0
2025-03-13,600584.SH,37.35,37.4,36.54,36.73,37.43,-0.7,-1.8702,334626.68,1235406.539,37.342,37.517,38.765,20.88888888888893,0.2708636140706067,0.019524446042669875,-0.8588608770531465,-0.6977323640013501,-0.16112851305179643,0,0,0.0,0.0
2025-03-14,600584.SH,36.7,37.53,36.63,37.4,36.73,0.67,1.8241,354154.86,1318489.685,37.282,37.528000000000006,38.622,26.344827586206932,0.2686064699853909,0.02009609652844756,-0.8376397456029565,-0.7257138403216714,-0.1119259052812851,0,0,0.0,0.0
2025-03-17,600584.SH,37.62,37.69,37.13,37.32,37.4,-0.08,-0.2139,240317.59,899131.118,37.266,37.533,38.4625,28.592814371257518,0.26727758075435665,0.01997044841617164,-0.8178495173088933,-0.7441409757191159,-0.07370854158977747,0,0,0.0,0.0
2025-03-18,600584.SH,37.39,37.88,37.39,37.51,37.32,0.19,0.5091,257606.05,968631.345,37.278000000000006,37.504000000000005,38.382999999999996,31.01920236336781,0.2659484966388322,0.018671353175870268,-0.7778674351148709,-0.7508862675982668,-0.026981167516604065,0,0,0.0,0.0
2025-03-19,600584.SH,37.5,37.5,37.05,37.17,37.51,-0.34,-0.9064,213589.82,794084.808,37.226,37.449,38.238,34.25774877650899,0.2689760814565288,0.017627611578412576,-0.7648003629102647,-0.7536690866606665,-0.011131276249598199,0,0,0.0,0.0
2025-03-20,600584.SH,37.18,37.28,36.98,37.01,37.17,-0.16,-0.4305,206069.93,764656.766,37.282,37.312,38.1215,46.874999999999986,0.26949337161818826,0.017291720793588507,-0.7586104873891628,-0.7546573668063659,-0.003953120582796954,0,0,0.0,0.0
2025-03-21,600584.SH,36.91,37.04,36.1,36.26,37.01,-0.75,-2.0265,312769.01,1142045.152,37.054,37.168,37.9015,40.30710172744718,0.2738674643925112,0.01540398812428592,-0.804944795885298,-0.7647148526221523,-0.04022994326314566,0,0,0.0,0.0
