set_type,true,pred,residual
train,13.77,13.769583,0.0004172515869136362
train,13.47,13.470051,-5.081176757748551e-05
train,13.55,13.550408,-0.0004083633422844457
train,13.68,13.679613,0.0003868865966794033
train,13.67,13.670296,-0.00029571533203132105
train,13.71,13.709456,0.0005435562133797589
train,13.59,13.590448,-0.0004483795166017046
train,14.09,14.089627,0.00037273406982407664
train,14.09,14.089627,0.00037273406982407664
train,14.07,14.069756,0.0002444458007815342
train,13.64,13.640368,-0.0003684616088861503
train,13.57,13.570488,-0.0004879760742184658
train,13.45,13.4503975,-0.00039749145507883554
train,13.48,13.479451,0.0005488204956058951
train,13.85,13.849925,7.495880126917598e-05
train,13.54,13.540405,-0.00040527343750085265
train,13.76,13.759137,0.0008628463745115056
train,13.71,13.7094555,0.0005445098876961652
train,13.76,13.76041,-0.00041030883789083816
train,13.77,13.770394,-0.0003943252563480826
train,13.88,13.879073,0.0009268569946296878
train,14.03,14.028805,0.0011952209472649855
train,13.96,13.959952,4.76455688485089e-05
train,13.66,13.660377,-0.00037654876708970164
train,13.64,13.639892,0.00010837554931697468
train,13.66,13.659807,0.0001927947998048296
train,13.8,13.799984,1.6021728516335543e-05
train,13.59,13.590277,-0.0002767181396485796
train,13.72,13.719402,0.0005976867675787645
train,13.76,13.760226,-0.0002262496948244319
train,13.71,13.710544,-0.0005436325073233661
train,13.96,13.959692,0.00030799865722741515
train,13.89,13.889956,4.3525695801349684e-05
train,13.9,13.90015,-0.00015029907226526973
train,13.82,13.819858,0.00014240264892606547
train,13.31,13.309915,8.541107177784113e-05
train,13.19,13.19007,-7.015228271534113e-05
train,13.1,13.10009,-9.002685546910527e-05
train,12.95,12.95027,-0.00026969909668039804
train,12.7,12.700115,-0.00011520385742258554
train,12.75,12.750057,-5.7220458984375e-05
train,12.86,12.860296,-0.00029624938964900593
train,12.92,12.918982,0.0010184478759764914
train,12.34,12.341326,-0.0013257598876954546
train,12.65,12.649918,8.239746093785527e-05
train,12.65,12.65058,-0.0005804061889644885
train,12.88,12.879604,0.0003956604003914066
train,12.9,12.900246,-0.00024566650390589473
train,13.12,13.120189,-0.00018871307373125035
train,13.18,13.179331,0.0006691741943356533
train,13.27,13.27002,-1.9531250000426326e-05
train,13.3,13.299154,0.000845718383789773
train,13.13,13.130956,-0.0009556961059562497
train,13.0,12.999753,0.00024700164794921875
train,13.04,13.040147,-0.0001468276977547589
train,12.94,12.940897,-0.0008969879150395599
train,13.03,13.02947,0.000529556274413423
train,13.23,13.229867,0.00013301849365277008
train,13.09,13.090131,-0.00013080596923842336
train,12.97,12.970623,-0.0006230163574212355
train,13.08,13.079635,0.0003653335571289773
train,13.17,13.170029,-2.8686523437571054e-05
train,13.21,13.209817,0.0001830673217781964
train,13.16,13.160397,-0.0003965759277342329
train,13.16,13.1599245,7.549285888686086e-05
train,13.09,13.089314,0.0006855392456053266
train,12.94,12.940916,-0.0009160614013676849
train,13.05,13.0492115,0.000788497924805398
train,12.98,12.980141,-0.00014068603515582367
train,12.87,12.870222,-0.0002220916748054691
train,12.87,12.870544,-0.0005444335937507816
train,12.91,12.909327,0.0006734466552735796
train,12.93,12.929917,8.266448974580953e-05
train,12.97,12.970203,-0.0002033996582024855
train,12.76,12.762079,-0.0020792388916017757
train,12.63,12.629905,9.525299072343785e-05
train,12.51,12.509957,4.268646240213059e-05
train,13.24,13.239522,0.0004780197143556819
test,13.5,13.200388,0.29961204528808594
test,13.18,13.250773,-0.07077342987060575
test,12.85,13.16543,-0.3154300689697269
test,12.65,12.676158,-0.026157951354980113
test,12.62,12.654015,-0.03401458740234453
test,12.81,12.669714,0.14028602600097706
test,12.8,12.778097,0.021902847290039773
test,12.69,12.678904,0.01109642028808544
test,12.79,12.69194,0.09805969238281165
test,13.19,13.1909275,-0.0009275054931645599
test,12.96,13.052907,-0.09290699005126868
test,13.05,12.976236,0.07376365661621165
test,12.81,12.737197,0.0728030776977544
test,12.68,12.679539,0.0004612731933590908
test,12.67,12.664754,0.005246086120605398
test,12.9,12.915089,-0.01508865356445277
test,12.73,12.730089,-8.918762206988617e-05
test,12.82,12.830815,-0.010815315246581747
test,13.08,12.996151,0.0838490295410157
test,12.92,12.950974,-0.030974464416503977
