set_type,true,pred,residual
train,59.59,59.590183,-0.0001832580566372144
train,59.35,59.350086,-8.621215820170391e-05
train,58.6,58.600307,-0.0003074645996079539
train,58.51,58.508778,0.0012223815917948855
train,58.35,58.34941,0.0005889892578139211
train,57.2,57.200104,-0.00010375976562215783
train,57.43,57.429604,0.0003964233398434658
train,56.9,56.900284,-0.0002838134765639211
train,57.34,57.33971,0.0002897644043002856
train,56.85,56.84981,0.00018844604492329609
train,57.42,57.419712,0.0002879333496110803
train,57.23,57.22998,1.9531249996873612e-05
train,57.34,57.340538,-0.0005380249023403394
train,57.77,57.770077,-7.675170898124861e-05
train,56.81,56.81017,-0.00016921997070085126
train,55.93,55.93092,-0.0009196472167971592
train,56.88,56.88002,-2.0141601559942046e-05
train,56.54,56.53951,0.0004911804199210223
train,56.26,56.26046,-0.0004598999023457395
train,55.96,55.960274,-0.00027374267578039735
train,55.73,55.72979,0.0002102661132781236
train,56.0,55.999786,0.000213623046875
train,55.79,55.791008,-0.0010079956054696027
train,56.0,55.999844,0.000156402587890625
train,56.61,56.608826,0.0011743164062494316
train,56.97,56.970245,-0.00024536132812613687
train,58.99,58.9897,0.0002996826171894895
train,58.91,58.910557,-0.0005567932128940356
train,61.38,61.37839,0.001608734130861933
train,61.1,61.100056,-5.5694580076703915e-05
train,60.45,60.44973,0.00027008056640909217
train,57.51,57.510117,-0.00011657714843948952
train,56.94,56.94043,-0.00042968750000227374
train,56.7,56.699818,0.00018234252929971717
train,57.78,57.780178,-0.00017807006835823813
train,57.83,57.829983,1.7242431638919697e-05
train,57.58,57.57945,0.0005513000488264197
train,58.23,58.230145,-0.0001445007324250014
train,58.24,58.24011,-0.00010848999023238548
train,58.57,58.5696,0.0004008483886721592
train,57.9,57.90067,-0.0006690979003920461
train,57.35,57.349552,0.0004478454589857961
train,56.9,56.89989,0.00010910034179545391
train,53.68,53.68012,-0.00011856079101590922
train,53.68,53.68,-3.051757815342171e-07
train,53.53,53.531246,-0.0012461853027332381
train,54.6,54.60008,-7.858276367045391e-05
train,55.03,55.02955,0.00045135498046988687
train,54.12,54.12086,-0.000861053466799433
train,54.6,54.599777,0.00022277832031392109
train,54.88,54.879486,0.000513916015627558
train,54.34,54.339905,9.52148437534106e-05
train,54.11,54.110283,-0.00028289794921931843
train,55.39,55.389423,0.0005766296386724434
train,55.94,55.94076,-0.0007615661621116487
train,56.87,56.869072,0.000928039550778692
train,56.98,56.980793,-0.0007929992675812514
train,57.02,57.019394,0.0006060791015656264
train,56.98,56.98069,-0.0006900024414093764
train,58.13,58.12972,0.00028121948242443295
train,58.12,58.120003,-2.746582033807954e-06
train,58.0,57.999626,0.00037384033203125
train,57.56,57.560356,-0.00035614013671647626
train,58.24,58.23948,0.0005209350585957395
train,56.12,56.120625,-0.000624542236330683
train,56.88,56.879704,0.00029647827148693295
train,56.4,56.401375,-0.001374816894532671
train,56.24,56.240227,-0.00022674560546676048
train,56.67,56.669334,0.0006655883789079553
train,57.06,57.05948,0.0005212402343772737
train,56.83,56.830338,-0.0003375244140642053
train,57.43,57.42968,0.0003201293945309658
train,57.17,57.170563,-0.0005627441406232947
train,59.0,58.99904,0.0009613037109375
train,60.3,60.300056,-5.645751953409217e-05
train,59.79,59.789986,1.4343261717897349e-05
train,58.6,58.60049,-0.0004905700683579539
train,58.65,58.649803,0.00019683837890482891
test,58.35,58.63055,-0.28055038452148295
test,57.97,58.169018,-0.199017791748048
test,58.07,57.875996,0.19400436401367216
test,57.0,57.956757,-0.956756591796875
test,57.94,57.425655,0.5143446350097634
test,57.88,57.49295,0.38704956054687756
test,57.55,57.379787,0.17021255493163778
test,57.28,57.31398,-0.03398010253906136
test,58.41,58.90843,-0.4984281921386753
test,57.98,58.10956,-0.12955810546875313
test,57.7,57.8516,-0.1516006469726534
test,57.95,57.26046,0.6895401000976591
test,57.2,57.37152,-0.17152099609374716
test,57.47,57.24646,0.22354003906249886
test,56.85,56.98494,-0.13493957519531108
test,57.65,57.472046,0.17795410156249858
test,56.79,56.87295,-0.08295150756836023
test,57.47,57.222313,0.2476870727539051
test,57.99,57.828827,0.161173095703127
test,56.98,57.856606,-0.8766055297851594
