date,predicted_price,model
2025-06-27,25.456327,XGBoost
2025-06-28,25.877207,XGBoost
2025-06-29,25.661158,XGBoost
2025-06-30,25.747616,XGBoost
2025-07-01,22.647543,XGBoost
