date,predicted_price,model
2025-06-27,26.629199999999997,Random Forest
2025-06-28,26.611100000000015,Random Forest
2025-06-29,26.503000000000025,Random Forest
2025-06-30,25.996599999999976,Random Forest
2025-07-01,26.27079999999999,Random Forest
