date,predicted_price,model
2025-06-27,14.515684,XGBoost
2025-06-28,14.626152,XGBoost
2025-06-29,14.72955,XGBoost
2025-06-30,14.732207,XGBoost
2025-07-01,13.094769,XGBoost
