date,predicted_price,model
2025-06-27,13.123300000000015,Random Forest
2025-06-28,13.21070000000001,Random Forest
2025-06-29,13.137199999999998,Random Forest
2025-06-30,13.091000000000001,Random Forest
2025-07-01,13.282799999999998,Random Forest
