set_type,true,pred,residual
train,5.97,5.9701624,-0.00016239166259790494
train,6.0,5.999909,9.107589721679688e-05
train,6.01,6.0097594,0.00024057388305642746
train,6.12,6.1201744,-0.00017440795898426842
train,6.15,6.1497107,0.0002893447875980115
train,6.12,6.120149,-0.0001491355895995028
train,6.18,6.178647,0.0013529586791989345
train,6.14,6.140065,-6.5193176269851e-05
train,6.17,6.169328,0.0006717872619628196
train,6.16,6.1600137,-1.3675689697123516e-05
train,6.03,6.0303903,-0.00039026260375951694
train,6.05,6.049764,0.000235843658447088
train,6.0,6.000257,-0.0002570152282714844
train,6.12,6.1188364,0.0011635971069337003
train,6.08,6.0803814,-0.00038139343261711645
train,5.99,5.990397,-0.00039697647094705246
train,6.1,6.099769,0.00023088455200159785
train,6.09,6.0899057,9.426116943345164e-05
train,5.98,5.980164,-0.0001640510559077768
train,5.94,5.9399066,9.340286254921892e-05
train,5.94,5.93998,1.9969940185937674e-05
train,5.94,5.940131,-0.00013118743896445295
train,6.04,6.0390763,0.0009236717224121449
train,5.97,5.970117,-0.00011709213256860806
train,5.93,5.9306107,-0.0006106567382815342
train,5.95,5.9493976,0.0006024360656740058
train,6.0,5.999993,7.152557373046875e-06
train,5.97,5.9702473,-0.0002472686767580612
train,6.11,6.109596,0.00040422439575227287
train,6.07,6.0700417,-4.165649414034078e-05
train,6.07,6.069785,0.00021488189697294047
train,6.08,6.0797815,0.0002184677124024148
train,6.06,6.0600615,-6.145477294960955e-05
train,5.96,5.960595,-0.0005951309204101918
train,5.95,5.950308,-0.00030784606933575986
train,5.96,5.9600034,-3.376007080113652e-06
train,5.95,5.9501104,-0.00011043548583966611
train,5.97,5.968903,0.0010969352722165482
train,5.96,5.9599657,3.429412841793322e-05
train,5.88,5.8806853,-0.000685329437255966
train,5.92,5.919766,0.00023405075073235082
train,5.93,5.9301395,-0.00013954162597684672
train,5.96,5.959693,0.0003070449829101207
train,5.45,5.451394,-0.0013940811157224786
train,5.54,5.5402718,-0.00027175903320308947
train,5.64,5.640214,-0.000213966369629226
train,5.76,5.760019,-1.8825531006072538e-05
train,5.76,5.76019,-0.0001900100708009944
train,5.77,5.7695417,0.0004582595825191049
train,5.78,5.7803793,-0.00037929534912084506
train,5.8,5.7999926,7.438659667791114e-06
train,5.82,5.8201046,-0.00010459899902315328
train,5.83,5.829614,0.0003858375549317117
train,5.83,5.830315,-0.00031511306762688207
train,5.88,5.879457,0.000543003082275284
train,5.84,5.840796,-0.0007959938049317827
train,5.84,5.8400083,-8.258819580220234e-06
train,5.86,5.859509,0.0004910087585452416
train,5.83,5.830065,-6.477355957024145e-05
train,5.8,5.8002095,-0.00020952224731463076
train,5.78,5.7807612,-0.0007612419128415482
train,5.83,5.8298874,0.00011260986328132105
train,5.88,5.8800826,-8.260726928721596e-05
train,5.91,5.9097776,0.00022235870361342336
train,5.83,5.829983,1.676559448249293e-05
train,5.96,5.959305,0.0006951904296874645
train,5.85,5.850853,-0.0008529663085941053
train,5.99,5.9901543,-0.00015426635742166184
train,5.9,5.9001174,-0.0001173973083492541
train,5.83,5.8302584,-0.0002583694458007102
train,5.83,5.830008,-8.02993774406957e-06
train,5.84,5.839227,0.0007728004455564985
train,5.82,5.820466,-0.00046604156494112203
train,5.79,5.7898717,0.0001283073425293324
train,5.72,5.720365,-0.00036504745483423306
train,5.71,5.710773,-0.0007729911804199574
train,5.72,5.71922,0.0007798385620114701
train,5.7,5.7002997,-0.00029973983764630674
test,5.74,5.7319894,0.008010616302490448
test,5.75,5.755762,-0.0057621002197265625
test,5.83,5.783901,0.046098785400390696
test,5.91,5.843228,0.06677213668823256
test,5.92,5.8808236,0.03917638778686516
test,5.89,5.900534,-0.01053415298461946
test,5.93,5.913545,0.016454868316650106
test,5.92,5.9624553,-0.04245527267456062
test,6.47,6.058656,0.41134378433227514
test,6.16,6.107238,0.05276218414306655
test,6.03,6.090187,-0.060187072753906
test,6.08,6.0721407,0.00785930633544929
test,6.09,6.0721407,0.017859306335449077
test,6.01,6.0179944,-0.007994403839111541
test,5.9,5.9710803,-0.07108030319213832
test,5.91,5.932592,-0.022591915130615092
test,5.99,5.929215,0.06078504562377951
test,6.1,6.057593,0.042407131195068004
test,6.36,6.1232567,0.23674331665039094
test,6.24,6.077527,0.16247295379638693
