date,predicted_price,model
2025-06-27,7.1020484,XGBoost
2025-06-28,7.0922804,XGBoost
2025-06-29,7.080435,XGBoost
2025-06-30,7.0875864,XGBoost
2025-07-01,7.021161,XGBoost
