set_type,true,pred,residual
train,29.03,29.02976,0.00023963928222769937
train,30.0,30.000067,-6.67572021484375e-05
train,30.37,30.369574,0.00042640686035255726
train,30.88,30.88031,-0.00031005859375099476
train,31.05,31.050676,-0.000676345825194602
train,31.22,31.219553,0.00044700622558480063
train,30.91,30.91035,-0.0003507995605467329
train,30.49,30.490028,-2.8381347657813194e-05
train,31.54,31.539795,0.00020507812499914735
train,31.58,31.579706,0.0002938079833967322
train,32.1,32.100834,-0.0008338928222642039
train,32.25,32.249207,0.00079345703125
train,32.09,32.090977,-0.0009767150878872144
train,32.69,32.689743,0.00025695800781022626
train,31.85,31.849966,3.3950805665483585e-05
train,31.1,31.10043,-0.0004295349121079539
train,31.21,31.208817,0.0011834716796883527
train,30.95,30.950106,-0.00010566711425852304
train,30.14,30.140894,-0.0008939361572259941
train,30.52,30.520258,-0.0002579498291019888
train,30.85,30.848637,0.001363372802735796
train,31.16,31.160278,-0.0002783203124998579
train,33.6,33.599617,0.0003829956054701711
train,33.56,33.55979,0.00020843505859602374
train,33.63,33.62849,0.001509552001955683
train,33.13,33.130188,-0.00018798828124744205
train,33.28,33.280193,-0.00019332885742073813
train,33.16,33.159943,5.7373046871589395e-05
train,33.35,33.349083,0.0009170532226576711
train,33.35,33.34993,7.019042968892109e-05
train,33.37,33.370274,-0.00027359008789318295
train,33.3,33.29982,0.00018005371093465783
train,31.89,31.890345,-0.00034461975097599407
train,31.33,31.330046,-4.57000732438928e-05
train,31.41,31.410025,-2.464294433579539e-05
train,31.24,31.2399,9.94110107406243e-05
train,31.0,31.000305,-0.00030517578125
train,31.08,31.079573,0.0004273223876936072
train,30.97,30.970078,-7.751464843863687e-05
train,30.7,30.699472,0.000527572631835227
train,30.46,30.460358,-0.00035766601562414735
train,30.33,30.33001,-9.460449220455303e-06
train,29.91,29.909946,5.355834960951711e-05
train,27.89,27.891363,-0.001363143920897869
train,28.09,28.090277,-0.0002767181396485796
train,28.17,28.170076,-7.63702392561072e-05
train,28.83,28.830128,-0.0001277160644548303
train,28.5,28.499327,0.0006732940673828125
train,28.7,28.700964,-0.000963973999024148
train,28.58,28.57895,0.0010491180419904822
train,28.36,28.360214,-0.00021423339843806843
train,28.21,28.210165,-0.00016502380371008485
train,28.37,28.369299,0.0007010650634775573
train,28.88,28.879814,0.00018585205078025524
train,28.49,28.491526,-0.0015256500244156257
train,28.48,28.47989,0.00010917663574261383
train,28.33,28.329777,0.0002232360839826697
train,28.18,28.180017,-1.7471313476846717e-05
train,28.06,28.061544,-0.0015444183349622165
train,28.14,28.139883,0.00011695861816463093
train,28.21,28.209705,0.00029464721679772765
train,28.83,28.829746,0.0002537536621076697
train,28.84,28.8403,-0.0002996063232423296
train,28.92,28.919573,0.0004271697998063928
train,28.65,28.65102,-0.001020050048829546
train,28.94,28.939758,0.00024169921875127898
train,28.82,28.820633,-0.0006329345703122158
train,29.01,29.00878,0.0012204742431656257
train,28.79,28.790281,-0.00028129577636804015
train,28.8,28.8002,-0.00019950866699147696
train,28.77,28.769987,1.2893676757386174e-05
train,28.18,28.18004,-4.035949707059672e-05
train,28.48,28.479076,0.0009236145019535513
train,28.31,28.311062,-0.001061859130860654
train,28.18,28.180134,-0.00013381958007840922
train,28.24,28.239288,0.0007116699218734368
train,28.11,28.110079,-7.881164550838093e-05
train,28.01,28.010326,-0.0003263854980453118
test,28.28,28.160803,0.1191971588134777
test,28.13,28.188272,-0.05827247619629006
test,28.04,28.108837,-0.06883712768554773
test,28.25,28.261103,-0.011102676391601562
test,28.48,28.38453,0.09547088623046918
test,28.55,28.47995,0.07005004882812571
test,28.45,28.515287,-0.0652873992919929
test,28.13,28.098099,0.031901245117186505
test,28.12,28.198582,-0.07858169555663963
test,27.99,28.13012,-0.1401193237304703
test,27.76,28.132484,-0.3724844360351547
test,27.59,27.9559,-0.36590019226074233
test,27.62,27.95591,-0.33590972900390526
test,27.65,27.95591,-0.30590972900390767
test,27.45,27.953236,-0.5032356262207038
test,27.26,27.953236,-0.6932356262207016
test,27.32,27.953236,-0.6332356262207028
test,27.61,27.953236,-0.3432356262207037
test,27.81,28.092827,-0.28282684326172003
test,27.59,28.070366,-0.4803659057617189
