date,predicted_price,model
2025-06-27,171.78949,XGBoost
2025-06-28,171.9127,XGBoost
2025-06-29,171.74434,XGBoost
2025-06-30,171.84543,XGBoost
2025-07-01,171.78178,XGBoost
