set_type,true,pred,residual
train,42.51,42.50981,0.00018859863281051048
train,42.38,42.38069,-0.000691528320309942
train,44.37,44.368904,0.001095886230466192
train,45.55,45.549797,0.00020294189452840783
train,43.96,43.96141,-0.0014105224609366473
train,43.15,43.14954,0.0004600524902329539
train,44.18,44.179253,0.0007473754882809658
train,43.9,43.90167,-0.001668548583985796
train,44.58,44.578865,0.0011349487304670447
train,43.84,43.841076,-0.0010758972167934644
train,44.42,44.420063,-6.30187988264197e-05
train,44.98,44.979942,5.767822265312361e-05
train,44.6,44.6002,-0.00020065307617045391
train,46.06,46.058727,0.0012727355957053987
train,45.78,45.779594,0.00040557861328238687
train,45.13,45.130524,-0.000523681640622442
train,45.66,45.660294,-0.0002935791015659106
train,47.15,47.149483,0.0005172729492173289
train,46.82,46.821075,-0.0010754394531247158
train,51.0,50.99949,0.00051116943359375
train,49.25,49.24967,0.000331878662109375
train,49.75,49.75019,-0.00019073486328125
train,50.7,50.700012,-1.2207031247157829e-05
train,49.35,49.351665,-0.001665496826170454
train,50.13,50.129143,0.000857238769533808
train,51.14,51.13939,0.0006109619140630684
train,50.49,50.49012,-0.00011993408202926048
train,49.2,49.200798,-0.0007980346679659078
train,49.66,49.659363,0.0006372070312465894
train,50.39,50.391113,-0.0011132812499994316
train,50.35,50.349663,0.0003372192382826711
train,51.32,51.32009,-9.124755859346578e-05
train,51.7,51.69862,0.0013801574707059672
train,50.96,50.959694,0.00030609130859460265
train,48.67,48.670288,-0.0002880859374982947
train,48.95,48.94964,0.00036163330078409217
train,48.35,48.350662,-0.0006622314453110789
train,47.92,47.919834,0.0001658630371110803
train,47.98,47.97926,0.0007405090331999986
train,47.11,47.110184,-0.00018371582031306843
train,47.18,47.179817,0.00018280029296846578
train,46.53,46.53041,-0.00041076660156136313
train,45.77,45.769356,0.0006442260742218764
train,39.4,39.401134,-0.001134490966798296
train,40.54,40.54006,-5.813598632897765e-05
train,40.2,40.19999,1.0681152346592171e-05
train,40.62,40.62068,-0.000681762695315058
train,41.36,41.359142,0.0008576965332025566
train,41.65,41.65085,-0.0008483886718764211
train,40.89,40.88814,0.0018583679199224434
train,40.14,40.140255,-0.00025497436523380657
train,39.73,39.73104,-0.0010409545898468764
train,39.99,39.989944,5.554199218948952e-05
train,40.74,40.74017,-0.00016952514648238548
train,39.92,39.920242,-0.0002423095703107947
train,40.41,40.409775,0.0002252197265590894
train,40.92,40.920094,-9.35363769514197e-05
train,41.23,41.23023,-0.0002284240722687514
train,41.04,41.039272,0.0007276916503897723
train,40.63,40.63041,-0.00040924072265369205
train,41.08,41.079674,0.0003262329101545447
train,42.52,42.51975,0.0002513122558625014
train,42.58,42.581284,-0.0012835693359392053
train,43.41,43.408936,0.0010644531249965894
train,43.32,43.32017,-0.00017135620117159078
train,44.26,44.26041,-0.0004103088378926145
train,44.47,44.469532,0.00046798706054573813
train,46.32,46.319695,0.0003054809570315342
train,45.87,45.87019,-0.00018966674804943295
train,45.3,45.300266,-0.00026626586914346717
train,45.49,45.488983,0.0010168457031269895
train,46.63,46.630367,-0.00036727905273181705
train,47.47,47.47032,-0.00032165527343863687
train,47.73,47.728767,0.0012326049804656236
train,47.2,47.20128,-0.0012786865234346578
train,46.02,46.020424,-0.0004238891601531236
train,46.35,46.348854,0.001145935058595171
train,45.62,45.62034,-0.00033843994140880795
test,45.53,45.537167,-0.007166595458983238
test,45.06,45.200573,-0.1405729675292946
test,45.01,45.56196,-0.5519583129882832
test,46.6,46.118004,0.48199615478515767
test,46.12,45.968014,0.15198623657226307
test,45.18,45.720684,-0.5406840515136722
test,45.02,45.346996,-0.32699630737304375
test,43.76,44.294094,-0.5340940856933614
test,43.91,44.34435,-0.43434890747070654
test,43.32,43.63407,-0.31407135009765597
test,42.78,42.818478,-0.03847763061523324
test,42.67,42.374123,0.29587738037109546
test,42.38,42.066025,0.31397521972656506
test,42.26,42.274075,-0.014074554443361365
test,42.43,43.301006,-0.8710063171386722
test,42.06,42.72013,-0.660130920410154
test,43.9,43.322342,0.5776580810546861
test,44.89,44.188457,0.7015425109863287
test,45.91,45.32376,0.5862390136718716
test,44.91,45.818943,-0.908943023681644
