date,predicted_price,model
2025-06-27,27.329800000000024,Random Forest
2025-06-28,27.56870000000002,Random Forest
2025-06-29,27.513300000000026,Random Forest
2025-06-30,27.05970000000004,Random Forest
2025-07-01,26.518700000000013,Random Forest
