date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
2025-01-27,000166.SZ,5.09,5.11,5.01,5.01,5.09,-0.08,-1.5717,674003.39,340463.376,5.072,5.069999999999999,5.07,48.33333333333329,1.9796648847187606,0.0,-0.09644636189241051,-0.1167294784964138,0.020283116604003282,0,0,0.0,0.0
2025-02-05,000166.SZ,5.04,5.08,5.01,5.03,5.01,0.02,0.3992,612810.45,309246.656,5.062,5.069,5.042,51.6666666666667,1.9816235296655882,0.018324308600807547,-0.09296239072080859,-0.11197606094129277,0.019013670220484183,0,0,0.0,0.0
2025-02-06,000166.SZ,5.02,5.06,4.95,5.06,5.03,0.03,0.5964,1013979.92,508058.755,5.0600000000000005,5.065,5.0275,62.962962962962926,1.9957926322911217,0.0161431528622493,-0.08678022082031323,-0.10693689291709688,0.02015667209678365,0,0,0.0,0.0
2025-02-07,000166.SZ,5.04,5.23,5.03,5.15,5.06,0.09,1.7787,1303757.44,669150.645,5.068,5.074,5.032,74.13793103448273,1.9483765722141684,0.011362180235252374,-0.07376820484903845,-0.1003031553034852,0.026534950454446746,0,0,0.0,0.0
2025-02-10,000166.SZ,5.15,5.22,5.14,5.18,5.15,0.03,0.5825,676603.92,350122.614,5.086,5.085,5.0424999999999995,73.21428571428567,1.932477060736214,0.010508242636661393,-0.06033977974505955,-0.09231048019180008,0.031970700446740524,0,0,0.0,0.0
2025-02-11,000166.SZ,5.17,5.18,5.09,5.13,5.18,-0.05,-0.9653,576832.33,295528.214,5.11,5.090999999999999,5.05,59.183673469387735,1.95186890007057,0.010833439419728887,-0.05311990503687003,-0.08447236516081408,0.03135246012394405,0,0,0.0,0.0
2025-02-12,000166.SZ,5.13,5.21,5.1,5.19,5.13,0.06,1.1696,687641.58,353665.391,5.142,5.102,5.058,59.183673469387806,1.9443281630008291,0.010907881483193311,-0.042071628213793844,-0.07599221777141003,0.03392058955761619,0,0,0.0,0.0
2025-02-13,000166.SZ,5.19,5.23,5.15,5.16,5.19,-0.03,-0.578,804502.19,417151.595,5.162000000000001,5.111,5.0655,60.41666666666669,1.928560743007587,0.010963943736738133,-0.0353292845123665,-0.06785963111960133,0.032530346607234834,0,0,0.0,0.0
2025-02-14,000166.SZ,5.15,5.18,5.12,5.17,5.16,0.01,0.1938,517303.66,266771.924,5.1659999999999995,5.117,5.078,60.41666666666662,1.9391233239371921,0.009958262681492941,-0.028846487771790663,-0.060057002450039206,0.031210514678248542,0,0,0.0,0.0
2025-02-17,000166.SZ,5.27,5.33,5.2,5.23,5.17,0.06,1.1605,1252039.53,659679.801,5.176,5.131,5.096,64.81481481481481,1.8979503815366936,0.009684007386567552,-0.018652313826646783,-0.051776064725360726,0.033123750898713944,0,0,0.0,0.0
