date,predicted_price,model
2025-06-27,15.031406,XGBoost
2025-06-28,15.08712,XGBoost
2025-06-29,15.082062,XGBoost
2025-06-30,15.068397,XGBoost
2025-07-01,15.071803,XGBoost
