set_type,true,pred,residual
train,37.21,37.209568,0.00043197631836022765
train,36.82,36.820866,-0.0008656311035153408
train,36.8,36.799408,0.0005920410156221578
train,36.82,36.820274,-0.0002743530273434658
train,36.58,36.58008,-7.81250000017053e-05
train,36.24,36.241253,-0.0012528991699198855
train,36.31,36.30997,2.9144287111648737e-05
train,38.21,38.21007,-7.156372070227235e-05
train,37.71,37.71024,-0.00023941040038977235
train,37.86,37.859646,0.00035415649414005657
train,37.17,37.170376,-0.0003758239746076697
train,37.4,37.399693,0.0003074645996079539
train,36.92,36.92014,-0.0001393127441389197
train,37.0,37.001156,-0.001155853271484375
train,37.2,37.198853,0.0011474609375028422
train,36.59,36.590683,-0.0006829833984340894
train,36.83,36.829838,0.0001622009277326697
train,36.51,36.509846,0.00015426635741988548
train,36.29,36.29051,-0.0005082702636727277
train,36.67,36.670307,-0.0003071594238264197
train,37.07,37.06912,0.0008815002441409092
train,36.58,36.58022,-0.0002192687988298303
train,36.85,36.849415,0.0005851745605482961
train,36.9,36.900066,-6.637573242329609e-05
train,37.31,37.309612,0.00038772583008039874
train,38.1,38.09985,0.00015029907226704609
train,37.97,37.970997,-0.0009968566894542619
train,38.03,38.029594,0.00040557861328238687
train,38.5,38.500027,-2.6702880859375e-05
train,39.21,39.20988,0.00011917114257897765
train,38.63,38.629673,0.00032699584961193295
train,38.74,38.740017,-1.693725585738548e-05
train,38.26,38.26142,-0.0014212036132832395
train,38.58,38.58005,-5.14221191423303e-05
train,38.25,38.249935,6.4849853515625e-05
train,38.6,38.600407,-0.0004066467285142039
train,39.97,39.969036,0.0009638977050769881
train,39.79,39.790043,-4.287719726647765e-05
train,39.64,39.6395,0.0005003356933599434
train,38.73,38.730152,-0.0001521301269562514
train,38.78,38.780075,-7.507324218636313e-05
train,39.04,39.04005,-5.050659179772765e-05
train,39.49,39.489605,0.0003950500488301145
train,38.78,38.780285,-0.00028488159179573813
train,41.35,41.349953,4.7302246095171085e-05
train,42.2,42.19867,0.0013305664062528422
train,41.94,41.939766,0.00023406982421647626
train,40.93,40.930595,-0.0005953979492190342
train,40.74,40.739853,0.00014709472656448952
train,40.61,40.611,-0.0010000610351568184
train,40.8,40.799377,0.0006225585937471578
train,40.77,40.769527,0.0004725646972687514
train,40.37,40.37001,-1.0375976565057954e-05
train,40.5,40.499084,0.00091552734375
train,40.44,40.44042,-0.00041824340820539874
train,40.37,40.37103,-0.001028900146486933
train,40.52,40.519188,0.0008120727539093764
train,40.03,40.029938,6.225585937613687e-05
train,39.73,39.73135,-0.0013499450683625014
train,39.5,39.500416,-0.000415802001953125
train,39.67,39.66871,0.0012911987304704553
train,39.72,39.719635,0.00036499023437386313
train,39.73,39.729717,0.0002827453613249986
train,39.7,39.700214,-0.00021438598632528283
train,39.42,39.420628,-0.0006275939941389197
train,39.24,39.23959,0.0004103088378926145
train,39.34,39.339832,0.0001676940918002856
train,39.97,39.969044,0.0009562683105457381
train,39.74,39.739872,0.00012802124023636452
train,39.25,39.250248,-0.000247955322265625
train,39.23,39.230064,-6.439208984687639e-05
train,39.55,39.54883,0.0011718749999971578
train,39.99,39.990936,-0.0009362792968730105
train,39.86,39.859398,0.0006021118164056816
train,39.51,39.51003,-2.883911133011452e-05
train,39.38,39.37982,0.00017822265625255795
train,38.79,38.79117,-0.0011682128906258527
train,38.4,38.399746,0.0002540588378892039
test,38.66,38.369495,0.29050460815429346
test,40.44,39.97134,0.46865982055663835
test,41.54,40.40422,1.1357794189453116
test,41.75,40.41593,1.3340682983398438
test,40.8,40.31427,0.48572998046874716
test,41.14,40.291534,0.8484655761718756
test,42.83,41.366425,1.4635754394531233
test,42.35,41.8151,0.5348983764648452
test,44.38,42.149895,2.230105285644534
test,43.78,42.149895,1.6301052856445324
test,43.78,42.149895,1.6301052856445324
test,42.96,42.149895,0.8101052856445321
test,43.04,42.149895,0.8901052856445304
test,42.49,42.00869,0.48131011962890824
test,42.3,42.00869,0.2913101196289034
test,41.83,41.947556,-0.1175555419921892
test,41.68,41.947556,-0.2675555419921878
test,41.82,40.661926,1.1580737304687503
test,42.03,40.542076,1.4879238891601574
test,41.8,40.563217,1.2367828369140597
