date,predicted_price,model
2025-06-27,7.071100000000006,Random Forest
2025-06-28,7.021200000000005,Random Forest
2025-06-29,6.967900000000003,Random Forest
2025-06-30,6.835099999999999,Random Forest
2025-07-01,6.702799999999996,Random Forest
