date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
2025-01-27,000596.SZ,166.72,168.12,165.57,166.08,166.71,-0.63,-0.3779,14830.09,247005.016,169.346,171.999,171.08599999999998,48.06010928961751,0.06003963093607783,0.0,-0.4118513245519466,0.2641307566094932,-0.6759820811614399,0,0,0.0,0.0
2025-02-05,000596.SZ,166.0,166.08,156.32,157.32,166.08,-8.76,-5.2746,46765.9,743824.273,166.01,170.125,170.425,35.8660508083141,0.06287224240664166,0.020987156228811518,-1.4260379115668798,-0.07390297702578139,-1.3521349345410985,0,0,0.0,0.0
2025-02-06,000596.SZ,156.0,157.6,152.16,154.88,157.32,-2.44,-1.551,44123.91,679934.157,163.046,168.05800000000002,169.504,28.63217576187104,0.06489438653101819,0.020590397375716284,-2.399021272771563,-0.5389266361749377,-1.8600946365966253,0,0,0.0,0.0
2025-02-07,000596.SZ,154.0,157.46,153.3,156.29,154.88,1.41,0.9104,38765.88,604538.335,160.256,166.452,168.803,34.88911810211451,0.06412476720769081,0.020635237100928995,-3.0215122677578847,-1.0354437624915271,-1.9860685052663576,0,0,0.0,0.0
2025-02-10,000596.SZ,156.45,157.63,153.95,157.3,156.29,1.01,0.6462,28370.66,442884.416,158.374,164.84,168.06900000000002,33.72703412073497,0.06405883561276629,0.020530085884041715,-3.3942158989550535,-1.5071981897842326,-1.887017709170821,0,0,0.0,0.0
2025-02-11,000596.SZ,157.33,158.5,153.11,153.59,157.3,-3.71,-2.3586,31960.1,493555.323,155.876,162.611,167.3555,18.307475317348448,0.06475484816116552,0.020511513090938766,-3.943494061300953,-1.9944573640875767,-1.9490366972133764,0,0,0.0,0.0
2025-02-12,000596.SZ,153.34,155.8,151.56,155.8,153.59,2.21,1.4389,33194.44,508843.702,155.572,160.791,166.7705,23.418573351278667,0.0652350414666231,0.020928945002433863,-4.152603800332059,-2.4260866513364734,-1.726517148995586,0,0,0.0,0.0
2025-02-13,000596.SZ,155.75,163.5,155.05,160.47,155.8,4.67,2.9974,63446.25,1016575.4,156.69,159.868,166.31599999999997,34.61936820300366,0.06241175027450005,0.021974049025959355,-3.896577484184519,-2.7201848179060826,-1.1763926662784363,0,0,0.0,0.0
2025-02-14,000596.SZ,159.0,163.02,158.01,162.4,160.47,1.93,1.2027,33435.28,538064.574,157.912,159.084,165.7875,36.04356636271535,0.062139902189509315,0.021607150401732618,-3.497621510175094,-2.875672156359885,-0.621949353815209,0,0,0.0,0.0
2025-02-17,000596.SZ,162.4,168.0,162.0,165.19,162.4,2.79,1.718,34178.9,566392.685,159.49,158.93200000000002,165.6465,36.57372519467472,0.060344882455535244,0.021159094514942352,-2.92262612871275,-2.885062950830458,-0.03756317788229202,0,0,0.0,0.0
2025-02-18,000596.SZ,164.65,164.94,160.37,162.1,165.19,-3.09,-1.8706,21715.79,353221.052,161.192,158.534,165.2665,35.49488054607511,0.06147931975470137,0.02137072612649837,-2.6853206175532307,-2.8451144841750127,0.15979386662178197,0,0,0.0,0.0
2025-02-19,000596.SZ,160.62,163.92,158.7,161.34,162.1,-0.76,-0.4688,22621.83,365017.75,162.3,158.936,164.53050000000002,38.84738527214518,0.06197460260494182,0.019237269630038377,-2.5294223325416,-2.78197605384833,0.25255372130673015,0,0,0.0,0.0
2025-02-20,000596.SZ,161.33,164.9,160.5,162.08,161.34,0.74,0.4587,17985.08,293107.057,162.622,159.656,163.857,39.171974522293006,0.06136010570363034,0.019336028592704065,-2.319423136791272,-2.6894654704369185,0.3700423336456464,0,0,0.0,0.0
2025-02-21,000596.SZ,163.5,169.9,162.88,164.26,162.08,2.18,1.345,34172.0,566095.721,162.994,160.453,163.45250000000001,46.62813102119458,0.06036434958320414,0.019389669972328237,-1.95455854596932,-2.542484085543399,0.587925539574079,0,0,0.0,0.0
2025-02-24,000596.SZ,163.0,169.68,162.07,166.51,164.26,2.25,1.3698,39621.97,660540.731,163.25799999999998,161.374,163.107,50.56653491436097,0.059984143506208704,0.01963182712624017,-1.466934623861249,-2.327374193206969,0.8604395693457199,0,0,0.0,0.0
2025-02-25,000596.SZ,164.5,166.66,163.3,165.52,166.51,-0.99,-0.5946,18884.88,312107.332,163.942,162.567,162.589,63.585155732273066,0.06050764613245293,0.019279553244092938,-1.147150244729744,-2.091329403511524,0.9441791587817803,0,0,0.0,0.0
2025-02-26,000596.SZ,164.64,167.5,162.62,164.9,165.52,-0.62,-0.3746,21349.75,350905.483,164.654,163.477,162.13400000000001,67.66572637517632,0.0608418820289565,0.01919332819832459,-0.9329926799432258,-1.8596620587978645,0.9266693788546387,0,0,0.0,0.0
2025-02-27,000596.SZ,164.03,169.83,163.55,167.88,164.9,2.98,1.8072,38839.4,653306.755,165.814,164.21800000000002,162.043,69.36184430337455,0.05945047973673562,0.01897087303225463,-0.516852221150998,-1.5911000912684914,1.0742478701174933,0,0,0.0,0.0
2025-02-28,000596.SZ,167.95,172.9,167.57,167.85,167.88,-0.03,-0.0179,41096.07,698929.145,166.53199999999998,164.763,161.92350000000002,68.22107081174438,0.05879862113920002,0.018952668321581153,-0.18731935775366537,-1.3103439445655263,1.123024586811861,0,0,0.0,0.0
