date,predicted_price,model
2025-06-27,16.3142,Random Forest
2025-06-28,16.283300000000004,Random Forest
2025-06-29,16.15119999999999,Random Forest
2025-06-30,16.142100000000003,Random Forest
2025-07-01,16.13170000000001,Random Forest
