set_type,true,pred,residual
train,5.01,5.009801,0.0001990890502927556
train,5.06,5.0600586,-5.85937500003908e-05
train,5.08,5.079429,0.0005708503723145242
train,5.09,5.088638,0.001362171173095561
train,5.05,5.0500665,-6.647109985369326e-05
train,4.96,4.960388,-0.00038818359375003553
train,5.0,4.999669,0.00033092498779296875
train,4.89,4.891081,-0.0010808563232425072
train,4.97,4.969976,2.4051666259516935e-05
train,4.99,4.988987,0.0010130310058595882
train,4.88,4.880171,-0.00017082214355479408
train,4.84,4.840302,-0.00030199050903334523
train,4.85,4.850274,-0.0002740859985355115
train,4.87,4.8688884,0.0011116218566895597
train,4.88,4.880059,-5.8765411377059706e-05
train,4.86,4.8597817,0.00021825790405305412
train,4.82,4.8200107,-1.0662078857137658e-05
train,4.72,4.720042,-4.222869873071744e-05
train,4.62,4.6203423,-0.0003422546386717684
train,4.67,4.6700206,-2.058029174811793e-05
train,4.84,4.8395967,0.00040325164794907664
train,4.79,4.7903814,-0.0003814315795898082
train,4.81,4.8097053,0.0002947425842281248
train,4.77,4.7695265,0.0004735183715816049
train,4.71,4.7107983,-0.000798263549804723
train,4.71,4.708935,0.0010652160644530895
train,4.66,4.6605325,-0.0005324745178221235
train,4.69,4.689698,0.00030178070068398455
train,4.75,4.749499,0.0005011558532714844
train,4.75,4.7498875,0.0001125335693359375
train,4.78,4.7803416,-0.0003416252136227982
train,4.72,4.719747,0.00025293350219701694
train,4.68,4.680023,-2.3193359375284217e-05
train,4.56,4.560077,-7.719039917031267e-05
train,4.56,4.5597725,0.0002275085449214842
train,4.51,4.510174,-0.00017379760742208816
train,4.51,4.5097723,0.0002276992797849431
train,4.49,4.4900565,-5.651473999002121e-05
train,4.43,4.430398,-0.00039798736572294047
train,4.45,4.449614,0.000385951995849787
train,4.47,4.4703298,-0.0003297615051272018
train,4.51,4.5094156,0.0005843734741208806
train,4.39,4.390029,-2.8953552246413494e-05
train,3.95,3.9503434,-0.0003433704376218927
train,3.86,3.860125,-0.00012506484985363997
train,3.85,3.8513758,-0.0013758182525633877
train,4.02,4.0197363,0.0002637100219722299
train,3.98,3.9803455,-0.00034548759460450995
train,4.0,4.0003395,-0.000339508056640625
train,4.02,4.019827,0.00017311096191363617
train,4.03,4.0297017,0.00029829025268579556
train,4.07,4.070386,-0.00038593292236299703
train,4.1,4.0995064,0.0004936218261715197
train,4.09,4.089762,0.00023778915405259227
train,4.04,4.0399504,4.962921142581678e-05
train,4.03,4.0303693,-0.00036928176879857944
train,4.02,4.020553,-0.0005531120300297232
train,4.08,4.079341,0.0006590652465821023
train,4.03,4.0301704,-0.0001704406738278763
train,4.08,4.0811586,-0.0011586380004882102
train,4.15,4.1491942,0.0008057594299319959
train,4.29,4.289784,0.0002160453796387074
train,4.26,4.261294,-0.0012938880920412288
train,4.26,4.2601686,-0.0001685523986818538
train,4.27,4.270234,-0.00023410797119183258
train,4.4,4.399859,0.00014104843139683965
train,4.33,4.3301597,-0.00015966415405266332
train,4.33,4.329477,0.0005231666564942117
train,4.29,4.290828,-0.0008282279968261363
train,4.33,4.3291254,0.0008745956420899148
train,4.31,4.3102856,-0.0002855682373050783
train,4.38,4.3796153,0.00038469314575184654
train,4.37,4.3696775,0.00032245635986338783
train,4.36,4.360115,-0.00011505126953093026
train,4.3,4.3007317,-0.0007316589355470526
train,4.42,4.4197125,0.0002874565124511008
train,4.42,4.419413,0.0005869102478026633
train,4.39,4.3911486,-0.001148567199707351
test,4.38,4.4052763,-0.025276298522949325
test,4.28,4.359462,-0.07946178436279272
test,4.27,4.317894,-0.047893981933594176
test,4.34,4.3283134,0.011686649322509624
test,4.3,4.3196673,-0.01966733932495135
test,4.31,4.324347,-0.014347019195557031
test,4.28,4.319137,-0.03913709640502905
test,4.26,4.310303,-0.050303211212158416
test,4.31,4.303954,0.0060458755493160155
test,4.37,4.328909,0.04109107971191417
test,4.3,4.3232565,-0.02325649261474627
test,4.3,4.3063293,-0.006329250335693537
test,4.36,4.320493,0.039506778717041335
test,4.37,4.3699603,3.9691925048934706e-05
test,4.32,4.3190255,0.0009744834899905186
test,4.35,4.375277,-0.02527704238891637
test,4.33,4.3115864,0.01841361999511726
test,4.32,4.3278375,-0.007837467193603231
test,4.33,4.3342633,-0.004263324737548757
test,4.29,4.3742642,-0.08426424026489254
