set_type,true,pred,residual
train,36.97,36.97018,-0.00018051147461051187
train,37.3,37.299583,0.00041656494140340783
train,38.24,38.238724,0.0012762451171894895
train,38.1,38.099976,2.4414062501421085e-05
train,37.86,37.8597,0.00030075073242130657
train,37.55,37.55044,-0.00044174194336221717
train,37.62,37.61888,0.001118774414059942
train,37.46,37.461277,-0.0012770080566397723
train,37.79,37.789886,0.00011352539062414735
train,37.69,37.68961,0.00039047241210710126
train,36.92,36.92059,-0.0005894470214826697
train,36.91,36.91018,-0.0001791381835971606
train,36.73,36.730263,-0.0002627563476593764
train,36.64,36.639225,0.0007749938964849434
train,36.33,36.330456,-0.0004557800292985803
train,35.89,35.890553,-0.0005525207519525566
train,36.19,36.189503,0.0004972839355446013
train,36.35,36.350002,-2.2888183579539145e-06
train,36.1,36.100906,-0.0009063720703110789
train,36.56,36.559914,8.636474609602374e-05
train,36.49,36.489243,0.0007574462890644895
train,36.3,36.300346,-0.00034637451172159217
train,36.37,36.36993,6.973266601306705e-05
train,36.37,36.369755,0.00024520874023181705
train,36.46,36.460266,-0.00026611328124914735
train,36.5,36.4991,0.0009002685546875
train,36.19,36.191437,-0.0014367675781272737
train,36.27,36.26983,0.0001712036132843764
train,37.36,37.359325,0.0006745910644525566
train,37.05,37.05006,-6.027221679971717e-05
train,36.92,36.920258,-0.0002575683593732947
train,36.77,36.76949,0.0005107116699250014
train,36.67,36.670822,-0.0008221435546857947
train,36.9,36.900414,-0.0004135131835951711
train,37.14,37.139645,0.00035537719726619343
train,37.01,37.00988,0.00011993408202926048
train,36.94,36.94069,-0.0006890869140647737
train,37.08,37.078987,0.0010128784179670447
train,36.92,36.91957,0.0004290771484392053
train,36.59,36.590622,-0.0006219482421840894
train,37.12,37.120636,-0.000635986328127558
train,36.81,36.810833,-0.0008329772949196013
train,36.88,36.87941,0.000590209960940058
train,34.79,34.791317,-0.0013169860839852277
train,35.7,35.700275,-0.00027542114257528283
train,37.0,36.998966,0.001033782958984375
train,36.92,36.91977,0.0002307128906267053
train,36.72,36.72058,-0.0005810546875011369
train,36.3,36.299923,7.705688476278283e-05
train,36.18,36.179928,7.217407226534078e-05
train,36.42,36.419937,6.28662109392053e-05
train,36.34,36.34112,-0.0011216735839809644
train,36.11,36.10905,0.0009492492675775566
train,36.01,36.010292,-0.0002920532226582395
train,36.96,36.960022,-2.197265624914735e-05
train,36.45,36.451336,-0.0013359069824190328
train,36.37,36.368366,0.001633758544919317
train,36.31,36.31007,-7.003784179460126e-05
train,36.04,36.04085,-0.0008515930175789777
train,35.43,35.42989,0.00011032104492159078
train,36.45,36.44989,0.00010986328125284217
train,36.58,36.579845,0.0001545715332014197
train,36.8,36.80019,-0.00018997192383096717
train,36.88,36.879524,0.00047576904297130795
train,36.58,36.580612,-0.0006121826171892053
train,36.5,36.499454,0.000545501708984375
train,36.72,36.720467,-0.00046661376953238687
train,37.14,37.13962,0.00037826538085994343
train,37.18,37.17995,4.928588867159078e-05
train,37.67,37.66989,0.0001086425781267053
train,37.21,37.209972,2.761840820397765e-05
train,37.75,37.75058,-0.000579833984375
train,37.6,37.599457,0.0005432128906264211
train,37.47,37.47009,-8.895874023551187e-05
train,37.59,37.590504,-0.0005036926269497144
train,37.19,37.18972,0.00027984619140397626
train,37.82,37.8184,0.0015986633300784092
train,37.73,37.730274,-0.0002742004394562514
test,38.01,37.738556,0.271444091796873
test,38.0,38.12834,-0.1283416748046875
test,38.14,37.700386,0.4396139526367193
test,37.97,37.909626,0.06037399291992074
test,37.46,37.314743,0.14525695800781335
test,37.24,37.17567,0.06432937622070511
test,37.69,37.236633,0.4533666992187477
test,37.75,37.408188,0.3418121337890625
test,37.6,37.400673,0.19932708740234517
test,37.53,37.18252,0.34747817993164176
test,36.7,36.85044,-0.1504409790039034
test,36.35,36.409317,-0.05931701660156108
test,36.19,36.282944,-0.09294372558593977
test,36.04,36.155632,-0.1156320190429696
test,35.85,35.660744,0.18925628662109517
test,35.99,35.66252,0.3274786376953145
test,36.0,35.597466,0.40253448486328125
test,36.37,36.245308,0.12469207763671619
test,36.63,36.49233,0.13767135620117443
test,36.69,36.591442,0.09855789184570085
