date,predicted_price,model
2025-06-27,3.2140718,XGBoost
2025-06-28,3.1979737,XGBoost
2025-06-29,3.1891594,XGBoost
2025-06-30,3.0784223,XGBoost
2025-07-01,3.0638318,XGBoost
